	Reacciones	FlujosN2
1894	UDPGD	0.0
1895	UDPGLCAter	0.0
1896	UDPGLCAtg	0.0
1897	UDPGLCter	0.0
1898	UDPGLDCg	0.0
1899	UDPGP	0.0
1900	UDPtl	0.0
1901	UDPXYLter	0.0
1902	UDPXYLtg	0.0
1903	UGALGTg	0.0
1904	UGALNACtg	0.0
1905	UGCG	0.0
1906	UGLCNACtg	0.0
1907	UGT1A2r	0.0
1908	UGT1A5r2	0.0
1909	UMPK2	0.0
1910	UMPK2n	0.0
1911	UMPK3	25.952223338576776
1912	UMPK3n	0.0
1913	UMPK4	0.0
1914	UMPK4n	0.0
1915	UMPK5	0.0
1916	UMPK5n	0.0
1917	UMPK6	-10.95425045138128
1918	UMPK6n	0.0
1919	UMPK7	0.0
1920	UMPK7n	0.0
1921	UMPKn	0.0
1922	URAt	-946.6709432673888
1923	URIDK2m	0.0
1924	URIK1	0.0
1925	URIt	14.997972887195438
1926	Uritl	0.0
1927	UROLACer	0.0
1928	UTPtn	0.0
1929	VALt5m	53.32905673261136
1930	VALTAm	53.32905673261136
1931	VALtec	0.0
1932	VLCS2p	0.0
1933	VLCS2r	0.0
1934	VLCSp	0.0
1935	VLCSr	0.0
1936	WHHDCAte	0.0
1937	WHTSTSTERONEte	0.0
1938	XOL7AH2tm	0.0
1939	XOL7AONEtr	0.0
1940	XOLEST2te	0.0
1941	XOLESTte	0.0
1942	XOLTRI24tc	0.0
1943	XOLTRI24te	0.0
1944	XOLTRI25tc	0.0
1945	XOLTRI25te	0.0
1946	XOLTRI27tc	0.0
1947	XOLTRI27te	0.0
1948	XSERtg	0.0
1949	XYLK	0.0
1950	XYLTD_Dr	0.0
1951	XYLTer	0.0
1952	XYLtly	0.0
1953	XYLUR	0.0
1954	EX_acmana[e]	0.0
1955	EX_ahdt[e]	1000.0000000000001
1956	EX_ctp[e]	0.0
1957	EX_dgmp[e]	-53.32905673261107
1958	EX_dgtp[e]	53.32905673261107
1959	EX_dtmp[e]	-34.16351480990323
1960	EX_dttp[e]	34.16351480990323
1961	EX_g1p[e]	14.997972887195504
1962	EX_HC01104[e]	0.0
1963	EX_HC01361[e]	-1000.0000000000001
1964	EX_HC01440[e]	0.0
1965	EX_HC01441[e]	0.0
1966	EX_HC01444[e]	-482.9521036795835
1967	EX_HC01446[e]	0.0
1968	EX_HC01577[e]	602.1495333252186
1969	EX_HC01609[e]	250.00000000000003
1970	EX_HC01610[e]	-250.00000000000003
1971	EX_HC01700[e]	0.0
1972	EX_HC02160[e]	0.0
1973	EX_HC02161[e]	0.0
1974	EX_prpp[e]	-53.32905673261108
1975	EX_udpg[e]	-14.997972887195504
1976	r0009	0.0
1977	r0016	0.0
1978	r0021	-319.4397568420363
1979	r0022	0.0
1980	r0023	0.0
1981	r0024	0.0
1982	r0027	0.0
1983	r0028	0.0
1984	r0033	0.0
1985	r0047	0.0
1986	r0051	-53.32905673261108
1987	r0068	0.0
1988	r0074	-45.718945092307436
1989	r0081	34.27464000660956
1990	r0083	0.0
1991	r0084	0.0
1992	r0085	0.0
1993	r0086	34.27464000660956
1994	r0093	14.997972887195502
1995	r0097	0.0
1996	r0113	0.0
1997	r0119	0.0
1998	r0129	13.06871599987904
1999	r0130	0.0
2000	r0139	0.0
2001	r0142	0.0
2002	r0145	0.0
2003	r0149	0.0
2004	r0156	0.0
2005	r0157	34.274640006609566
2006	r0160	0.0
2007	r0166	0.0
2008	r0170	0.0
2009	r0173	0.0
2010	r0178	-1000.0000000000001
2011	r0181	0.0
2012	r0186	0.0
2013	r0191	526.6645283663057
2014	r0193	-1000.0000000000002
2015	r0196	0.0
2016	r0202	0.0
2017	r0205	0.0
2018	r0208	0.0
2019	r0221	0.0
2020	r0224	0.0
2021	r0226	0.0
2022	r0239	0.0
2023	r0242	0.0
2024	r0245	0.0
2025	r0246	0.0
2026	r0249	-648.890314422463
2027	r0276	10.135123054425103
2028	r0283	0.0
2029	r0287	0.0
2030	r0301	0.0
2031	r0308	0.0
2032	r0309	0.0
2033	r0310	0.0
2034	r0311	0.0
2035	r0317	0.0
2036	r0319	0.0
2037	r0321	0.0
2038	r0340	0.0
2039	r0354	0.0
2040	r0355	0.0
2041	r0357	0.0
2042	r0358	0.0
2043	r0360	0.0
2044	r0361	0.0
2045	r0363	0.0
2046	r0364	0.0
2047	r0365	0.0
2048	r0377	0.0
2049	r0380	0.0
2050	r0383	0.0
2051	r0385	0.0
2052	r0386	0.0
2053	r0388	0.0
2054	r0389	0.0
2055	r0391	0.0
2056	r0393	0.0
2057	r0399	0.0
2058	r0402	0.0
2059	r0407	-351.10968557753716
2060	r0408	-351.10968557753716
2061	r0409	0.0
2062	r0410	-53.32905673261107
2063	r0423	0.0
2064	r0424	0.0
2065	r0425	0.0
2066	r0426	0.0
2067	r0431	0.0
2068	r0432	0.0
2069	r0433	0.0
2070	r0434	0.0
2071	r0437	0.0
2072	r0438	0.0
2073	r0440	0.0
2074	r0441	0.0
2075	r0443	0.0
2076	r0444	0.0
2077	r0450	0.0
2078	r0451	0.0
2079	r0456	0.0
2080	r0463	0.0
2081	r0465	0.0
2082	r0466	0.0
2083	r0470	0.0
2084	r0472	0.0
2085	r0474	53.32905673261122
2086	r0475	27.376833394034374
2087	r0483	0.0
2088	r0488	0.0
2089	r0494	-34.16351480990323
2090	r0497	-34.16351480990323
2091	r0509	0.0
2092	r0510	0.0
2093	r0511	0.0
2094	r0512	0.0
2095	r0514	0.0
2096	r0517	0.0
2097	r0522	0.0
2098	r0523	0.0
2099	r0525	0.0
2100	r0527	0.0
2101	r0531	-42.37480628122994
2102	r0537	0.0
2103	r0541	0.0
2104	r0545	0.0
2105	r0547	0.0
2106	r0552	0.0
2107	r0553	26.664528366305614
2108	r0555	0.0
2109	r0557	0.0
2110	r0560	0.0
2111	r0561	0.0
2112	r0568	0.0
2113	r0571	-53.329056732611356
2114	r0573	0.0
2115	r0575	0.0
2116	r0578	0.0
2117	r0579	0.0
2118	r0584	0.0
2119	r0587	0.0
2120	r0590	0.0
2121	r0591	0.0
2122	r0594	0.0
2123	r0595	1000.0000000000003
2124	r0596	0.0
2125	r0603	0.0
2126	r0604	0.0
2127	r0610	0.0
2128	r0611	0.0
2129	r0615	0.0
2130	r0616	0.0
2131	r0617	0.0
2132	r0618	0.0
2133	r0627	482.9521036795835
2134	r0633	0.0
2135	r0634	0.0
2136	r0636	0.0
2137	r0637	0.0
2138	r0638	0.0
2139	r0639	0.0
2140	r0641	0.0
2141	r0642	0.0
2142	r0643	53.329056732611356
2143	r0647	0.0
2144	r0648	602.1495333252186
2145	r0649	0.0
2146	r0650	0.0
2147	r0651	0.0
2148	r0652	0.0
2149	r0653	0.0
2150	r0655	0.0
2151	r0656	0.0
2152	r0660	0.0
2153	r0661	0.0
2154	r0666	0.0
2155	r0669	0.0
2156	r0670	0.0
2157	r0672	0.0
2158	r0673	0.0
2159	r0686	0.0
2160	r0688	0.0
2161	r0698	0.0
2162	r0706	0.0
2163	r0707	-1000.0
2164	r0714	0.0
2165	r0715	0.0
2166	r0716	0.0
2167	r0717	0.0
2168	r0718	0.0
2169	r0719	0.0
2170	r0720	0.0
2171	r0721	0.0
2172	r0722	0.0
2173	r0723	0.0
2174	r0724	0.0
2175	r0726	0.0
2176	r0727	0.0
2177	r0728	0.0
2178	r0729	0.0
2179	r0730	0.0
2180	r0731	0.0
2181	r0732	0.0
2182	r0733	0.0
2183	r0734	0.0
2184	r0735	0.0
2185	r0737	0.0
2186	r0739	0.0
2187	r0743	0.0
2188	r0744	0.0
2189	r0752	0.0
2190	r0753	0.0
2191	r0754	0.0
2192	r0755	0.0
2193	r0756	0.0
2194	r0757	0.0
2195	r0758	0.0
2196	r0774	-250.00000000000006
2197	r0779	0.0
2198	r0781	0.0
2199	r0782	0.0
2200	r0783	0.0
2201	r0786	0.0
2202	r0787	0.0
2203	r0791	0.0
2204	r0795	1000.0000000000005
2205	r0801	-10.135123054425101
2206	r0812	0.0
2207	r0817	0.0
2208	r0819	-26.664528366306623
2209	r0821	492.38988835969633
2210	r0822	0.0
2211	r0826	0.0
2212	r0829	0.0
2213	r0830	1000.0000000000002
2214	r0834	0.0
2215	r0835	0.0
2216	r0836	0.0
2217	r0840	-648.8903144224629
2218	r0845	0.0
2219	r0853	0.0
2220	r0860	0.0
2221	r0870	0.0
2222	r0885	-973.3354716336939
2223	r0892	-1000.0
2224	r0913	0.0
2225	r0915	0.0
2226	r0917	0.0
2227	r0926	0.0
2228	r0934	0.0
2229	r0942	0.0
2230	r0954	0.0
2231	r0962	0.0
2232	r0968	0.0
2233	r0970	0.0
2234	r0973	0.0
2235	r0983	0.0
2236	r0984	0.0
2237	r0987	0.0
2238	r0989	0.0
2239	r0990	0.0
2240	r0994	0.0
2241	r0995	0.0
2242	r0997	0.0
2243	r0998	0.0
2244	r0999	0.0
2245	r1000	0.0
2246	r1002	0.0
2247	r1003	0.0
2248	r1005	0.0
2249	r1006	0.0
2250	r1007	0.0
2251	r1008	0.0
2252	r1011	0.0
2253	r1012	0.0
2254	r1013	0.0
2255	r1014	0.0
2256	r1018	0.0
2257	r1019	0.0
2258	r1020	0.0
2259	r1050	5.724911964817855
2260	r1078	0.0
2261	r1090	0.0
2262	r1116	-78.5334299468652
2263	r1134	0.0
2264	r1135	0.0
2265	r1146	0.0
2266	r1147	1000.0
2267	r1150	0.0
2268	r1154	0.0
2269	r1155	0.0
2270	r1156	-985.0020271128045
2271	r1164	0.0
2272	r1165	0.0
2273	r1166	0.0
2274	r1167	0.0
2275	r1168	0.0
2276	r1169	0.0
2277	r1170	0.0
2278	r1171	0.0
2279	r1172	0.0
2280	r1174	0.0
2281	r1175	0.0
2282	r1177	0.0
2283	r1179	0.0
2284	r1181	0.0
2285	r1182	0.0
2286	r1183	0.0
2287	r1251	0.0
2288	r1252	0.0
2289	r1253	0.0
2290	r1254	0.0
2291	r1255	0.0
2292	r1257	0.0
2293	r1259	0.0
2294	r1260	0.0
2295	r1262	0.0
2296	r1292	0.0
2297	r1298	0.0
2298	r1318	0.0
2299	r1377	0.0
2300	r1378	0.0
2301	r1380	0.0
2302	r1382	0.0
2303	r1383	0.0
2304	r1384	0.0
2305	r1391	0.0
2306	r1392	0.0
2307	r1411	0.0
2308	r1418	1000.0
2309	r1428	0.0
2310	r1429	0.0
2311	r1435	0.0
2312	r1436	0.0
2313	r1437	0.0
2314	r1443	0.0
2315	r1444	0.0
2316	r1445	0.0
2317	r1446	0.0
2318	r1447	0.0
2319	r1448	0.0
2320	r1449	0.0
2321	r1450	0.0
2322	r1451	0.0
2323	r1455	0.0
2324	r1457	0.0
2325	r1459	0.0
2326	r1472	0.0
2327	r1474	0.0
2328	r1477	0.0
2329	r1481	0.0
2330	r1487	0.0
2331	r1540	0.0
2332	r1544	0.0
2333	r1546	0.0
2334	r1547	0.0
2335	r1548	0.0
2336	r1549	0.0
2337	r1551	0.0
2338	r1552	-29.86910590339802
2339	r1553	0.0
2340	r1554	0.0
2341	r1556	0.0
2342	r1557	0.0
2343	r1559	0.0
2344	r1560	0.0
2345	r1561	0.0
2346	r1562	0.0
2347	r1563	0.0
2348	r1564	0.0
2349	r1565	0.0
2350	r1566	0.0
2351	r1567	0.0
2352	r1568	0.0
2353	r1569	0.0
2354	r1570	0.0
2355	r1571	0.0
2356	r1573	0.0
2357	r1574	0.0
2358	r1575	0.0
2359	r1576	0.0
2360	r1578	0.0
2361	r1579	0.0
2362	r1580	0.0
2363	r1581	0.0
2364	r1583	0.0
2365	r1584	0.0
2366	r1585	0.0
2367	r1586	0.0
2368	r1587	0.0
2369	r1588	0.0
2370	r1589	0.0
2371	r1590	0.0
2372	r1591	0.0
2373	r1592	0.0
2374	r1593	0.0
2375	r1594	0.0
2376	r1595	0.0
2377	r1596	0.0
2378	r1597	0.0
2379	r1598	0.0
2380	r1599	0.0
2381	r1600	0.0
2382	r1602	0.0
2383	r1603	0.0
2384	r1604	0.0
2385	r1605	0.0
2386	r1606	0.0
2387	r1607	0.0
2388	r1608	0.0
2389	r1609	0.0
2390	r1610	0.0
2391	r1611	0.0
2392	r1612	0.0
2393	r1613	0.0
2394	r1614	0.0
2395	r1615	0.0
2396	r1616	0.0
2397	r1617	0.0
2398	r1618	0.0
2399	r1619	0.0
2400	r1620	0.0
2401	r1621	0.0
2402	r1622	0.0
2403	r1623	0.0
2404	r1624	0.0
2405	r1625	0.0
2406	r1626	0.0
2407	r1627	0.0
2408	r1628	0.0
2409	r1629	0.0
2410	r1630	0.0
2411	r1631	0.0
2412	r1632	0.0
2413	r1633	0.0
2414	r1634	0.0
2415	r1635	0.0
2416	r1636	0.0
2417	r1637	0.0
2418	r1638	0.0
2419	r1639	0.0
2420	r1640	0.0
2421	r1641	0.0
2422	r1642	52.273741522782
2423	r1643	0.0
2424	r1644	0.0
2425	r1645	0.0
2426	r1646	0.0
2427	r1647	0.0
2428	r1648	0.0
2429	r1649	0.0
2430	r1650	0.0
2431	r1651	0.0
2432	r1652	0.0
2433	r1653	0.0
2434	r1654	0.0
2435	r1655	0.0
2436	r1656	0.0
2437	r1657	0.0
2438	r1658	0.0
2439	r1659	0.0
2440	r1660	0.0
2441	r1661	0.0
2442	r1662	0.0
2443	r1664	0.0
2444	r1665	0.0
2445	r1666	0.0
2446	r1668	0.0
2447	r1669	0.0
2448	r1670	0.0
2449	r1671	0.0
2450	r1672	1000.0
2451	r1674	0.0
2452	r1702	0.0
2453	r1717	0.0
2454	r1720	0.0
2455	r1721	0.0
2456	r1732	0.0
2457	r1734	0.0
2458	r1735	0.0
2459	r1742	0.0
2460	r1746	0.0
2461	r1747	0.0
2462	r1748	0.0
2463	r1749	0.0
2464	r1751	0.0
2465	r1752	0.0
2466	r1762	0.0
2467	r1763	0.0
2468	r1764	0.0
2469	r1765	0.0
2470	r1766	0.0
2471	r1767	0.0
2472	r1777	0.0
2473	r1778	0.0
2474	r1781	0.0
2475	r1783	0.0
2476	r1792	0.0
2477	r1796	0.0
2478	r1797	0.0
2479	r1799	0.0
2480	r1807	0.0
2481	r1811	0.0
2482	r1822	1000.0
2483	r1824	0.0
2484	r1828	0.0
2485	r1844	0.0
2486	r1850	0.0
2487	r1851	0.0
2488	r1861	0.0
2489	r1862	0.0
2490	r1863	0.0
2491	r1866	0.0
2492	r1867	0.0
2493	r1871	0.0
2494	r1881	0.0
2495	r1886	0.0
2496	r1887	0.0
2497	r1889	0.0
2498	r1890	0.0
2499	r1891	0.0
2500	r1892	0.0
2501	r1893	0.0
2502	r1898	0.0
2503	r1900	0.0
2504	r1901	0.0
2505	r1902	0.0
2506	r1904	0.0
2507	r1907	0.0
2508	r1908	0.0
2509	r1931	0.0
2510	r1957	0.0
2511	r1962	22.40463561938374
2512	r1967	0.0
2513	r1970	0.0
2514	r1972	0.0
2515	r1973	0.0
2516	r2073	0.0
2517	r2079	0.0
2518	r2080	0.0
2519	r2081	0.0
2520	r2082	0.0
2521	r2083	0.0
2522	r2084	0.0
2523	r2085	0.0
2524	r2086	0.0
2525	r2087	0.0
2526	r2088	0.0
2527	r2089	0.0
2528	r2090	0.0
2529	r2091	0.0
2530	r2092	0.0
2531	r2093	0.0
2532	r2094	0.0
2533	r2095	0.0
2534	r2096	0.0
2535	r2097	0.0
2536	r2098	0.0
2537	r2099	0.0
2538	r2100	0.0
2539	r2101	0.0
2540	r2102	0.0
2541	r2103	0.0
2542	r2104	0.0
2543	r2105	0.0
2544	r2106	0.0
2545	r2107	0.0
2546	r2108	0.0
2547	r2109	0.0
2548	r2110	0.0
2549	r2111	0.0
2550	r2112	0.0
2551	r2113	0.0
2552	r2114	0.0
2553	r2115	0.0
2554	r2116	0.0
2555	r2117	0.0
2556	r2118	0.0
2557	r2119	0.0
2558	r2120	0.0
2559	r2121	0.0
2560	r2122	0.0
2561	r2123	0.0
2562	r2124	0.0
2563	r2125	0.0
2564	r2126	0.0
2565	r2127	0.0
2566	r2128	0.0
2567	r2129	0.0
2568	r2130	0.0
2569	r2131	26.664528366305746
2570	r2132	0.0
2571	r2133	0.0
2572	r2313	-13.06871599987902
2573	r2314	0.0
2574	r2315	0.0
2575	r2317	0.0
2576	r2320	0.0
2577	r2326	0.0
2578	r2328	0.0
2579	r2329	0.0
2580	r2331	0.0
2581	r2335	0.0
2582	r2338	0.0
2583	r2371	0.0
2584	r2372	0.0
2585	r2373	0.0
2586	r2374	0.0
2587	r2375	-1.463954147272277e-13
2588	r2376	0.0
2589	r2377	0.0
2590	r2378	0.0
2591	r2379	0.0
2592	r2380	0.0
2593	r2385	0.0
2594	r2387	0.0
2595	r2420	0.0
2596	r2433	0.0
2597	r2434	0.0
2598	r2435	0.0
2599	r2436	0.0
2600	r2437	0.0
2601	r2438	0.0
2602	r2439	0.0
2603	r2465	0.0
2604	r2471	0.0
2605	r2497	0.0
2606	r2502	0.0
2607	r2507	0.0
2608	r2508	0.0
2609	r2512	0.0
2610	r2514	0.0
2611	r2516	0.0
2612	r2517	0.0
2613	r2518	0.0
2614	r2520	0.0
2615	r2521	0.0
2616	r2525	0.0
2617	r2526	0.0
2618	r2532	0.0
2619	r2534	0.0
2620	r2535	0.0
2621	r2539	0.0
2622	RE0344C	0.0
2623	RE0383C	1000.0000000000002
2624	RE0452M	0.0
2625	RE0453M	0.0
2626	RE0453N	0.0
2627	RE0456N	0.0
2628	RE0512M	0.0
2629	RE0512X	0.0
2630	RE0549C	0.0
2631	RE0565C	0.0
2632	RE0566C	0.0
2633	RE0567C	0.0
2634	RE0568C	0.0
2635	RE0569C	0.0
2636	RE0569E	0.0
2637	RE0570C	0.0
2638	RE0571C	0.0
2639	RE0574C	0.0
2640	RE0575C	0.0
2641	RE0576C	0.0
2642	RE0577C	0.0
2643	RE0578C	-1.2972811109409771e-13
2644	RE0579C	0.0
2645	RE0581C	0.0
2646	RE0830C	0.0
2647	RE0830N	0.0
2648	RE0908C	0.0
2649	RE0912C	0.0
2650	RE0915C	0.0
2651	RE0915E	-25.80953917396516
2652	RE0916C	0.0
2653	RE0918C	0.0
2654	RE0926E	-25.80953917396516
2655	RE0935E	-25.80953917396516
2656	RE0936E	0.0
2657	RE0937E	0.0
2658	RE0938E	0.0
2659	RE0944E	-25.80953917396516
2660	RE0958C	0.0
2661	RE0958E	0.0
2662	RE1099C	0.0
2663	RE1100C	0.0
2664	RE1100R	0.0
2665	RE1135C	0.0
2666	RE1135R	0.0
2667	RE1233C	0.0
2668	RE1254C	0.0
2669	RE1303C	0.0
2670	RE1447M	0.0
2671	RE1448N	0.0
2672	RE1516M	0.0
2673	RE1516X	0.0
2674	RE1517M	0.0
2675	RE1517X	0.0
2676	RE1518M	0.0
2677	RE1518X	0.0
2678	RE1519X	0.0
2679	RE1520M	0.0
2680	RE1520X	0.0
2681	RE1521M	0.0
2682	RE1521X	0.0
2683	RE1522M	0.0
2684	RE1522X	0.0
2685	RE1523M	0.0
2686	RE1523X	0.0
2687	RE1525M	0.0
2688	RE1525X	0.0
2689	RE1526M	0.0
2690	RE1526X	0.0
2691	RE1527M	0.0
2692	RE1527X	0.0
2693	RE1530M	0.0
2694	RE1531M	0.0
2695	RE1531X	0.0
2696	RE1532M	0.0
2697	RE1532X	0.0
2698	RE1533M	0.0
2699	RE1533X	0.0
2700	RE1534M	0.0
2701	RE1534X	0.0
2702	RE1573M	0.0
2703	RE1573X	0.0
2704	RE1691M	1000.0000000000001
2705	RE1709N	0.0
2706	RE1796M	0.0
2707	RE1796R	0.0
2708	RE1804M	0.0
2709	RE1807M	0.0
2710	RE1810M	0.0
2711	RE1834C	0.0
2712	RE1834M	0.0
2713	RE1834X	0.0
2714	RE1835C	0.0
2715	RE1836X	0.0
2716	RE1860E	0.0
2717	RE1915C	0.0
2718	RE2030M	0.0
2719	RE2112C	0.0
2720	RE2122C	0.0
2721	RE2223M	0.0
2722	RE2235R	0.0
2723	RE2270E	52.27374152278199
2724	RE2273E	0.0
2725	RE2349C	0.0
2726	RE2407C	0.0
2727	RE2410C	0.0
2728	RE2426C	0.0
2729	RE2445E	0.0
2730	RE2624X	0.0
2731	RE2625M	0.0
2732	RE2626C	0.0
2733	RE2626M	1000.0000000000002
2734	RE2640C	0.0
2735	RE2649C	0.0
2736	RE2649M	0.0
2737	RE2659R	0.0
2738	RE2660N	0.0
2739	RE2666G	0.0
2740	RE2677C	0.0
2741	RE2677R	0.0
2742	RE2717L	0.0
2743	RE2759X	0.0
2744	RE2814M	0.0
2745	RE2888C	-999.9999999999999
2746	RE2912M	0.0
2747	RE2954C	0.0
2748	RE2972M	0.0
2749	RE2973N	0.0
2750	RE2985M	0.0
2751	RE2985X	0.0
2752	RE2986X	0.0
2753	RE2987X	0.0
2754	RE2988X	0.0
2755	RE2989X	0.0
2756	RE2990X	0.0
2757	RE2991X	0.0
2758	RE2992M	0.0
2759	RE2992X	0.0
2760	RE2993X	0.0
2761	RE2994X	0.0
2762	RE2996X	0.0
2763	RE2997X	0.0
2764	RE2998M	0.0
2765	RE2999M	0.0
2766	RE3000M	0.0
2767	RE3001M	0.0
2768	RE3002X	0.0
2769	RE3003M	0.0
2770	RE3004M	0.0
2771	RE3005M	0.0
2772	RE3006M	0.0
2773	RE3009C	0.0
2774	RE3010C	0.0
2775	RE3010M	0.0
2776	RE3010X	0.0
2777	RE3011M	0.0
2778	RE3011R	0.0
2779	RE3012C	0.0
2780	RE3012M	0.0
2781	RE3012R	0.0
2782	RE3036C	0.0
2783	RE3038C	0.0
2784	RE3040C	0.0
2785	RE3041C	0.0
2786	RE3051C	0.0
2787	RE3073X	0.0
2788	RE3074X	0.0
2789	RE3079X	0.0
2790	RE3081X	0.0
2791	RE3082X	0.0
2792	RE3086X	0.0
2793	RE3095C	0.0
2794	RE3103C	0.0
2795	RE3104C	0.0
2796	RE3106C	0.0
2797	RE3110C	0.0
2798	RE3112C	0.0
2799	RE3113C	0.0
2800	RE3114R	0.0
2801	RE3119C	0.0
2802	RE3120C	0.0
2803	RE3121C	0.0
2804	RE3122C	0.0
2805	RE3132R	0.0
2806	RE3134C	0.0
2807	RE3136C	0.0
2808	RE3146R	0.0
2809	RE3151C	0.0
2810	RE3152C	0.0
2811	RE3153C	0.0
2812	RE3154C	0.0
2813	RE3156X	0.0
2814	RE3157X	0.0
2815	RE3158X	0.0
2816	RE3159X	0.0
2817	RE3160R	0.0
2818	RE3161C	0.0
2819	RE3162C	0.0
2820	RE3163C	0.0
2821	RE3165C	0.0
2822	RE3166C	0.0
2823	RE3167C	0.0
2824	RE3168C	0.0
2825	RE3169C	0.0
2826	RE3170C	0.0
2827	RE3171C	0.0
2828	RE3172C	0.0
2829	RE3173C	0.0
2830	RE3174C	0.0
2831	RE3175C	0.0
2832	RE3176C	0.0
2833	RE3177M	0.0
2834	RE3178M	0.0
2835	RE3179M	0.0
2836	RE3180C	0.0
2837	RE3181C	0.0
2838	RE3185M	0.0
2839	RE3186M	0.0
2840	RE3189M	0.0
2841	RE3190M	0.0
2842	RE3191M	0.0
2843	RE3192M	0.0
2844	RE3193M	0.0
2845	RE3194M	0.0
2846	RE3195M	0.0
2847	RE3198C	0.0
2848	RE3201C	0.0
2849	RE3218C	648.8903144224631
2850	RE3220C	0.0
2851	RE3224C	0.0
2852	RE3225C	0.0
2853	RE3226C	0.0
2854	RE3227C	0.0
2855	RE3228C	0.0
2856	RE3229C	0.0
2857	RE3230C	0.0
2858	RE3231C	0.0
2859	RE3232C	0.0
2860	RE3234C	0.0
2861	RE3235C	0.0
2862	RE3236C	0.0
2863	RE3238C	0.0
2864	RE3241C	0.0
2865	RE3242C	0.0
2866	RE3243C	0.0
2867	RE3244C	0.0
2868	RE3245C	0.0
2869	RE3247X	0.0
2870	RE3251M	0.0
2871	RE3258C	0.0
2872	RE3259C	0.0
2873	RE3269C	0.0
2874	RE3272N	0.0
2875	RE3273C	-9.814094708375809
2876	RE3273R	0.0
2877	RE3301C	4.907187663779709
2878	RE3307C	0.0
2879	RE3346C	0.0
2880	RE3346M	1000.0000000000002
2881	RE3430C	0.0
2882	RE3430M	0.0
2883	RE3430X	0.0
2884	RE3431C	0.0
2885	RE3432C	0.0
2886	RE3432M	0.0
2887	RE3432X	0.0
2888	RE3434C	0.0
2889	RE3435C	0.0
2890	RE3436C	0.0
2891	RE3437C	0.0
2892	RE3470C	0.0
2893	RE3470M	0.0
2894	RE3476C	0.0
2895	RE3476M	0.0
2896	RE3488R	0.0
2897	RE3496C	0.0
2898	RE3513C	0.0
2899	RE3520E	0.0
2900	RE3525C	0.0
2901	RE3526C	0.0
2902	RE3526M	0.0
2903	RE3570C	0.0
2904	RE3587C	0.0
2905	RE3597C	0.0
2906	RE3597M	0.0
2907	RE3597X	0.0
2908	RE3624M	0.0
2909	RE3626M	0.0
2910	RE3628M	0.0
2911	EX_prostgi2[e]	0.0
2912	EX_HC00955[e]	-602.1495333252186
2913	EX_HC02195[e]	0.0
2914	EX_HC02196[e]	0.0
2915	EX_HC02194[e]	0.0
2916	EX_HC02203[e]	0.0
2917	EX_HC02213[e]	0.0
2918	EX_malcoa[e]	0.0
2919	EX_arachcoa[e]	0.0
2920	EX_coa[e]	0.0
2921	EX_CE2250[e]	0.0
2922	EX_CE2915[e]	0.0
2923	EX_CE4722[e]	0.0
2924	EX_CE2916[e]	0.0
2925	EX_CE4723[e]	0.0
2926	EX_CE2917[e]	0.0
2927	EX_CE4724[e]	0.0
2928	EX_malthp[e]	25.80953917396516
2929	EX_CE2838[e]	0.0
2930	EX_23cump[e]	0.0
2931	EX_3ump[e]	0.0
2932	EX_CE5786[e]	-52.273741522782
2933	EX_CE5789[e]	52.273741522782
2934	EX_CE5797[e]	0.0
2935	EX_CE5798[e]	0.0
2936	EX_CE5867[e]	0.0
2937	EX_CE5868[e]	0.0
2938	EX_CE5869[e]	0.0
2939	EX_CE0074[e]	-1000.0
2940	EX_C04849[e]	0.0
2941	CITt4_4	0.0
2942	HCO3_NAt	0.0
2943	PIt8	-1000.0
2944	HSD17B3r	648.8903144224631
2945	2MB2COAc	0.0
2946	3HBCOARc	0.0
2947	ADPACDAc	0.0
2948	ADPACtx	0.0
2949	ADPCOACROT	0.0
2950	ADPCOAPTE	0.0
2951	BCRNe	0.0
2952	C100CPT1	0.0
2953	sink_c101coa[c]	0.0
2954	C101CPT1	0.0
2955	C101CRNe	0.0
2956	C102CPT1	0.0
2957	C10CRNe	0.0
2958	C10DCCACT	0.0
2959	C10DCc	0.0
2960	C10OHc	0.0
2961	C120CPT1	0.0
2962	C121CPT1	0.0
2963	C12DCACOT	0.0
2964	C12DCACT	0.0
2965	C12DCTD	0.0
2966	C12OHc	0.0
2967	C140CPT1	0.0
2968	C141ACBP	0.0
2969	C141CPT1	0.0
2970	C141OHc	0.0
2971	C141OHe	0.0
2972	C142ACBP	0.0
2973	C142CPT1	0.0
2974	C142OHc	0.0
2975	C142OHe	0.0
2976	C14OHc	0.0
2977	C161OHc	0.0
2978	C162ACBP	0.0
2979	C162OHc	0.0
2980	C162OHe	0.0
2981	C16DCc	0.0
2982	C16DCe	0.0
2983	C16OHc	0.0
2984	C16txc	0.0
2985	C181OHc	0.0
2986	C182OHc	0.0
2987	C18OHc	0.0
2988	C2tcx	0.0
2989	C30CPT1	0.0
2990	C3DCe	0.0
2991	C40CPT1	0.0
2992	C4CRNCPT2	0.0
2993	C4DCCACT	0.0
2994	C4DCe	0.0
2995	C4OHc	0.0
2996	C4tcx	0.0
2997	C4tmc	0.0
2998	C4x	0.0
2999	C50CPT1	0.0
3000	C51CPT1	0.0
3001	C5DCe	0.0
3002	C60CPT1	0.0
3003	C6COAt	0.0
3004	C6CRNtcx	0.0
3005	C6DCCACT	0.0
3006	C6DCc	0.0
3007	C80CPT1	0.0
3008	sink_c81coa[c]	0.0
