Reacciones	Flujos_BRCA_cancer1
HOCTDACBP	0.0
HOCTDEC2CRNe	0.0
HOCTDECCRNe	0.0
HTDCACBP	0.0
HTDCRNe	0.0
IVCOAACBP	0.0
IVCRNe	0.0
OCD11COACPT1	0.0
OCD11CRNCACT	0.0
OCD11CRNCPT2	0.0
OCT11EFATP	0.0
OCTDEC2ACBP	0.0
OCTDECCACT	0.0
OCTDECCPT1	0.0
OCTDECCPT2	0.0
OCTDECE1CRNe	0.0
sink_octdececoa[c]	0.0
PRISTCOAtcx	0.0
SUBERCACT	0.0
SUBERCROT	0.0
SUBERICACT	0.0
TIGCRNe	0.0
ARGATB0tc	0.0
CYSTALArBATtc	4.140835265013423
ILEATB0tc	0.0
LEUATB0tc	0.0
LEUyLAThtc	0.0
VALATB0tc	73.35087200673111
4HPROLTASCT1	0.0
CHOLESACATc	0.0
Coqe	0.0
DPMVDc	0.0
DSREDUCr	0.0
DTMPKm	0.0
EX_carn[e]	0.0
EX_q10[e]	0.0
EX_q10h2[e]	0.0
FRDPtcr	0.0
G6PDH2c	0.0
GLU5SAtmc	0.0
GLUPROASCT1	0.0
GNDc	0.0
IPDDI	0.0
MEVK1c	0.0
P5CR	0.0
PGLc	286.04850554248003
PMEVKc	0.0
PTCRTD	0.0
Q10H2e	0.0
RPEc	619.3818388758135
sink_5hpet[c]	0.0
THMDt5le	999.9999999999999
q10h2tc	0.0
4HPRO_LTte	0.0
5MTAte	0.0
CBASPte	0.0
DM_anth	0.0
EX_5mta[e]	0.0
EX_cbasp[e]	0.0
IDOURte	0.0
EX_idour[e]	0.0
GUDACtr2	0.0
BALAPAT1tc2	-993.0582703654609
3ANTHRNtr	0.0
HKYNRtr	0.0
CARNtr	0.0
CYST_Ltr	0.0
GLCURtr	0.0
IMPtr	0.0
GLYC3tr	0.0
OROT5Ptr	16.445973974318214
EX_cala[e]	993.0582703654609
EX_cyst_L[e]	0.0
EX_gudac[e]	0.0
EX_3hanthrn[e]	0.0
EX_hLkynr[e]	0.0
EX_orot5p[e]	-16.445973974318214
EX_glyc3p[e]	0.0
CRNATBtc	0.0
GSNt2r	0.0
r0295	0.0
EX_pcrn[e]	-228.82624216813213
biomass_maintenance	177.82891778202844
DESAT14_9	0.0
SMS1	0.0
SMS10	0.0
SMS11	0.0
SMS12	0.0
SMS16	0.0
SMS13	0.0
SMS14	0.0
SMS15	0.0
SMS2	0.0
SMS3	0.0
SMS4	0.0
SMS5	0.0
SMS6	0.0
SMS7	0.0
SMS8	0.0
SMS9	0.0
XOLEST183CEH	0.0
XOLEST182CEH	0.0
XOLEST205CEH	0.0
XOLEST226CEH	0.0
MAGLINL_HSe	0.0
MAGOLE_HSe	0.0
LPS5e	0.0
LPS6e	0.0
LPS7e	3.109516456336549
PCHOLMYR_HSPLA2	0.0
PCHOLOLE_HSPLA2	0.0
PEOLE_HSPLA2	0.0
PCHOLPALME_HSPLA2	0.0
PCHOLPALM_HSPLA2	0.0
PEPALM_HSPLA2	0.0
PAILPALM_HSPLA2	0.0
PCHOLSTE_HSPLA2	0.0
PCHOL2LINL_HSPLA2	0.0
PE2LINL_HSPLA2	0.0
PCHOL2OLE_HSPLA2	0.0
PCHOL2PALM_HSPLA2	0.0
PCHOL2STE_HSPLA2	0.0
PCHOLN15_HSPLA2	0.0
PCHOLAR_HSPLA2	0.0
PCHOLN183_HSPLA2	0.0
PCHOLN1836_HSPLA2	0.0
PCHOLN19_HSPLA2	0.0
PCHOLN201_HSPLA2	0.0
PCHOLN204_HSPLA2	0.0
PCHOLN205_HSPLA2	0.0
PCHOLN224_HSPLA2	0.0
PCHOLN225_HSPLA2	0.0
PCHOLN2254_HSPLA2	0.0
PCHOLN226_HSPLA2	0.0
PEAR_HSPLA2	0.0
PE203_HSPLA2	0.0
PE226_HSPLA2	0.0
PE224_HSPLA2	0.0
PEDH203_HSPLA2	0.0
PEDH12_HSPLA2	0.0
PEDH14_HSPLA2	0.0
PEDH161_HSPLA2	0.0
PEDH13_HSPLA2	0.0
PEDH15_HSPLA2	0.0
PEDH17_HSPLA2	0.0
PCHOLN203_HSPLA2	0.0
PAILAR_HSPLA2	0.0
PCHOLN24_HSPLA2	0.0
PCHOLN261_HSPLA2	0.0
PCHOLN281_HSPLA2	0.0
PCHOLN28_HSPLA2	0.0
PCHOLDOC_HSPLA2	0.0
PCHOLDEIC_HSPLA2	0.0
PCHOLDET_HSPLA2	0.0
PCHOLHEP_HSPLA2	0.0
PCHOLLINL_HSPLA2	0.0
PELINL_HSPLA2	0.0
15HPETATP	0.0
2OXOADPt	0.0
4AABUTNt	0.0
ADPACtd	0.0
ARACHETH	0.0
BILIVERDt	0.0
C04717td	0.0
C04805td	0.0
C14768td	0.0
C14769td1	0.0
EX_C14769[e]	0.0
C14770ATP	0.0
C14771ATP	0.0
C14826td	0.0
CE2176t	0.0
CE2445t	0.0
CE2537ATP	0.0
DIDECAETH	0.0
DIHOLINETH	0.0
DOCOHEXETHc	0.0
DOCTETETH	0.0
EX_12HPET[e]	0.0
EX_15HPET[e]	0.0
EX_2oxoadp[e]	0.0
EX_4aabutn[e]	0.0
EX_adpac[e]	0.0
EX_aracheth[e]	0.0
EX_biliverd[e]	0.0
EX_C04717[e]	0.0
EX_C04805[e]	0.0
EX_C14768[e]	0.0
EX_C14770[e]	0.0
EX_C14771[e]	0.0
EX_C14826[e]	0.0
EX_CE2176[e]	0.0
EX_CE2445[e]	0.0
EX_CE2537[e]	0.0
EX_didecaeth[e]	0.0
EX_diholineth[e]	0.0
EX_docohxeth[e]	0.0
EX_docteteth[e]	0.0
EX_hepdeceth[e]	0.0
EX_hexdeceeth[e]	0.0
EX_hgentis[e]	0.0
EX_hxcoa[e]	0.0
EX_leuktrB4woh[e]	0.0
EX_lineth[e]	0.0
EX_lnlccrn[e]	0.0
EX_magarachi_hs[e]	3.109516456336549
EX_maglinl_hs[e]	0.0
EX_magole_hs[e]	0.0
EX_magpalm_hs[e]	0.0
EX_magste_hs[e]	0.0
EX_oleth[e]	0.0
EX_pailar_hs[e]	0.0
EX_pailpalm_hs[e]	0.0
EX_pchol2linl_hs[e]	0.0
EX_pchol2ole_hs[e]	0.0
EX_pchol2palm_hs[e]	0.0
EX_pchol2ste_hs[e]	0.0
EX_pcholar_hs[e]	0.0
EX_pcholdoc_hs[e]	0.0
EX_pcholeic_hs[e]	0.0
EX_pcholet_hs[e]	0.0
EX_pcholhep_hs[e]	0.0
EX_pchollinl_hs[e]	0.0
EX_pcholmyr_hs[e]	0.0
EX_pcholn15_hs[e]	0.0
EX_pcholn183_hs[e]	0.0
EX_pcholn1836_hs[e]	0.0
EX_pcholn19_hs[e]	0.0
EX_pcholn201_hs[e]	0.0
EX_pcholn203_hs[e]	0.0
EX_pcholn204_hs[e]	0.0
EX_pcholn205_hs[e]	0.0
EX_pcholn224_hs[e]	0.0
EX_pcholn225_hs[e]	0.0
EX_pcholn2254_hs[e]	0.0
EX_pcholn226_hs[e]	0.0
EX_pcholn24_hs[e]	0.0
EX_pcholn261_hs[e]	0.0
EX_pcholn28_hs[e]	0.0
EX_pcholn281_hs[e]	0.0
EX_pcholole_hs[e]	0.0
EX_pcholpalm_hs[e]	0.0
EX_pcholpalme_hs[e]	0.0
EX_pcholste_hs[e]	0.0
EX_pe12_hs[e]	0.0
EX_pe14_hs[e]	0.0
EX_pe15_hs[e]	0.0
EX_pe17_hs[e]	0.0
EX_pe203_hs[e]	0.0
EX_pe2linl_hs[e]	0.0
EX_pendecaeth[e]	0.0
EX_peste_hs[e]	0.0
EX_pmeth[e]	0.0
EX_sphmyln180241_hs[e]	0.0
EX_sphmyln18114_hs[e]	0.0
EX_sphmyln18115_hs[e]	0.0
EX_sphmyln18116_hs[e]	0.0
EX_sphmyln181161_hs[e]	0.0
EX_sphmyln18117_hs[e]	0.0
EX_sphmyln18118_hs[e]	0.0
EX_sphmyln181181_hs[e]	0.0
EX_sphmyln18120_hs[e]	0.0
EX_sphmyln181201_hs[e]	0.0
EX_sphmyln18121_hs[e]	0.0
EX_sphmyln18122_hs[e]	0.0
EX_sphmyln181221_hs[e]	0.0
EX_sphmyln18123_hs[e]	0.0
EX_sphmyln1824_hs[e]	0.0
EX_sphmyln1825_hs[e]	0.0
EX_steeth[e]	0.0
EX_subeac[e]	0.0
EX_tetdecaeth[e]	0.0
EX_trideceth[e]	0.0
EX_xolest182_hs[e]	0.0
EX_xolest183_hs[e]	0.0
EX_xolest205_hs[e]	0.0
EX_xolest226_hs[e]	0.0
GALTt	0.0
GLYCLTtd	0.0
HC00900t1	444.15038726450047
HC00900t2	-444.1503872645005
HC00900t3	0.0
HC02149td	-228.82624216813213
HEPDECETH	0.0
HEXDECEETH	0.0
HGENTISt	0.0
HXCOAte	0.0
IND3ACt	0.0
LCYSTt	0.0
LEUKTRB4WOHt	0.0
LNLCCRNtd	0.0
OLEETH	0.0
pac	0.0
PELINETH	0.0
PENDECAETH	0.0
PEPALM	0.0
STEETH	0.0
SUBEACtd	0.0
TETDECAETH	0.0
TRIDECETH	0.0
EX_estriol[e]	0.0
EX_glyclt[e]	0.0
EX_Lcyst[e]	0.0
EX_pac[e]	0.0
MEPIt	0.0
MALTTTRt	0.0
1MNCAMt	0.0
DHBPTt	0.0
THBPTt	0.0
EX_mepi[e]	0.0
EX_maltttr[e]	0.0
EX_1mncam[e]	0.0
EX_dhbpt[e]	0.0
EX_thbpt[e]	0.0
EX_homoval[e]	0.0
PCHOL2PALM_HSte	0.0
XOLEST183te	0.0
XOLEST182_HSte	0.0
XOLEST205_HSte	0.0
XOLEST226_HSte	0.0
PE224_HSte	0.0
PCHOLN261_HSte	0.0
PCHOLN281_HSte	0.0
PCHOLN28_HSte	0.0
XOLEST183tl	0.0
XOLEST182tl	0.0
XOLEST205tl	0.0
TMNDNCtl	0.0
XOLEST226tl	0.0
CRVNCtl	0.0
TTDCEAc	0.0
LHCYSTIN	0.0
LHCYSTINt	0.0
EX_Lhcystin[e]	0.0
2MOPtm	0.0
MMALtm	0.0
CE2512te	0.0
r2514m	0.0
FAS180	0.0
ADRNLtu	0.0
ARGtD	0.0
DM_mi134p[c]	0.0
PPPGOc	0.0
UGT1A10c	0.0
UNK3r	0.0
ACGALtr	0.0
EX_f1a[e]	0.0
EX_lpam[e]	0.0
LPAMt	0.0
EX_acgal[e]	0.0
EX_acnam[e]	0.0
EX_pa_hs[e]	0.0
F1Ate2	0.0
LPAMtm	0.0
PGP_hs_tm	0.0
PROSTGE2t2r	0.0
ESTR2r	0.0
sink_Tyr_ggn[c]	0.0
sink_chol[c]	-30.576971096948665
sink_cholate[c]	0.0
sink_doco13ecoa[c]	0.0
sink_glygn2[c]	-123.71922089939373
sink_lnlc[c]	0.0
sink_lnlncacoa[c]	0.0
sink_odecoa[c]	14.918298120351851
sink_pmtcoa[c]	-14.918298120351793
sink_pydam[c]	0.0
sink_pydx[c]	315.33946521929715
sink_pydxn[c]	-315.33946521929715
sink_tag_hs[c]	0.0
sink_tmndnc[c]	0.0
DXTRNt	123.71922089939373
EX_dxtrn[e]	123.71922089939373
sink_dhcholestanate[c]	-379.207568476337
sink_thcholstoic[c]	0.0
sink_xol7ah3[c]	379.207568476337
sink_xol7aone[c]	0.0
ACACT1r	0.0
ACACt2	0.0
ACONT	0.0
ACS	0.0
ADK1	-13.364376658072633
ADNCNT3tc	0.0
ADPT	0.0
ADSS	0.0
AMPTASECG	0.0
ASPTA	-1000.0
BPNT	0.0
BUTt2r	0.0
CBPS	0.0
CPPPGO	0.0
CYSTS	0.0
CYTDt2r	0.0
DGK1	0.0
DHORTS	0.0
DHPR	0.0
DMATT	0.0
DM_atp_c_	0.0
DPCOAK	0.0
DTMPK	0.0
DURIPP	0.0
ENO	46.14126929690293
EX_acac[e]	0.0
EX_gal[e]	0.0
EX_h2o[e]	823.2689910048633
EX_lys_L[e]	-105.29428050791688
EX_o2[e]	-1000.0
EX_orn[e]	0.0
EX_ppi[e]	0.0
EX_pro_L[e]	-73.3508720067311
EX_ser_L[e]	476.7013401801558
EX_so4[e]	-555.8496127354996
EX_urea[e]	-993.0582703654608
EX_uri[e]	180.56322217333965
FBA	-429.07275831372027
FBA2	0.0
FCLTc	0.0
FMNAT	0.0
FPGS7	0.0
FT	0.0
FUM	-291.53049686725274
G5SADs	0.0
G6PDH2r	858.1455166274401
GALU	0.0
GALt2_2	0.0
GAPD	1000.0
GF6PTA	0.0
GK1	6.422647023533523
GLNS	0.0
GMAND	0.0
GMPS2	0.0
GRTT	0.0
GTPCI	0.0
GUAPRT	0.0
H2CO3D	999.9999999999999
H2Ot	1000.0
HEX1	3.1095164563365496
HMBS	0.0
ILETA	0.0
IMPD	0.0
INSt2	0.0
L_LACt2r	-228.8262421681321
MAN1PT2	0.0
MAN6PI	-46.14126929690296
MTHFC	0.0
MTHFD	0.0
NADK	0.0
O2t	1000.0
OMPDC	16.445973974318214
PGI	-532.8150773573586
PGK	-999.9999999999999
PGL	0.0
PGM	-46.14126929690293
PGMT	371.1576626981811
PMANM	0.0
PNP	0.0
PNTK	0.0
PPA	0.0
PPBNGS	0.0
PPCDC	0.0
PPM	1000.0
PPNCL3	0.0
PRPPS	0.0
PSERT	953.8587307030965
PSP_L	953.8587307030966
PTPAT	0.0
PUNP1	-1.5030062444907417e-13
PUNP2	1.5030062444907417e-13
PUNP3	0.0
PUNP4	0.0
PUNP5	6.941729634539263
PUNP6	0.0
PUNP7	0.0
RBFK	0.0
RNDR1	1.503006244490742e-13
RNDR2	0.0
RNDR3	0.0
RNDR4	354.7538341773796
RPE	0.0
RPI	380.61816112418654
SPMS	0.0
SPODM	0.0
TALA	0.0
THMDt2r	-1000.0
TKT1	619.3818388758135
TKT2	619.3818388758135
TMDK1	0.0
TPI	190.30908056209327
UAG4E	0.0
UAGDP	0.0
UDPG4E	0.0
UMPK	-983.5540260256818
UPP3S	0.0
UPPDC1	0.0
UREAt	-6.94172963453914
URIDK3	-6.941729634539263
URIt2r	0.0
VALTA	0.0
r0082	0.0
r0345	-1.503006244490742e-13
r0398	0.0
r0422	0.0
r0570	0.0
r0671	0.0
ACCOAC	0.0
EX_pnto_R[e]	0.0
EX_ala_L[e]	0.0
EX_gln_L[e]	-57.97222719694117
EX_tyr_L[e]	-28.39394330225648
NTD4	0.0
NTD5	0.0
NTD6	1.503006244490742e-13
NTD7	-1.529033489918373e-13
NTD8	0.0
NTD9	0.0
NTD10	0.0
NTD11	6.941729634539263
EX_arg_L[e]	-63.88681700237155
NADS2	0.0
EX_nac[e]	0.0
ADPRDP	0.0
EX_ind3ac[e]	0.0
ALCD1	-1000.0
ADNK1	0.0
GCALDD	0.0
r0339	0.0
ABUTD	0.0
AICART	0.0
ALDD2x	0.0
AMANK	0.0
ARGSL	0.0
CYTK1	-283.9989087124316
CYTK2	0.0
EX_galt[e]	0.0
EX_glcr[e]	0.0
EX_glcur[e]	0.0
EX_glyc[e]	0.0
EX_malt[e]	0.0
EX_trp_L[e]	-2.3661915800076705
FACOAL161	0.0
G6PDA	0.0
GLUPRT	0.0
GLXO1	0.0
GND	858.1455166274401
GPDDA1	0.0
HEX7	0.0
HXPRT	0.0
IMACTD	0.0
IMPC	0.0
LCADi	0.0
LDH_D	0.0
LDH_L	6.941729634539263
LGTHL	0.0
MALT	0.0
MDH	1000.0
MI1PP	0.0
MI3PP	0.0
MI4PP	0.0
NT5C	0.0
NTD5_a	0.0
ORNDC	0.0
PFK	0.0
PHETA1	953.8587307030969
PIt7	-1000.0
PRFGS	0.0
PYDAMK	0.0
PYDXNK	0.0
TMDS	0.0
TYRTA	0.0
r0392	0.0
EX_arab_L[e]	0.0
EX_gam[e]	0.0
PYRt2r	0.0
ACGAM2E	0.0
DCMPDA	-6.9417296345392625
EX_lcts[e]	0.0
FTHFL	0.0
EX_ade[e]	0.0
EX_etoh[e]	0.0
ETOHt	0.0
AACOAT	0.0
MTRI	0.0
NADN	0.0
MTHFD2	0.0
AHC	0.0
EX_phpyr[e]	953.8587307030969
PHPYRte	-953.8587307030969
PHPYRtm	0.0
VANILPYRc	0.0
VANILLACc	0.0
VANILLACte	0.0
EX_vanillac[e]	0.0
2H3MVc	0.0
2H3MVte	0.0
EX_2h3mv[e]	0.0
2HIVc	0.0
2HIVte	0.0
EX_2hiv[e]	0.0
2M3OVCOAm	0.0
2M3OVACm	0.0
2M3OVACtm	0.0
2M3HVACc	0.0
2M3HVACte	0.0
EX_2m3hvac[e]	0.0
3HADICOAx	0.0
3HADPACx	0.0
3HADPACtxc	0.0
3HADPACte	0.0
EX_3hadpac[e]	0.0
3OHSEBCOAx	0.0
3OHSEBACx	0.0
3OHSEBACtxc	0.0
3OHSEBACte	0.0
EX_3ohsebac[e]	0.0
3OHSUBCOAx	0.0
3OHSUBACx	0.0
3OHSUBACtxc	0.0
3OHSUBACte	0.0
EX_3ohsubac[e]	0.0
NRVNCABCt	0.0
PAILPALM_HSSECt	0.0
PAILR_HSSECt	0.0
PCHLN225_HSABCt	0.0
PCHOL2LINL_HSABCt	0.0
PCHOL2OLE_HSABCt	0.0
PCHOL2STE_HSABCt	0.0
PCHOLAR_HSABCt	0.0
PCHOLDOC_HSABCt	0.0
PCHOLEIC_HSABCt	0.0
PCHOLET_HSABCt	0.0
PCHOLHEP_HSABCt	0.0
PCHOLLINL_HSABCt	0.0
PCHOLMYR_HsABCt	0.0
PCHOLN15_HSABCt	0.0
PCHOLN183_HSABCt	0.0
PCHOLN1836_HSABCt	0.0
PCHOLN19_HSABCt	0.0
PCHOLN201_HSABCt	0.0
PCHOLN203_HSABCt	0.0
PCHOLN204_HSABCt	0.0
PCHOLN205_HSABCt	0.0
PCHOLN224_HSABCt	0.0
PCHOLN225_HSABCt	0.0
PCHOLN2254_HSABCt	0.0
PCHOLN264_HSABCt	0.0
PCHOLOLE_HSABCt	0.0
PCHOLPALME-HSABCt	0.0
PCHOLSTE_HSABCt	0.0
PE12_HSABCt	0.0
Pe13_HSABCt	0.0
PE14_HSABCt	0.0
PE15_HSABCt	0.0
PE161_HSABCt	0.0
PE17_HSABCt	0.0
PE203_HSABCt	0.0
PE226_HSABCt	0.0
PE2LINL_HSABCt	0.0
PEAR_HSABCt	0.0
PEDH203_HSABCt	0.0
PELINL_HSABCt	0.0
PELPALM_HSABCt	0.0
PEOLE_HSABCt	0.0
PEPALM_HSASBCt	0.0
SPHMYLN180241_hs_SECt	0.0
SPHMYLN18114_hs_SECt	0.0
SPHMYLN18115_hs_SECt	0.0
SPHMYLN18116_hs_SECt	0.0
SPHMYLN181161_hs_SECt	0.0
SPHMYLN18117_hs_SECt	0.0
SPHMYLN18118_hs_SECt	0.0
SPHMYLN181181_hs_SECt	0.0
SPHMYLN18120_hs_SECt	0.0
SPHMYLN181201_hs_SECt	0.0
SPHMYLN18121_hs_SECt	0.0
SPHMYLN18122_hs_SECt	0.0
SPHMYLN181221_hs_SECt	0.0
SPHMYLN18123_hs_SECt	0.0
SPHMYLN1824_hs_SECt	0.0
SPHMYLN1825_hs_SECt	0.0
EIC21114TRc	0.0
EIC21114TRte	0.0
EX_eic21114tr[e]	0.0
GLCRt1	0.0
CE2705t	0.0
PTRCARGte	0.0
HDD2CRNte2	0.0
CE7081tr	0.0
CE7081tm	0.0
EX_CE7081[e]	0.0
C05769te2	0.0
EX_C05769[e]	0.0
PPBNGte	0.0
EX_ppbng[e]	0.0
XYLULte	0.0
EX_xylu_L[e]	0.0
EX_hdd2crn[e]	0.0
IM4ACte	0.0
EX_im4ac[e]	0.0
EX_CE2705[e]	0.0
C13856te	0.0
FDPte	469.4982505352722
EX_fdp[e]	469.4982505352723
UDPG4DOPA	0.0
UDPG3DOPA	0.0
34DHPEAR	0.0
DOPA4GLCURt	0.0
EX_dopa4glcur[e]	0.0
DOPA3GLCURt	0.0
EX_dopa3glcur[e]	0.0
DOPAOQNOX	459.23951107652624
LACROX	0.0
NADPQNOXR	0.0
NADQNOXR	0.0
ACER31r	0.0
BGAL1e	0.0
BGAL1l	0.0
BGAL2l	0.0
BGAL3l	0.0
DES21	0.0
EX_gd3_hs[e]	0.0
EX_gluside_hs[e]	-3.109516456336549
GA1tl	0.0
GALGLUSIDEtg2	0.0
GD3tg	0.0
GLA2l	0.0
GM1tg	0.0
GM1tl	0.0
GM2tl	0.0
HEXA1l	0.0
HEXA2l	0.0
HEXA3e	0.0
HEXAHBl	0.0
NEU11l	0.0
NEU31e	0.0
SMS1S2	0.0
SPHK11	0.0
NH4tr	0.0
TETTET6COAtm	0.0
TETPENT6COAtm	0.0
TETPENT3COAtm	-91.53049686725288
DAG_HStg	0.0
PHCRMter	0.0
PHSPHINGStr	0.0
sink_34dhpac[c]	0.0
34DHPEt	0.0
EX_34dhpe[c]	0.0
DM_6hddopaqn[c]	459.23951107652624
Rtotalter	0.0
DM_phsph1p[c]	0.0
ATPtg	0.0
GD1Btl	0.0
GD3tlc	0.0
DM_pail35p_hs[n]	0.0
DM_15HPET[n]	0.0
DM_15HPET[x]	0.0
DM_15HPET[r]	0.0
EX_galgluside_hs[e]	0.0
EX_ga1_hs[e]	0.0
EX_gm1_hs[e]	0.0
EX_gm2_hs[e]	0.0
HMR_0002	0.0
HMR_0155	0.0
HMR_0188	0.0
HMR_0189	0.0
HMR_0192	0.0
HMR_0193	0.0
HMR_0197	0.0
HMR_0200	0.0
HMR_0204	0.0
HMR_0206	0.0
HMR_0207	0.0
HMR_0209	0.0
HMR_0210	0.0
HMR_0211	0.0
HMR_0230	0.0
HMR_0233	0.0
HMR_0234	0.0
HMR_0241	0.0
HMR_0242	0.0
HMR_0243	0.0
HMR_0245	0.0
HMR_0246	0.0
HMR_0247	0.0
HMR_0255	0.0
HMR_0256	0.0
HMR_0259	0.0
HMR_0260	0.0
HMR_0267	0.0
HMR_0268	0.0
HMR_0270	0.0
HMR_0271	0.0
HMR_0276	0.0
HMR_0279	0.0
HMR_0280	0.0
HMR_0289	0.0
HMR_0290	0.0
HMR_0293	0.0
HMR_0296	0.0
HMR_0297	0.0
HMR_0300	0.0
HMR_0301	0.0
HMR_0305	0.0
HMR_0306	0.0
HMR_0308	0.0
HMR_0309	0.0
HMR_0319	0.0
HMR_0323	0.0
HMR_0324	0.0
HMR_0327	0.0
HMR_0328	0.0
HMR_0329	0.0
HMR_0345	0.0
HMR_0346	0.0
HMR_0366	0.0
HMR_0374	0.0
HMR_0380	0.0
HMR_0381	0.0
HMR_0385	0.0
HMR_0386	0.0
HMR_0388	0.0
HMR_0389	0.0
HMR_0393	0.0
HMR_0394	0.0
HMR_0395	0.0
HMR_0428	0.0
HMR_0429	0.0
HMR_0433	0.0
HMR_0434	0.0
HMR_0437	0.0
HMR_0438	0.0
HMR_0467	0.0
HMR_0482	0.0
HMR_0582	0.0
HMR_0593	0.0
HMR_0597	0.0
HMR_0598	0.0
HMR_0601	0.0
HMR_0614	0.0
HMR_0625	0.0
HMR_0629	0.0
HMR_0642	0.0
HMR_0672	0.0
HMR_0678	0.0
HMR_0750	0.0
HMR_0753	0.0
HMR_0758	0.0
HMR_0765	0.0
HMR_0767	0.0
HMR_0770	-3.1095164563365496
HMR_0775	0.0
HMR_0795	0.0
HMR_0803	0.0
HMR_0805	0.0
HMR_0807	0.0
HMR_0808	0.0
HMR_0809	0.0
HMR_0810	0.0
HMR_0811	0.0
HMR_0812	0.0
HMR_0814	0.0
HMR_0815	0.0
HMR_0816	0.0
HMR_0817	0.0
HMR_0819	0.0
HMR_0821	0.0
HMR_0823	0.0
HMR_0828	0.0
HMR_0829	0.0
HMR_0830	0.0
HMR_0835	0.0
HMR_0836	0.0
HMR_0837	0.0
HMR_0841	0.0
HMR_0843	0.0
HMR_0844	0.0
HMR_0848	0.0
HMR_0849	0.0
HMR_0851	0.0
HMR_0853	0.0
HMR_0855	0.0
HMR_0859	0.0
HMR_0875	0.0
HMR_0876	0.0
HMR_0877	0.0
HMR_0889	0.0
HMR_0890	0.0
HMR_0906	0.0
HMR_0907	0.0
HMR_0908	0.0
HMR_0909	0.0
HMR_0910	0.0
HMR_0942	0.0
HMR_0946	0.0
HMR_0950	0.0
HMR_0954	0.0
HMR_0960	0.0
HMR_0962	0.0
HMR_0963	0.0
HMR_0979	0.0
HMR_0984	0.0
HMR_0985	0.0
HMR_0986	0.0
HMR_0987	0.0
HMR_1033	0.0
HMR_1039	0.0
HMR_1077	0.0
HMR_1081	0.0
HMR_1084	0.0
HMR_1095	0.0
HMR_1102	0.0
HMR_1104	0.0
HMR_1129	0.0
HMR_1135	0.0
HMR_1242	0.0
HMR_1280	0.0
HMR_1283	0.0
HMR_1284	0.0
HMR_1305	0.0
HMR_1307	0.0
HMR_1312	0.0
HMR_1325	0.0
HMR_1329	0.0
HMR_1388	0.0
HMR_1390	0.0
HMR_1392	0.0
HMR_1465	0.0
HMR_1470	0.0
HMR_1473	0.0
HMR_1477	0.0
HMR_1478	0.0
HMR_1479	0.0
HMR_1490	0.0
HMR_1493	0.0
HMR_1494	0.0
HMR_1495	0.0
HMR_1496	0.0
HMR_1502	0.0
HMR_1503	0.0
HMR_1504	0.0
HMR_1505	0.0
HMR_1509	0.0
HMR_1512	0.0
HMR_1516	0.0
HMR_1526	0.0
HMR_1532	0.0
HMR_1536	0.0
HMR_1538	0.0
HMR_1539	0.0
HMR_1540	0.0
HMR_1543	0.0
HMR_1544	0.0
HMR_1545	0.0
HMR_1546	0.0
HMR_1547	0.0
HMR_1548	0.0
HMR_1549	0.0
HMR_1550	0.0
HMR_1551	0.0
HMR_1552	0.0
HMR_1557	0.0
HMR_1565	0.0
HMR_1665	0.0
HMR_1681	0.0
HMR_1685	0.0
HMR_1706	0.0
HMR_1762	0.0
HMR_1764	0.0
HMR_1765	0.0
HMR_1807	0.0
HMR_1976	1000.0000000000002
HMR_2029	0.0
HMR_2041	0.0
HMR_2087	0.0
HMR_2088	0.0
HMR_2089	0.0
HMR_2090	0.0
HMR_2190	0.0
HMR_2193	0.0
HMR_2210	0.0
HMR_2211	0.0
HMR_2215	0.0
HMR_2217	0.0
HMR_2218	0.0
HMR_2219	0.0
HMR_2259	0.0
HMR_2260	0.0
HMR_2261	0.0
HMR_2262	0.0
HMR_2263	0.0
HMR_2264	0.0
HMR_2265	0.0
HMR_2266	0.0
HMR_2267	0.0
HMR_2268	0.0
HMR_2269	0.0
HMR_2270	0.0
HMR_2281	0.0
HMR_2282	0.0
HMR_2284	0.0
HMR_2286	0.0
HMR_2287	69.15304968672585
HMR_2288	0.0
HMR_2289	0.0
HMR_2292	0.0
HMR_2293	0.0
HMR_2294	0.0
HMR_2295	0.0
HMR_2296	0.0
HMR_2332	0.0
HMR_2334	0.0
HMR_2336	0.0
HMR_2338	0.0
HMR_2342	0.0
HMR_2343	0.0
HMR_2344	0.0
HMR_2345	0.0
HMR_2347	0.0
HMR_2348	0.0
HMR_2349	0.0
HMR_2350	0.0
HMR_2353	0.0
HMR_2354	0.0
HMR_2355	0.0
HMR_2356	0.0
HMR_2359	0.0
HMR_2361	0.0
HMR_2362	0.0
HMR_2363	0.0
HMR_2364	0.0
HMR_2365	0.0
HMR_2368	0.0
HMR_2374	0.0
HMR_2376	0.0
HMR_2380	0.0
HMR_2391	0.0
HMR_2395	0.0
HMR_2433	0.0
HMR_2434	0.0
HMR_2435	0.0
HMR_2436	0.0
HMR_2440	0.0
HMR_2457	0.0
HMR_2472	0.0
HMR_2484	0.0
HMR_2495	0.0
HMR_2530	0.0
HMR_2533	0.0
HMR_2535	0.0
HMR_2537	0.0
HMR_2540	0.0
HMR_2541	0.0
HMR_2542	0.0
HMR_2543	0.0
HMR_2569	0.0
HMR_2571	0.0
HMR_2581	0.0
HMR_2602	0.0
HMR_2603	0.0
HMR_2604	0.0
HMR_2611	0.0
