Reacciones	Flujos_BRCA_cancer3
FAOXC14C14OHm	4.5276772691176146e-13
FAOXC14DCC12DCx	0.0
FAOXC15ATPx	0.0
FAOXC15C13m	0.0
FAOXC15NADPx	0.0
FAOXC15NADx	0.0
FAOXC161C141m	0.0
FAOXC161C161OHm	0.0
FAOXC162C142m	0.0
FAOXC162C162OHm	0.0
FAOXC163C142x	0.0
FAOXC163C143m	0.0
FAOXC163C164Gm	0.0
FAOXC163C164x	0.0
FAOXC163GC142m	0.0
FAOXC163Gm	0.0
FAOXC163x	0.0
FAOXC164C143m	0.0
FAOXC164C143x	0.0
FAOXC164C163x	0.0
FAOXC164C165m	0.0
FAOXC164C165x	0.0
FAOXC164GC163m	0.0
FAOXC164m	0.0
FAOXC164x	0.0
FAOXC165C164m	0.0
FAOXC165C164x	0.0
FAOXC16BRx	0.0
FAOXC16C14m	0.0
FAOXC16C16OHm	0.0
FAOXC16DCC14DCx	0.0
FAOXC16DCr	0.0
FAOXC17C15m	0.0
FAOXC181C161m	0.0
FAOXC181C181OHm	0.0
FAOXC182C162m	0.0
FAOXC182C182OHm	0.0
FAOXC183C163Gm	0.0
FAOXC183C163m	0.0
FAOXC184C163m	0.0
FAOXC184C163x	0.0
FAOXC184C164m	0.0
FAOXC184C164x	0.0
FAOXC184m	0.0
FAOXC184x	0.0
FAOXC185C164m	0.0
FAOXC185m	0.0
FAOXC18C18OHm	0.0
FAOXC204C184m	0.0
FAOXC204C205x	0.0
FAOXC205C184x	0.0
FAOXC205C185m	0.0
FAOXC225C204m	0.0
FAOXC225C204x	0.0
FAOXC225C226m	0.0
FAOXC225C226x	0.0
FAOXC225m	0.0
FAOXC225x	0.0
FAOXC226C205m	0.0
FAOXC226C225m	0.0
FAOXC226C225x	0.0
FAOXC226C227m	0.0
FAOXC226m	0.0
FAOXC227C226m	0.0
FAOXC3DC	0.0
FAOXC4C2m	0.0
FAOXC4C4DCc	0.0
FAOXC5C3x	0.0
FAOXC5C5DCc	0.0
FAOXC5C5OHm	0.0
FAOXC5OHc	0.0
FAOXC61C4m	0.0
FAOXC61m	0.0
FAOXC61x	0.0
FAOXC6C4m	0.0
FAOXC7C5m	0.0
FAOXC81C61m	0.0
FAOXC81C61x	0.0
FAOXC8C6m	0.0
FAOXC9C7m	0.0
FAOXOHC16C16DCc	0.0
FAOXTC101TC102m	0.0
FAOXTC102C101m	0.0
FAOXTC122TC101m	0.0
FAOXTC122m	0.0
FAOXTC142TC122m	0.0
FAOXTC162TC142m	0.0
FAOXTC182TC162m	0.0
FOAXC122C101x	0.0
GLUTCOAACBP	0.0
HDCACBP	0.0
HDDACBP	0.0
HDECAACBP	0.0
HDECEACBP	0.0
HEDCECRNe	0.0
HEXCOAACBP	0.0
HEXDCRNe	0.0
HEXDIACtr	0.0
HEXDICOAACBP	0.0
HEXDICOAACBPx	0.0
HIVCACBP	0.0
HIVCRNe	0.0
HOCDACBP	0.0
HOCTDACBP	0.0
HOCTDEC2CRNe	0.0
HOCTDECCRNe	0.0
HTDCACBP	4.527677269117615e-13
HTDCRNe	4.527677269117615e-13
IVCOAACBP	0.0
IVCRNe	0.0
OCD11COACPT1	0.0
OCD11CRNCACT	0.0
OCD11CRNCPT2	0.0
OCT11EFATP	0.0
OCTDEC2ACBP	0.0
OCTDECCACT	0.0
OCTDECCPT1	0.0
OCTDECCPT2	0.0
OCTDECE1CRNe	0.0
sink_octdececoa[c]	0.0
PRISTCOAtcx	0.0
SBCOAACOTx	0.0
SEBACACT	0.0
SEBACIDtx	0.0
SEBCOACROT	0.0
SEBCOAPET	0.0
STRDNCCOAtxc	0.0
SUBEACtx	0.0
SUBERCACT	0.0
SUBERCROT	0.0
SUBERICACT	0.0
SUCCCROT	0.0
SUCCOAPET	0.0
sink_tetdec2coa[c]	0.0
TETDEC2CRNe	0.0
sink_tetdece1coa[c]	0.0
TETDECE1CRNe	0.0
TIGCRNe	0.0
LINOFATPtc	0.0
PALFATPtc	0.0
PCHOLHSTDe	0.0
TAUBETAtc	0.0
3AIB_Dtm	0.0
4HPROLTASCT1	0.0
CHSTEROLtrc	0.0
Coqe	453.1562870031542
DPMVDc	0.0
DSREDUCr	0.0
DTMPKm	0.0
EX_q10[e]	-453.1562870031542
EX_q10h2[e]	453.1562870031542
FADDPle	0.0
FADH2ETC	0.0
FE2DMT1	0.0
FE3MTP1	0.0
FMNALKPle	0.0
FRDPtcr	0.0
G6PDH2c	0.0
GLU5SAtmc	0.0
GLUPROASCT1	342.06115553998984
GNDc	0.0
IPDDI	0.0
LACLt	2.818559782393336e-15
MEVK1c	0.0
NADtm	1.2280350238761798e-13
P5CR	0.0
PGLc	0.0
PMEVKc	0.0
PTCRTD	0.0
Q10H2e	453.1562870031542
RPEc	333.3333333333335
RTOTALFATPc	0.0
q10h2tc	453.15628700315426
q10tm	453.15628700315426
4HPRO_LTte	0.0
5MTAte	0.0
CBASPte	9.862639747116236e-14
DM_anth	1.4639541472722776e-13
EX_5mta[e]	0.0
EX_cbasp[e]	-9.862639747116236e-14
IDOURte	0.0
EX_idour[e]	0.0
LKYNRtr	0.0
LKYNRtr2	0.0
BALAPAT1tc2	0.0
DMGLYtr	0.0
GLCURtr	0.0
L2AADPtr	0.0
EX_cala[e]	0.0
EX_dmgly[e]	0.0
EX_L2aadp[e]	0.0
EX_Lkynr[e]	0.0
H2OGLYAQPt	0.0
LEUKABCtc	0.0
r0295	0.0
PCRNte	0.0
PMTCRNte	0.0
EX_pcrn[e]	0.0
EX_pmtcrn[e]	0.0
biomass_maintenance	193.47865676475146
C14825c	0.0
DESAT14_9	0.0
XOLEST183CEH	0.0
XOLEST182CEH	0.0
XOLEST205CEH	0.0
XOLEST226CEH	0.0
MAGLINL_HSe	0.0
MAGOLE_HSe	0.0
LPS5e	0.0
LPS6e	0.0
LPS7e	0.0
PCHOLMYR_HSPLA2	0.0
PCHOLOLE_HSPLA2	0.0
PEOLE_HSPLA2	0.0
PCHOLPALME_HSPLA2	0.0
PCHOLPALM_HSPLA2	0.0
PEPALM_HSPLA2	0.0
PAILPALM_HSPLA2	0.0
PCHOLSTE_HSPLA2	0.0
PCHOL2LINL_HSPLA2	0.0
PE2LINL_HSPLA2	0.0
PCHOL2OLE_HSPLA2	0.0
PCHOL2PALM_HSPLA2	0.0
PCHOL2STE_HSPLA2	0.0
PCHOLN15_HSPLA2	0.0
PCHOLAR_HSPLA2	0.0
PCHOLN183_HSPLA2	0.0
PCHOLN1836_HSPLA2	0.0
PCHOLN19_HSPLA2	0.0
PCHOLN201_HSPLA2	0.0
PCHOLN204_HSPLA2	0.0
PCHOLN205_HSPLA2	0.0
PCHOLN224_HSPLA2	0.0
PCHOLN225_HSPLA2	0.0
PCHOLN2254_HSPLA2	0.0
PCHOLN226_HSPLA2	0.0
PEAR_HSPLA2	0.0
PE203_HSPLA2	0.0
PE226_HSPLA2	0.0
PE224_HSPLA2	0.0
PEDH203_HSPLA2	0.0
PEDH12_HSPLA2	0.0
PEDH14_HSPLA2	0.0
PEDH161_HSPLA2	0.0
PEDH13_HSPLA2	0.0
PEDH15_HSPLA2	0.0
PEDH17_HSPLA2	0.0
PCHOLN203_HSPLA2	0.0
PAILAR_HSPLA2	0.0
PCHOLN24_HSPLA2	0.0
PCHOLN261_HSPLA2	0.0
PCHOLN281_HSPLA2	0.0
PCHOLN28_HSPLA2	0.0
PCHOLDOC_HSPLA2	0.0
PCHOLDEIC_HSPLA2	0.0
PCHOLDET_HSPLA2	0.0
PCHOLHEP_HSPLA2	0.0
PCHOLLINL_HSPLA2	0.0
PELINL_HSPLA2	0.0
2OXOADPt	0.0
3HMPtd	0.0
4AABUTNt	0.0
4TMEABUTNt2	0.0
56DURAt	0.0
ARACHETH	0.0
C06314t	0.0
C06315t	0.0
C14768td	0.0
C14769td1	0.0
EX_C14769[e]	0.0
C14770ATP	0.0
C14771ATP	0.0
C14826td	0.0
CE2445t	0.0
CE6247t	0.0
DIDECAETH	0.0
DIHOLINETH	0.0
DOCOHEXETHc	0.0
DOCTETETH	0.0
DODECANACtd	0.0
EX_12HPET[e]	0.0
EX_2oxoadp[e]	0.0
EX_3hmp[e]	0.0
EX_4aabutn[e]	0.0
EX_4tmeabutn[e]	0.0
EX_56dura[e]	0.0
EX_aracheth[e]	0.0
EX_C06314[e]	0.0
EX_C06315[e]	0.0
EX_C14768[e]	0.0
EX_C14770[e]	0.0
EX_C14771[e]	0.0
EX_C14826[e]	0.0
EX_CE2445[e]	0.0
EX_CE6247[e]	0.0
EX_didecaeth[e]	0.0
EX_diholineth[e]	0.0
EX_docohxeth[e]	0.0
EX_docteteth[e]	0.0
EX_dodecanac[e]	0.0
EX_hepdeceth[e]	0.0
EX_hexdeceeth[e]	0.0
EX_hxcoa[e]	0.0
EX_leuktrB4wcooh[e]	0.0
EX_lineth[e]	0.0
EX_magarachi_hs[e]	0.0
EX_maglinl_hs[e]	0.0
EX_magole_hs[e]	0.0
EX_magpalm_hs[e]	0.0
EX_magste_hs[e]	0.0
EX_mev_R[e]	0.0
EX_oleth[e]	0.0
EX_pailar_hs[e]	0.0
EX_pailpalm_hs[e]	0.0
EX_pchol2linl_hs[e]	0.0
EX_pchol2ole_hs[e]	0.0
EX_pchol2palm_hs[e]	0.0
EX_pchol2ste_hs[e]	0.0
EX_pcholar_hs[e]	0.0
EX_pcholdoc_hs[e]	0.0
EX_pcholeic_hs[e]	0.0
EX_pcholet_hs[e]	0.0
EX_pcholhep_hs[e]	0.0
EX_pchollinl_hs[e]	0.0
EX_pcholmyr_hs[e]	0.0
EX_pcholn15_hs[e]	0.0
EX_pcholn183_hs[e]	0.0
EX_pcholn1836_hs[e]	0.0
EX_pcholn19_hs[e]	0.0
EX_pcholn201_hs[e]	0.0
EX_pcholn203_hs[e]	0.0
EX_pcholn204_hs[e]	0.0
EX_pcholn205_hs[e]	0.0
EX_pcholn224_hs[e]	0.0
EX_pcholn225_hs[e]	0.0
EX_pcholn2254_hs[e]	0.0
EX_pcholn226_hs[e]	0.0
EX_pcholn24_hs[e]	0.0
EX_pcholn261_hs[e]	0.0
EX_pcholn28_hs[e]	0.0
EX_pcholn281_hs[e]	0.0
EX_pcholole_hs[e]	0.0
EX_pcholpalm_hs[e]	0.0
EX_pcholpalme_hs[e]	0.0
EX_pcholste_hs[e]	0.0
EX_pe12_hs[e]	0.0
EX_pe14_hs[e]	0.0
EX_pe15_hs[e]	0.0
EX_pe17_hs[e]	0.0
EX_pe203_hs[e]	0.0
EX_pe2linl_hs[e]	0.0
EX_pendecaeth[e]	0.0
EX_peste_hs[e]	0.0
EX_pmeth[e]	0.0
EX_steeth[e]	0.0
EX_tetdecaeth[e]	0.0
EX_trideceth[e]	0.0
EX_xolest182_hs[e]	0.0
EX_xolest183_hs[e]	0.0
EX_xolest205_hs[e]	0.0
EX_xolest226_hs[e]	0.0
GALTt	0.0
GLYCLTtd	0.0
HC00900t1	0.0
HC00900t3	0.0
HEPDECETH	0.0
HEXDECEETH	0.0
HXCOAte	0.0
IND3ACt	0.0
LEUKTRB4WCOOHt	0.0
MEV_Rt	0.0
OLEETH	0.0
PELINETH	0.0
PENDECAETH	0.0
PEPALM	0.0
STEETH	0.0
TETDECAETH	0.0
TRIDECETH	0.0
EX_estriol[e]	0.0
EX_glyclt[e]	0.0
GLYNATm	9.015638460231195e-13
PHEACGLYsec	9.015638460231194e-13
PCSF	0.0
PCRESOLup	0.0
PCSsec	0.0
EX_pheacgly[e]	9.015638460231194e-13
EX_bz[e]	0.0
EX_pcresol[e]	0.0
EX_pcs[e]	0.0
MEPIt	-1.4639541472722774e-13
MALTTTRt	0.0
1MNCAMt	1.463954147272277e-13
THBPTt	0.0
EX_mepi[e]	1.4639541472722774e-13
EX_maltttr[e]	0.0
EX_1mncam[e]	-1.463954147272277e-13
EX_thbpt[e]	0.0
EX_homoval[e]	0.0
PCHOL2PALM_HSte	0.0
XOLEST183te	0.0
XOLEST182_HSte	0.0
XOLEST205_HSte	0.0
XOLEST226_HSte	0.0
PE224_HSte	0.0
PCHOLN261_HSte	0.0
PCHOLN281_HSte	0.0
PCHOLN28_HSte	0.0
XOLEST183tl	0.0
XOLEST182tl	0.0
XOLEST205tl	0.0
TMNDNCtl	0.0
XOLEST226tl	0.0
CRVNCtl	0.0
PHEACGLYtm	9.015638460231195e-13
TTDCEAc	0.0
PACCOALm	9.015638460231195e-13
PACALDtm	9.015638460231195e-13
2MOPtm	0.0
MMALtm	0.0
CE2512te	0.0
r2514m	0.0
ADRNLtu	0.0
ARGtD	69.50914222930463
UGT1A10c	0.0
UNK3r	0.0
EX_acgal[e]	0.0
EX_pa_hs[e]	0.0
3HMPtm	0.0
PGP_hs_tm	0.0
PROSTGE2t2r	0.0
ESTR2r	0.0
sink_C02528[c]	0.0
sink_chol[c]	-25.699383020747216
sink_cholate[c]	0.0
sink_coa[c]	-15.31576298371651
sink_doco13ecoa[c]	0.0
sink_pmtcoa[c]	15.315762983716732
sink_pydam[c]	0.0
sink_pydx[c]	0.0
sink_pydxn[c]	0.0
sink_retinol[c]	0.0
sink_tag_hs[c]	0.0
sink_tmndnc[c]	0.0
sink_thcholstoic[c]	0.0
sink_xol7aone[c]	0.0
ACACT1r	0.0
ACCOAL	0.0
ACONT	0.0
ACS	0.0
ADK1	-6.987868646372683
ADPT	0.0
ADSS	0.0
AMPTASECG	279.3667709597235
ASPTA	0.0733957829486127
BPNT	0.0
CBPS	0.0
CPPPGO	0.0
CTPS1	0.0
CTPS2	0.0
DGK1	0.0
DHORTS	0.0
DHPR	0.0
DMATT	0.0
DM_atp_c_	0.0
DPCOAK	0.0
DTMPK	7.552632845468285
DURIPP	-992.4473671545312
ENO	1000.0000000000001
EX_asn_L[e]	-54.06180627320686
EX_dcyt[e]	992.4473671545314
EX_ile_L[e]	0.0
EX_lac_L[e]	1000.0
EX_leu_L[e]	-105.55034641144252
EX_lys_L[e]	-114.560647456977
EX_o2[e]	-1000.0
EX_orn[e]	0.0
EX_pro_L[e]	-79.80607634232469
EX_ribflv[e]	0.0
EX_ser_L[e]	922.9260357698506
EX_so4[e]	0.0
EX_succ[e]	546.8437129968468
EX_thymd[e]	-1000.0
EX_urea[e]	0.0
EX_uri[e]	982.1067068650821
EX_val_L[e]	-521.45219194792
FBA	333.3333333333333
FBA2	0.0
FBP	0.0
FCLTc	0.0
FERO	0.0
FMNAT	0.0
FPGS7	0.0
FUM	-469.44186981551303
G3PD1	30.63152596743308
G5SADs	0.0
G6PDH2r	0.0
GALU	0.0
GAPD	1000.0000000000001
GF6PTA	0.0
GHMT2r	0.0
GK1	6.98786864637253
GLNS	0.0
GMAND	0.0
GMPS2	0.0
GRTT	0.0
GTPCI	0.0
GUAPRT	0.0
H2CO3D	1000.0
H2Ot	1000.0
HEX1	657.9388444600094
HMBS	0.0
ILETA	-55.350374127260096
IMPD	0.0
L_LACt2r	-1000.0
MAN1PT2	0.0
MAN6PI	0.0
MTHFC	0.0
MTHFD	0.0
NADK	0.0
NAt3_1	-437.2183191166255
NDPK1	0.0
NDPK2	-989.659339710551
NDPK3	0.0
NDPK4	-1000.0
NDPK5	0.0
NDPK6	-982.1067068650821
NDPK7	0.0
NDPK8	1000.0
NDPK9	-999.9999999999999
NNATr	0.0
NTD1	0.0
O2t	1000.0
PGI	-369.60497059567865
PGK	-1000.0000000000001
PGL	0.0
PGM	-1000.0000000000001
PGMT	0.0
PMANM	0.0
PNP	-1.463954147272277e-13
PNTK	0.0
PPA	0.0
PPBNGS	-4.507819230115597e-13
PPCDC	0.0
PPM	1000.0
PPNCL3	0.0
PRPPS	0.0
PSERT	0.0
PSP_L	0.0
PTPAT	0.0
PUNP1	1000.0000000000001
PUNP2	0.0
PUNP3	0.0
PUNP4	0.0
PUNP5	0.0
PUNP6	0.0
PUNP7	0.0
RBFK	0.0
RNDR1	0.0
RNDR2	0.0
RNDR3	0.0
RNDR4	7.552632845468765
RPI	666.666666666667
SPMS	0.0
SPODM	0.0
TALA	333.33333333333337
TKT1	333.33333333333337
TKT2	333.33333333333337
TMDK1	7.552632845468285
TPI	333.3333333333333
UAG4E	0.0
UAGDP	0.0
UDPG4E	0.0
UMPK	24.88116178129067
UPP3S	0.0
UPPDC1	0.0
UREAt	0.0
URIDK3	-7.552632845468838
VALTA	0.0
r0082	0.0
r0220	0.0
r0318	0.0
r0345	0.0
r0398	0.0
r0422	0.0
r0570	1.1713533405454123e-13
r0671	0.0
ACCOAC	0.0
FPGS	0.0
EX_pnto_R[e]	0.0
EX_gly[e]	175.10305761576666
EX_thr_L[e]	-60.498841183770374
EX_gln_L[e]	-63.07404210530913
EX_phe_L[e]	-558.708568201163
NTD4	0.0
NTD5	0.0
NTD6	0.0
NTD7	0.0
NTD8	0.0
NTD9	0.0
NTD10	0.0
NTD11	0.0
EX_arg_L[e]	-69.50914222930463
NADS2	0.0
EX_nac[e]	0.0
ADPRDP	0.0
EX_ind3ac[e]	0.0
ALCD1	0.0
ADNK1	-1.5302749038367667e-13
GCALDD	0.0
ABUTD	0.0
ACYP	0.0
AGDC	0.0
AICART	0.0
ALDD2x	0.0
AMANK	0.0
ARGSL	0.0
CYTK1	0.0
CYTK2	0.0
EX_galt[e]	0.0
EX_glcr[e]	0.0
EX_glcur[e]	0.0
EX_glyc[e]	0.0
EX_malt[e]	0.0
EX_ura[e]	-992.4473671545311
FACOAL161	0.0
G6PDA	0.0
GALK	0.0
GALT	0.0
GLUPRT	0.0
GLXO1	0.0
GLYOX	0.0
GND	0.0
HEX7	0.0
HXPRT	0.0
IMACTD	0.0
IMPC	0.0
LCADi	0.0
LDH_D	0.0
LDH_L	-1000.0
LGTHL	0.0
MALT	0.0
MDH	-0.0733957829486127
MI1PP	974.3004235005963
MI3PP	0.0
MI4PP	0.0
NT5C	0.0
NTD3	0.0
NTD5_a	-1.463954147272277e-13
ORNDC	0.0
PFK	297.0616960709882
PHETA1	508.50666113041297
PRFGS	0.0
PYDAMK	0.0
PYDXNK	0.0
THRD_L	0.0
TYRTA	0.0
r0392	0.0
EX_arab_L[e]	0.0
UGLT	0.0
EX_gam[e]	0.0
ACGAM2E	0.0
DCMPDA	-1000.0
FTHFL	0.0
EX_etoh[e]	0.0
ETOHt	0.0
AACOAT	0.0
GLNt4	63.07404210530913
MTRI	0.0
NADN	0.0
MTHFD2	0.0
AHC	0.0
EX_taur[e]	0.0
EX_phpyr[e]	508.506661130413
EX_tym[e]	0.0
PHPYRte	-508.506661130413
PHPYRtm	0.0
2H3MVc	-55.350374127260096
2H3MVte	-55.350374127260096
EX_2h3mv[e]	-55.350374127260096
2HIVc	0.0
2HIVte	0.0
EX_2hiv[e]	0.0
2M3OVCOAm	0.0
2M3OVACm	0.0
2M3OVACtm	0.0
2M3HVACc	0.0
2M3HVACte	0.0
EX_2m3hvac[e]	0.0
PAILPALM_HSSECt	0.0
PAILR_HSSECt	0.0
PCHLN225_HSABCt	0.0
PCHOL2LINL_HSABCt	0.0
PCHOL2OLE_HSABCt	0.0
PCHOL2STE_HSABCt	0.0
PCHOLAR_HSABCt	0.0
PCHOLDOC_HSABCt	0.0
PCHOLEIC_HSABCt	0.0
PCHOLET_HSABCt	0.0
PCHOLHEP_HSABCt	0.0
PCHOLLINL_HSABCt	0.0
PCHOLMYR_HsABCt	0.0
PCHOLN15_HSABCt	0.0
PCHOLN183_HSABCt	0.0
PCHOLN1836_HSABCt	0.0
PCHOLN19_HSABCt	0.0
PCHOLN201_HSABCt	0.0
PCHOLN203_HSABCt	0.0
PCHOLN204_HSABCt	0.0
PCHOLN205_HSABCt	0.0
PCHOLN224_HSABCt	0.0
PCHOLN225_HSABCt	0.0
PCHOLN2254_HSABCt	0.0
PCHOLN264_HSABCt	0.0
PCHOLOLE_HSABCt	0.0
PCHOLPALME-HSABCt	0.0
PCHOLSTE_HSABCt	0.0
PE12_HSABCt	0.0
Pe13_HSABCt	0.0
PE14_HSABCt	0.0
PE15_HSABCt	0.0
PE161_HSABCt	0.0
PE17_HSABCt	0.0
PE203_HSABCt	0.0
PE226_HSABCt	0.0
PE2LINL_HSABCt	0.0
PEAR_HSABCt	0.0
PEDH203_HSABCt	0.0
PELINL_HSABCt	0.0
PELPALM_HSABCt	0.0
PEOLE_HSABCt	0.0
PEPALM_HSASBCt	0.0
3AIBt1	0.0
THEXDDm	0.0
THEXDDtm	0.0
THEXDDte	0.0
EX_thexdd[e]	0.0
HEXDTRm	0.0
HEXDTRtm	0.0
HEXDTRte	0.0
EX_hexdtr[e]	0.0
HPDECECOAm	0.0
HPDECEm	0.0
HPDECEtm	0.0
HPDECEte	0.0
EX_hpdece[e]	0.0
5EIPENCm	0.0
5EIPENCtm	0.0
5EIPENCte	0.0
EX_5eipenc[e]	0.0
EANDRSTRNte	0.0
PRGNLONESte	0.0
GLCRt1	0.0
PPP9ABCte	0.0
TYMte2	0.0
TRYPTAte	0.0
HDD2CRNte2	15.315762983716732
T4HCINNMtm	0.0
4HBZtm	0.0
EGMEtr	0.0
EGMEte	0.0
EX_egme[e]	0.0
EANDRSTRNtr	0.0
EX_eandrstrn[e]	0.0
EX_prgnlones[e]	0.0
EX_trypta[e]	0.0
C05769te2	0.0
EX_C05769[e]	0.0
XYLULte	0.0
EX_xylu_L[e]	0.0
SPHGNSte	0.0
EX_sphings[e]	0.0
EX_hdd2crn[e]	-15.315762983716732
IM4ACte	0.0
EX_im4ac[e]	0.0
EX_ppp9[e]	0.0
AACTte	-1.187531897936146e-12
EX_aact[e]	1.187531897936146e-12
CE2049te	0.0
EX_CE2049[e]	0.0
CE2047te	0.0
EX_CE2047[e]	0.0
FDPte	-36.27163726234512
EX_fdp[e]	-36.27163726234513
EX_coke[e]	0.0
COKEte	0.0
COKEtr	0.0
DOPASULT4	0.0
UDPG4DOPA	0.0
UDPG3DOPA	0.0
34DHPEAR	0.0
DOPA4SFt	0.0
EX_dopa4sf[e]	0.0
DOPA4GLCURt	0.0
EX_dopa4glcur[e]	0.0
DOPA3GLCURt	0.0
EX_dopa3glcur[e]	0.0
GGTe_1	0.0
DOPAOQNOX	0.0
DOPACCL	0.0
LACROX	46.4481864790597
NADPQNOXR	46.4481864790597
NADQNOXR	0.0
DACGST	0.0
ACER31r	0.0
BGAL1e	0.0
BGAL1l	0.0
BGAL2l	0.0
BGAL3l	0.0
CRMte	3.383167792188444
DES21	0.0
EX_gd3_hs[e]	0.0
GA1tl	0.0
GALGLUSIDEtg2	0.0
GBA2e	0.0
GD3tg	0.0
GD3tl	0.0
GLA2l	0.0
GM1tl	0.0
GM2tl	0.0
HEXA1l	0.0
HEXA2l	0.0
HEXA3e	0.0
HEXAHBl	0.0
NEU11l	0.0
SPHK11	0.0
ST8SIA13e	0.0
NH4tr	-9.862639747116236e-14
TETTET6COAtm	0.0
TETPENT6COAtm	0.0
TETPENT3COAtm	0.0
PHCRMter	0.0
EX_cmpacna[e]	0.0
GDA1tn	0.0
PHSPHINGStr	0.0
34DHPEt	0.0
EX_34dhpe[c]	0.0
DM_gda1_hs[n]	0.0
DM_6hddopaqn[c]	0.0
Rtotalter	0.0
DM_phsph1p[c]	0.0
ATPtg	0.0
GD1Btl	0.0
GD3tlc	0.0
DM_pail35p_hs[n]	969.789468618126
CATr	0.0
DM_pcreat[c]	0.0
EX_CE5026[e]	0.0
EX_5cysgly34dhphe[e]	0.0
EX_galgluside_hs[e]	0.0
EX_ga1_hs[e]	0.0
EX_gm1_hs[e]	0.0
EX_gm2_hs[e]	0.0
HMR_0002	0.0
HMR_0003	0.0
HMR_0188	0.0
HMR_0189	0.0
HMR_0192	0.0
HMR_0193	0.0
HMR_0197	0.0
HMR_0200	0.0
HMR_0201	0.0
HMR_0204	0.0
HMR_0206	0.0
HMR_0207	0.0
HMR_0209	0.0
HMR_0210	0.0
HMR_0211	0.0
HMR_0214	0.0
HMR_0230	0.0
HMR_0233	0.0
HMR_0234	0.0
HMR_0238	0.0
HMR_0240	0.0
HMR_0241	0.0
HMR_0242	0.0
HMR_0243	0.0
HMR_0244	0.0
HMR_0245	0.0
HMR_0246	0.0
HMR_0247	0.0
HMR_0255	0.0
HMR_0256	0.0
HMR_0259	0.0
HMR_0260	0.0
HMR_0267	0.0
HMR_0268	0.0
HMR_0271	0.0
HMR_0272	0.0
HMR_0276	0.0
HMR_0279	0.0
HMR_0280	0.0
HMR_0289	0.0
HMR_0290	0.0
HMR_0293	0.0
HMR_0297	0.0
HMR_0298	0.0
HMR_0301	0.0
HMR_0302	0.0
HMR_0305	0.0
HMR_0306	0.0
HMR_0308	0.0
HMR_0309	0.0
HMR_0310	0.0
HMR_0319	0.0
HMR_0323	0.0
HMR_0324	0.0
HMR_0327	0.0
HMR_0328	0.0
HMR_0329	0.0
HMR_0342	0.0
HMR_0345	0.0
HMR_0346	0.0
HMR_0350	0.0
HMR_0354	0.0
HMR_0358	0.0
HMR_0362	0.0
HMR_0366	0.0
HMR_0370	0.0
HMR_0374	0.0
HMR_0378	0.0
HMR_0380	0.0
HMR_0381	0.0
HMR_0382	0.0
HMR_0385	0.0
HMR_0386	0.0
HMR_0388	0.0
HMR_0389	0.0
HMR_0390	0.0
HMR_0393	0.0
HMR_0394	0.0
HMR_0395	0.0
HMR_0398	0.0
HMR_0402	0.0
HMR_0406	0.0
HMR_0410	0.0
HMR_0414	0.0
HMR_0418	0.0
HMR_0422	0.0
HMR_0426	0.0
HMR_0428	0.0
HMR_0429	0.0
HMR_0430	0.0
HMR_0433	0.0
HMR_0434	0.0
HMR_0437	0.0
HMR_0438	0.0
HMR_0478	0.0
HMR_0482	0.0
HMR_0582	0.0
HMR_0593	0.0
HMR_0597	0.0
HMR_0598	0.0
HMR_0601	0.0
HMR_0614	0.0
HMR_0625	0.0
HMR_0629	0.0
HMR_0642	0.0
HMR_0653	0.0
HMR_0654	0.0
HMR_0657	0.0
HMR_0672	0.0
HMR_0678	0.0
HMR_0750	0.0
HMR_0753	0.0
HMR_0758	0.0
HMR_0761	0.0
HMR_0765	0.0
HMR_0795	0.0
HMR_0803	0.0
HMR_0807	0.0
HMR_0808	0.0
HMR_0810	0.0
HMR_0811	0.0
HMR_0815	0.0
HMR_0816	0.0
HMR_0817	0.0
HMR_0819	0.0
HMR_0821	0.0
HMR_0823	0.0
HMR_0827	0.0
HMR_0828	0.0
HMR_0829	0.0
HMR_0830	0.0
HMR_0835	0.0
HMR_0836	0.0
HMR_0837	0.0
HMR_0842	0.0
HMR_0843	0.0
HMR_0844	0.0
HMR_0848	0.0
HMR_0849	0.0
HMR_0859	0.0
HMR_0860	0.0
HMR_0864	0.0
HMR_0867	0.0
HMR_0868	0.0
HMR_0870	0.0
HMR_0873	0.0
HMR_0875	0.0
HMR_0889	0.0
HMR_0890	0.0
HMR_0911	0.0
HMR_0942	0.0
HMR_0946	0.0
HMR_0950	0.0
HMR_0954	0.0
HMR_0960	0.0
HMR_0962	0.0
HMR_0963	0.0
HMR_0979	0.0
HMR_0981	0.0
HMR_1033	0.0
HMR_1039	0.0
HMR_1077	0.0
HMR_1084	0.0
HMR_1095	22.65789853640539
HMR_1102	0.0
HMR_1104	0.0
HMR_1126	0.0
HMR_1127	0.0
HMR_1129	0.0
HMR_1135	0.0
HMR_1242	0.0
HMR_1243	0.0
HMR_1280	0.0
HMR_1283	0.0
HMR_1284	0.0
HMR_1311	0.0
HMR_1312	0.0
HMR_1325	0.0
HMR_1329	0.0
HMR_1331	0.0
HMR_1465	0.0
HMR_1470	0.0
HMR_1473	0.0
HMR_1477	0.0
HMR_1478	0.0
HMR_1479	0.0
HMR_1490	0.0
HMR_1493	0.0
HMR_1494	0.0
HMR_1495	0.0
HMR_1496	0.0
HMR_1502	0.0
HMR_1503	0.0
HMR_1504	0.0
HMR_1505	0.0
