Reacciones	Flujos_BRCA_control2
FAOXC123x	0.0
FAOXC12C10m	0.0
FAOXC12C10x	0.0
FAOXC12C12OHm	0.0
FAOXC12DCC10DCx	0.0
FAOXC12DCTc	0.0
FAOXC12DCc	0.0
FAOXC12DCx	0.0
FAOXC13BRC11BRx	-6.729866478270239e-14
FAOXC13C11m	0.0
FAOXC141C121m	0.0
FAOXC141C121x	0.0
FAOXC141C141OHm	0.0
FAOXC142C122m	-1.1759185014350454e-13
FAOXC142C122x	0.0
FAOXC142C142OHm	0.0
FAOXC143C123m	0.0
FAOXC143C123x	0.0
FAOXC14C12m	0.0
FAOXC14C12x	0.0
FAOXC14C14OHm	0.0
FAOXC14DCC12DCx	0.0
FAOXC15ATPx	0.0
FAOXC15BRC13BRx	-6.729866478270239e-14
FAOXC15C13m	0.0
FAOXC15NADPx	0.0
FAOXC15NADx	0.0
FAOXC161C141m	0.0
FAOXC161C141x	0.0
FAOXC161C161OHm	0.0
FAOXC162C142m	-1.1759185014350454e-13
FAOXC162C162OHm	0.0
FAOXC163C142x	0.0
FAOXC163C143m	0.0
FAOXC163C164Gm	0.0
FAOXC163C164x	0.0
FAOXC163GC142m	0.0
FAOXC163Gm	0.0
FAOXC163x	0.0
FAOXC164C143m	0.0
FAOXC164C143x	0.0
FAOXC164C163x	0.0
FAOXC164C165m	0.0
FAOXC164C165x	0.0
FAOXC164GC163m	0.0
FAOXC164m	0.0
FAOXC164x	0.0
FAOXC165C164m	0.0
FAOXC165C164x	0.0
FAOXC16BRx	0.0
FAOXC16C14m	0.0
FAOXC16C14x	0.0
FAOXC16C16OHm	0.0
FAOXC16DCC14DCx	0.0
FAOXC16DCr	0.0
FAOXC17C15m	0.0
FAOXC181C161m	0.0
FAOXC181C161x	0.0
FAOXC181C181OHm	0.0
FAOXC182C162m	0.0
FAOXC182C182OHm	0.0
FAOXC183C163Gm	0.0
FAOXC183C163m	0.0
FAOXC184C163m	0.0
FAOXC184C163x	0.0
FAOXC184C164m	0.0
FAOXC184C164x	0.0
FAOXC184m	0.0
FAOXC184x	0.0
FAOXC185C164m	0.0
FAOXC185m	0.0
FAOXC18C18OHm	0.0
FAOXC201C181x	0.0
FAOXC204C184m	0.0
FAOXC204C205x	0.0
FAOXC205C184x	0.0
FAOXC205C185m	0.0
FAOXC221C201x	0.0
FAOXC225C204m	0.0
FAOXC225C204x	0.0
FAOXC225C226m	0.0
FAOXC225C226x	0.0
FAOXC225m	0.0
FAOXC225x	0.0
FAOXC226C205m	0.0
FAOXC226C225m	0.0
FAOXC226C225x	0.0
FAOXC226C227m	0.0
FAOXC226m	0.0
FAOXC227C226m	0.0
FAOXC22C20x	0.0
FAOXC241C221x	0.0
FAOXC24C22x	0.0
FAOXC3DC	0.0
FAOXC4C2m	0.0
FAOXC4C4DCc	0.0
FAOXC5C3x	0.0
FAOXC5C5DCc	0.0
FAOXC5C5OHm	0.0
FAOXC5OHc	0.0
FAOXC61C4m	0.0
FAOXC61C4x	0.0
FAOXC61m	0.0
FAOXC61x	0.0
FAOXC6C4m	0.0
FAOXC6C4x	0.0
FAOXC6DCC4DCx	0.0
FAOXC7C5m	0.0
FAOXC81C61m	0.0
FAOXC81C61x	0.0
FAOXC8C6m	0.0
FAOXC8C6x	0.0
FAOXC8DCC6DCx	0.0
FAOXC9C7m	0.0
FAOXOHC16C16DCc	0.0
FAOXTC101TC102m	0.0
FAOXTC102C101m	0.0
FAOXTC122TC101m	0.0
FAOXTC122m	0.0
FAOXTC142TC122m	0.0
FAOXTC162TC142m	0.0
FAOXTC182TC162m	0.0
FOAXC122C101x	0.0
GLUTCOAACBP	0.0
HDCACBP	0.0
HDDACBP	0.0
HDECAACBP	0.0
HDECEACBP	0.0
HEDCECRNe	0.0
HEXCOAACBP	28.298123571200822
HEXDCRNe	0.0
HEXDIACtr	0.0
HEXDICOAACBP	0.0
HEXDICOAACBPx	0.0
HIVCACBP	0.0
HIVCRNe	0.0
HOCDACBP	0.0
HOCTDACBP	0.0
HOCTDEC2CRNe	0.0
HOCTDECCRNe	0.0
HTDCACBP	0.0
HTDCRNe	0.0
IVCOAACBP	0.0
IVCRNe	0.0
OCD11COACPT1	0.0
OCD11CRNCACT	0.0
OCD11CRNCPT2	0.0
OCT11EFATP	0.0
OCTDEC2ACBP	0.0
OCTDECCACT	0.0
OCTDECCPT1	0.0
OCTDECCPT2	0.0
OCTDECE1CRNe	0.0
sink_octdececoa[c]	0.0
PRISTCOAtcx	0.0
SBCOAACOTx	0.0
SEBACACT	0.0
SEBACIDtx	0.0
SEBCOACROT	0.0
SEBCOAPET	0.0
SUBEACtx	0.0
SUBERCACT	0.0
SUBERCROT	0.0
SUBERICACT	0.0
SUCCCROT	0.0
SUCCOAPET	0.0
sink_tetdec2coa[c]	0.0
TETDEC2CRNe	0.0
sink_tetdece1coa[c]	0.0
TETDECE1CRNe	0.0
TIGCRNe	971.7018764287998
ALAyLATthc	0.0
CYSTLEUrBATtc	913.3700483270828
GLNyLATthc	0.0
HISyLATthc	0.0
METyLATthc	0.0
PALFATPtc	0.0
PHEyLATthc	0.0
4HPROLTASCT1	0.0
CHOLESTle	0.0
Coqe	458.2708828488488
DM_taur[c]	0.0
DPMVDc	0.0
DSREDUCr	0.0
DTMPKm	0.0
EX_q10[e]	-458.2708828488488
EX_q10h2[e]	458.2708828488488
FADH2ETC	0.0
FRDPtcr	0.0
G6PDH2c	1.4537305703522812e-13
GLU5SAtmc	0.0
GNDc	1.4537305703522812e-13
IPDDI	0.0
MEVK1c	0.0
P5CR	0.0
PGLc	333.3333333333334
PMEVKc	0.0
PPItm	0.0
PTCRTD	0.0
Q10H2e	458.2708828488488
RPEc	427.66041190400273
RTOTALFATPc	0.0
sink_5hpet[c]	-1000.0
q10h2tc	0.0
q10tm	0.0
4HPRO_LTte	0.0
5MTAte	0.0
AICARte	5.735260410915324
DM_anth	0.0
EX_5mta[e]	0.0
EX_aicar[e]	-5.735260410915324
IDOURte	0.0
EX_idour[e]	0.0
5HOXINDOAtr	0.0
LKYNRtr	0.0
LKYNRtr2	0.0
BALAPAT1tc2	0.0
3ANTHRNtr	0.0
DMGLYtr	0.0
GLCURtr	-1000.0
EX_5hoxindoa[e]	0.0
EX_cala[e]	0.0
EX_dmgly[e]	0.0
EX_3hanthrn[e]	0.0
ARACHDFATPtc	0.0
DOPAENT4tc	-852.4820527164269
H2OGLYAQPt	0.0
LEUKABCtc	0.0
LGNCFATPtc	0.0
SRTNENT4tc	0.0
r1492	0.0
LNELDCCRNte	0.0
EX_lneldccrn[e]	0.0
biomass_maintenance	158.79669991736083
DESAT14_9	0.0
LCAT16e	0.0
LCAT44e	0.0
LCAT47e	0.0
SMS1	0.0
SMS10	0.0
SMS11	0.0
SMS12	0.0
SMS16	0.0
SMS13	0.0
SMS14	0.0
SMS15	0.0
SMS2	0.0
SMS3	0.0
SMS4	0.0
SMS5	0.0
SMS6	0.0
SMS7	0.0
SMS8	0.0
SMS9	0.0
XOLEST183CEH	0.0
XOLEST182CEH	0.0
XOLEST205CEH	0.0
XOLEST226CEH	0.0
MAGLINL_HSe	0.0
MAGOLE_HSe	0.0
LPS5e	0.0
LPS6e	0.0
LPS7e	0.0
PCHOLMYR_HSPLA2	0.0
PCHOLOLE_HSPLA2	0.0
PEOLE_HSPLA2	0.0
PCHOLPALME_HSPLA2	0.0
PCHOLPALM_HSPLA2	0.0
PEPALM_HSPLA2	0.0
PAILPALM_HSPLA2	0.0
PCHOLSTE_HSPLA2	0.0
PCHOL2LINL_HSPLA2	0.0
PE2LINL_HSPLA2	0.0
PCHOL2OLE_HSPLA2	0.0
PCHOL2PALM_HSPLA2	0.0
PCHOL2STE_HSPLA2	0.0
PCHOLN15_HSPLA2	0.0
PCHOLAR_HSPLA2	0.0
PCHOLN183_HSPLA2	0.0
PCHOLN1836_HSPLA2	0.0
PCHOLN19_HSPLA2	0.0
PCHOLN201_HSPLA2	0.0
PCHOLN204_HSPLA2	0.0
PCHOLN205_HSPLA2	0.0
PCHOLN224_HSPLA2	0.0
PCHOLN225_HSPLA2	0.0
PCHOLN2254_HSPLA2	0.0
PCHOLN226_HSPLA2	0.0
PEAR_HSPLA2	0.0
PE203_HSPLA2	0.0
PE226_HSPLA2	0.0
PE224_HSPLA2	0.0
PEDH203_HSPLA2	0.0
PEDH12_HSPLA2	0.0
PEDH14_HSPLA2	0.0
PEDH161_HSPLA2	0.0
PEDH13_HSPLA2	0.0
PEDH15_HSPLA2	0.0
PEDH17_HSPLA2	0.0
PCHOLN203_HSPLA2	0.0
PAILAR_HSPLA2	0.0
PCHOLN24_HSPLA2	0.0
PCHOLN261_HSPLA2	0.0
PCHOLN281_HSPLA2	0.0
PCHOLN28_HSPLA2	0.0
PCHOLDOC_HSPLA2	0.0
PCHOLDEIC_HSPLA2	0.0
PCHOLDET_HSPLA2	0.0
PCHOLHEP_HSPLA2	0.0
PCHOLLINL_HSPLA2	0.0
PELINL_HSPLA2	0.0
GPDDACHOL	0.0
GLYC2P3Pc	0.0
2OXOADPt	0.0
4AABUTNt	0.0
4TMEABUTNt1	0.0
ADPACtd	0.0
ARACHETH	0.0
BILIVERDt	0.0
C04805td	1000.0
C06314t	0.0
C06315t	0.0
C14768td	0.0
C14769td1	0.0
EX_C14769[e]	0.0
C14770ATP	0.0
C14771ATP	0.0
C14825td	0.0
C14826td	0.0
CE2176t	0.0
CE2445t	0.0
CE6031t	0.0
CE6247t	0.0
CORTSNti	0.0
DIDECAETH	0.0
DIHOLINETH	0.0
DOCOHEXETHc	0.0
DOCTETETH	0.0
EX_12HPET[e]	0.0
EX_2oxoadp[e]	0.0
EX_4aabutn[e]	0.0
EX_4tmeabutn[e]	0.0
EX_adpac[e]	0.0
EX_aracheth[e]	0.0
EX_biliverd[e]	0.0
EX_C04805[e]	1000.0
EX_C06314[e]	0.0
EX_C06315[e]	0.0
EX_C14768[e]	0.0
EX_C14770[e]	0.0
EX_C14771[e]	0.0
EX_C14825[e]	0.0
EX_C14826[e]	0.0
EX_CE2176[e]	0.0
EX_CE2445[e]	0.0
EX_CE6031[e]	0.0
EX_CE6247[e]	0.0
EX_didecaeth[e]	0.0
EX_diholineth[e]	0.0
EX_docohxeth[e]	0.0
EX_docteteth[e]	0.0
EX_hepdeceth[e]	0.0
EX_hexdeceeth[e]	0.0
EX_hgentis[e]	0.0
EX_leuktrB4wcooh[e]	0.0
EX_lineth[e]	0.0
EX_magarachi_hs[e]	0.0
EX_maglinl_hs[e]	0.0
EX_magole_hs[e]	0.0
EX_magpalm_hs[e]	0.0
EX_magste_hs[e]	0.0
EX_oleth[e]	0.0
EX_pailar_hs[e]	0.0
EX_pailpalm_hs[e]	0.0
EX_pchol2linl_hs[e]	0.0
EX_pchol2ole_hs[e]	0.0
EX_pchol2palm_hs[e]	0.0
EX_pchol2ste_hs[e]	0.0
EX_pcholar_hs[e]	0.0
EX_pcholdoc_hs[e]	0.0
EX_pcholeic_hs[e]	0.0
EX_pcholet_hs[e]	0.0
EX_pcholhep_hs[e]	0.0
EX_pchollinl_hs[e]	0.0
EX_pcholmyr_hs[e]	0.0
EX_pcholn15_hs[e]	0.0
EX_pcholn183_hs[e]	0.0
EX_pcholn1836_hs[e]	0.0
EX_pcholn19_hs[e]	0.0
EX_pcholn201_hs[e]	0.0
EX_pcholn203_hs[e]	0.0
EX_pcholn204_hs[e]	0.0
EX_pcholn205_hs[e]	0.0
EX_pcholn224_hs[e]	0.0
EX_pcholn225_hs[e]	0.0
EX_pcholn2254_hs[e]	0.0
EX_pcholn226_hs[e]	0.0
EX_pcholn24_hs[e]	0.0
EX_pcholn261_hs[e]	0.0
EX_pcholn28_hs[e]	0.0
EX_pcholn281_hs[e]	0.0
EX_pcholole_hs[e]	0.0
EX_pcholpalm_hs[e]	0.0
EX_pcholpalme_hs[e]	0.0
EX_pcholste_hs[e]	0.0
EX_pe14_hs[e]	0.0
EX_pe17_hs[e]	0.0
EX_pe203_hs[e]	0.0
EX_pe2linl_hs[e]	0.0
EX_pendecaeth[e]	0.0
EX_pmeth[e]	0.0
EX_sebacid[e]	0.0
EX_sphmyln180241_hs[e]	0.0
EX_sphmyln18114_hs[e]	0.0
EX_sphmyln18115_hs[e]	0.0
EX_sphmyln18116_hs[e]	0.0
EX_sphmyln181161_hs[e]	0.0
EX_sphmyln18117_hs[e]	0.0
EX_sphmyln18118_hs[e]	0.0
EX_sphmyln181181_hs[e]	0.0
EX_sphmyln18120_hs[e]	0.0
EX_sphmyln181201_hs[e]	0.0
EX_sphmyln18121_hs[e]	0.0
EX_sphmyln18122_hs[e]	0.0
EX_sphmyln181221_hs[e]	0.0
EX_sphmyln18123_hs[e]	0.0
EX_sphmyln1824_hs[e]	0.0
EX_sphmyln1825_hs[e]	0.0
EX_steeth[e]	0.0
EX_subeac[e]	0.0
EX_tetdecaeth[e]	0.0
EX_trideceth[e]	0.0
EX_xolest182_hs[e]	0.0
EX_xolest183_hs[e]	0.0
EX_xolest205_hs[e]	0.0
EX_xolest226_hs[e]	0.0
GALTt	0.0
GLYCLTtd	0.0
HC00900t1	0.0
HC00900t3	0.0
HEPDECETH	0.0
HEXDECEETH	0.0
HGENTISt	0.0
IND3ACt	0.0
LCYSTt	0.0
LEUKTRB4WCOOHt	0.0
OLEETH	0.0
pac	0.0
PELINETH	0.0
PENDECAETH	0.0
PEPALM	0.0
SEBACIDtd	0.0
STEETH	0.0
SUBEACtd	0.0
TETDECAETH	0.0
TRIDECETH	0.0
EX_estriol[e]	0.0
EX_glyclt[e]	0.0
EX_Lcyst[e]	0.0
EX_pac[e]	0.0
GLYNATm	0.0
PHEACGLYsec	0.0
PCSF	0.0
PCRESOLup	0.0
PCSsec	0.0
EX_pheacgly[e]	0.0
EX_bz[e]	0.0
EX_pcresol[e]	0.0
EX_pcs[e]	0.0
MEPIt	0.0
MALTTTRt	0.0
1MNCAMt	0.0
DHBPTt	0.0
THBPTt	0.0
EX_mepi[e]	0.0
EX_maltttr[e]	0.0
EX_1mncam[e]	0.0
EX_dhbpt[e]	0.0
EX_thbpt[e]	0.0
EX_homoval[e]	0.0
GLYCLTtm	0.0
PCHOL2PALM_HSte	0.0
XOLEST183te	0.0
XOLEST182_HSte	0.0
XOLEST205_HSte	0.0
XOLEST226_HSte	0.0
PE224_HSte	0.0
PCHOLN261_HSte	0.0
PCHOLN281_HSte	0.0
PCHOLN28_HSte	0.0
LNELDCCRNtr	0.0
XOLEST183tl	0.0
XOLEST182tl	0.0
XOLEST205tl	0.0
TMNDNCtl	0.0
XOLEST226tl	0.0
CRVNCtl	0.0
PHEACGLYtm	0.0
TTDCEAc	0.0
PACCOALm	0.0
PACALDtm	0.0
PA_HStm	0.0
2MOPtm	688.7206407167915
MMALtm	688.7206407167915
CE2512te	0.0
r2514m	0.0
ADRNLtu	0.0
ARGtD	0.0
PPPGOc	0.0
UGT1A10c	0.0
UNK3r	0.0
ACGALtr	0.0
EX_acgal[e]	997.2232809052454
EX_acnam[e]	997.2232809052454
EX_pa_hs[e]	0.0
PROSTGE2t2r	0.0
ESTR2r	0.0
PGLYCtm	0.0
sink_HC02193[c]	0.0
sink_HC02197[c]	0.0
sink_c226coa[c]	0.0
sink_doco13ecoa[c]	0.0
sink_glygn2[c]	-333.33333333333337
sink_lnlccoa[c]	0.0
sink_lnlncacoa[c]	0.0
sink_lnlncgcoa[c]	0.0
sink_pydam[c]	0.0
sink_pydx[c]	0.0
sink_pydxn[c]	0.0
sink_retfa[c]	0.0
sink_retinol[c]	0.0
sink_stcoa[c]	28.29812357120209
sink_tag_hs[c]	0.0
sink_tmndnccoa[c]	0.0
DXTRNt	333.33333333333337
EX_dxtrn[e]	333.33333333333337
sink_dhcholestanate[c]	0.0
sink_thcholstoic[c]	0.0
sink_xol7aone[c]	0.0
sink_dchac[c]	0.0
EX_2obut[e]	-1000.0
ACACT1r	0.0
ACACt2	0.0
ACCOAL	0.0
ACONT	0.0
ACS	0.0
ADK1	-1.4820872565847391e-13
ADNCNT3tc	-1000.0
ADPT	0.0
ADSS	0.0
AMPTASECG	0.0
ARGN	0.0
ASPTA	-1000.0
BPNT	0.0
BUTt2r	0.0
CBPS	0.0
CPPPGO	0.0
DGK1	0.0
DHPR	0.0
DMATT	0.0
DM_atp_c_	0.0
DPCOAK	0.0
DTMPK	0.0
DURIPP	0.0
ENO	0.0
EX_but[e]	0.0
EX_gal[e]	2.776719094754971
EX_leu_L[e]	-86.629951672917
EX_lys_L[e]	-94.02511398806854
EX_o2[e]	-1000.0
EX_ppi[e]	0.0
EX_pro_L[e]	-65.500462781913
EX_ser_L[e]	0.0
EX_thymd[e]	-282.98123571200784
EX_urea[e]	0.0
EX_uri[e]	985.3141635982424
FBA	286.1697940479987
FBA2	0.0
FBP	0.0
FCLTc	0.0
FMNAT	0.0
FPGS7	0.0
FT	0.0
FUM	358.5093821439965
G3PD1	0.0
G5SADs	0.0
G6PDH2r	1000.0
GALU	0.0
GAPD	1000.0000000000001
GF6PTA	61.274882597112146
GHMT2r	5.7352604109153225
GK1	5.735260410915323
GLNS	0.0
GMAND	0.0
GMPS2	0.0
GRTT	0.0
GTPCI	0.0
GUAPRT	0.0
H2CO3D	1000.0000000000001
H2Ot	1000.0
HEX1	2.7767190947549714
HMBS	0.0
ILETA	0.0
IMPD	0.0
L_LACt2r	0.0
MAN1PT2	0.0
MAN6PI	0.0
MTHFC	5.735260410915323
MTHFD	0.0
NADK	0.0
NAt3_1	-1000.0
NDPK1	5.735260410915323
NDPK2	-991.5129515762167
NDPK3	0.0
NDPK4	0.0
NDPK5	0.0
NDPK6	-985.3141635982425
NDPK7	0.0
NDPK8	0.0
NDPK9	0.0
NNDPR	0.0
O2t	1000.0
PGI	-44.62488981407725
PGK	-1000.0000000000001
PGL	0.0
PGM	0.0
PGMT	1000.0
PMANM	0.0
PNP	0.0
PNTK	0.0
PPA	0.0
PPBNGS	0.0
PPCDC	0.0
PPM	282.9812357120078
PPNCL3	0.0
PRPPS	0.0
PSERT	1000.0
PSP_L	1000.0
PTPAT	0.0
PUNP1	0.0
PUNP2	0.0
PUNP3	282.98123571200773
PUNP4	-282.98123571200773
PUNP5	0.0
PUNP6	0.0
PUNP7	0.0
RBFK	0.0
RNDR1	0.0
RNDR2	0.0
RNDR3	0.0
RNDR4	6.198787977974098
RPE	0.0
RPI	-144.67917619199497
SPMS	0.0
SPODM	-8.335671723592964e-14
TALA	427.66041190400273
TKT1	427.6604119040028
TKT2	427.66041190400273
TMDK1	0.0
TPI	286.1697940479987
UAGDP	0.0
UMPK	-979.1153756202685
UPP3S	0.0
UPPDC1	0.0
UREAt	0.0
URIDK3	-6.198787977974097
VALTA	696.3171346937038
r0082	0.0
r0220	0.0
r0318	0.0
r0345	0.0
r0398	0.0
r0422	0.0
r0570	0.0
r0671	0.0
ACCOAC	0.0
FPGS	1.0130250980485232e-14
EX_pnto_R[e]	0.0
EX_thr_L[e]	-49.65414009715957
EX_phe_L[e]	-41.20297972755762
EX_tyr_L[e]	-25.355069075805005
NTD4	0.0
NTD5	0.0
NTD6	0.0
NTD7	0.0
NTD8	0.0
NTD9	0.0
NTD10	0.0
NTD11	0.0
NADS2	0.0
ADPRDP	0.0
EX_ind3ac[e]	0.0
EX_nh4[e]	1000.0
ALCD1	-759.2465716586466
ADNK1	0.0
GCALDD	0.0
ABUTD	0.0
ACYP	0.0
AGDC	0.0
AICART	5.735260410915323
ALDD2x	0.0
AMANK	0.0
ARGSL	0.0
CYTK1	0.0
CYTK2	6.198787977974097
EX_galt[e]	0.0
EX_glcr[e]	-2.927908294544553e-13
EX_glcur[e]	1000.0
EX_glyc[e]	0.0
EX_malt[e]	0.0
EX_trp_L[e]	-2.1129488891004033
EX_xyl_D[e]	1.768931555928505e-13
FACOAL161	0.0
G6PDA	61.27488259711215
GALK	0.0
GALT	0.0
GLUPRT	0.0
GLXO1	0.0
GLYOX	0.0
GND	1000.0
HEX7	0.0
HXPRT	0.0
IMACTD	0.0
IMPC	-5.735260410915323
LCADi	0.0
LDH_D	1000.0000000000003
LDH_L	830.2112585727958
LGTHL	1000.0000000000001
MALT	0.0
MDH	1000.0
MI1PP	3.7023450585732682
MI3PP	0.0
MI4PP	0.0
NT5C	0.0
NTD3	0.0
NTD5_a	0.0
ORNDC	0.0
PFK	810.6959339939285
PHETA1	0.0
PRFGS	0.0
PYDAMK	0.0
PYDXNK	0.0
TYRTA	0.0
XYLt	-1.768931555928505e-13
r0392	0.0
r1667	0.0
EX_ppa[e]	-1000.0
EX_arab_L[e]	-1000.0
UGLT	0.0
EX_gam[e]	0.0
PYRt2r	0.0
ACGAM2E	0.0
DCMPDA	-6.198787977974097
FTHFL	0.0
EX_ade[e]	0.0
EX_etoh[e]	0.0
ETOHt	0.0
AACOAT	0.0
MTRI	0.0
NADN	0.0
MTHFD2	5.735260410915323
AHC	0.0
EX_phpyr[e]	0.0
EX_tym[e]	0.0
PHPYRte	0.0
PHPYRtm	0.0
VANILPYRc	0.0
VANILLACc	0.0
VANILLACte	0.0
EX_vanillac[e]	0.0
2H3MVc	0.0
2H3MVte	0.0
EX_2h3mv[e]	0.0
2HIVc	696.3171346937038
2HIVte	696.3171346937038
EX_2hiv[e]	696.3171346937038
2M3OVCOAm	0.0
2M3OVACm	0.0
2M3OVACtm	0.0
2M3HVACc	0.0
2M3HVACte	0.0
EX_2m3hvac[e]	0.0
PPIOGLYc	0.0
PPIOGLYtm	0.0
PPIOGLYte	0.0
EX_ppiogly[e]	0.0
TIGGLYc	28.29812357120043
TIGGLYtm	28.298123571200428
TIGGLYte	28.298123571200424
EX_tiggly[e]	28.298123571200424
3HADICOAx	0.0
3HADPACx	0.0
3HADPACtxc	0.0
3HADPACte	0.0
EX_3hadpac[e]	0.0
3OHSEBCOAx	0.0
3OHSEBACx	0.0
3OHSEBACtxc	0.0
3OHSEBACte	0.0
EX_3ohsebac[e]	0.0
3OHSUBCOAx	0.0
3OHSUBACx	0.0
3OHSUBACtxc	0.0
3OHSUBACte	0.0
EX_3ohsubac[e]	0.0
CAPROICc	0.0
HEXGLYc	28.298123571200822
HEXGLYte	28.298123571200826
EX_hexgly[e]	28.298123571200833
SUBGLYc	0.0
SUBGLYte	0.0
EX_subgly[e]	0.0
NRVNCABCt	0.0
PAILPALM_HSSECt	0.0
PAILR_HSSECt	0.0
PCHLN225_HSABCt	0.0
PCHOL2LINL_HSABCt	0.0
PCHOL2OLE_HSABCt	0.0
PCHOL2STE_HSABCt	0.0
PCHOLAR_HSABCt	0.0
PCHOLDOC_HSABCt	0.0
PCHOLEIC_HSABCt	0.0
PCHOLET_HSABCt	0.0
PCHOLHEP_HSABCt	0.0
PCHOLLINL_HSABCt	0.0
PCHOLMYR_HsABCt	0.0
PCHOLN15_HSABCt	0.0
PCHOLN183_HSABCt	0.0
PCHOLN1836_HSABCt	0.0
PCHOLN19_HSABCt	0.0
PCHOLN201_HSABCt	0.0
PCHOLN203_HSABCt	0.0
PCHOLN204_HSABCt	0.0
PCHOLN205_HSABCt	0.0
PCHOLN224_HSABCt	0.0
PCHOLN225_HSABCt	0.0
PCHOLN2254_HSABCt	0.0
PCHOLN264_HSABCt	0.0
PCHOLOLE_HSABCt	0.0
PCHOLPALME-HSABCt	0.0
PCHOLSTE_HSABCt	0.0
PE12_HSABCt	0.0
Pe13_HSABCt	0.0
PE14_HSABCt	0.0
PE15_HSABCt	0.0
PE161_HSABCt	0.0
PE17_HSABCt	0.0
PE203_HSABCt	0.0
PE226_HSABCt	0.0
PE2LINL_HSABCt	0.0
PEAR_HSABCt	0.0
PEDH203_HSABCt	0.0
PELINL_HSABCt	0.0
PELPALM_HSABCt	0.0
PEOLE_HSABCt	0.0
PEPALM_HSASBCt	0.0
SPHMYLN180241_hs_ATPt	0.0
SPHMYLN18114_hs_ATPt	0.0
SPHMYLN18115_hs_ATPt	0.0
SPHMYLN18116_hs_ATPt	0.0
SPHMYLN181161_hs_ATPt	0.0
SPHMYLN18117_hs_ATPt	0.0
SPHMYLN18118_hs_ATPt	0.0
SPHMYLN181181_hs_ATPt	0.0
SPHMYLN18120_hs_ATPt	0.0
SPHMYLN181201_hs_ATPt	0.0
SPHMYLN18121_hs_ATPt	0.0
SPHMYLN18122_hs_ATPt	0.0
SPHMYLN181221_hs_ATPt	0.0
SPHMYLN18123_hs_ATPt	0.0
SPHMYLN1824_hs_ATPt	0.0
SPHMYLN1825_hs_ATPt	0.0
THEXDDm	0.0
THEXDDtm	0.0
THEXDDte	0.0
EX_thexdd[e]	0.0
HEXDTRm	0.0
HEXDTRtm	0.0
HEXDTRte	0.0
EX_hexdtr[e]	0.0
HPDECECOAm	0.0
HPDECEm	0.0
HPDECEtm	0.0
HPDECEte	0.0
EX_hpdece[e]	0.0
EIC21114TRc	0.0
EIC21114TRte	0.0
EX_eic21114tr[e]	0.0
5EIPENCm	0.0
5EIPENCtm	0.0
5EIPENCte	0.0
EX_5eipenc[e]	0.0
PRGNLONESte	0.0
GLCRt1	2.927908294544553e-13
2OBUTt	1000.0
TYMte2	0.0
TRYPTAte	0.0
CE2705t	0.0
ISOBUTtm	0.0
ISOBUTte	0.0
EX_CE4969[e]	0.0
T4HCINNMtm	0.0
4HBZtm	0.0
EGMEtr	0.0
EGMEte	0.0
EX_egme[e]	0.0
ANDRSTANDRtr	0.0
EX_prgnlones[e]	0.0
CHSTEROLSte	0.0
EX_chsterols[e]	0.0
EX_trypta[e]	0.0
C05769te2	0.0
EX_C05769[e]	0.0
PPBNGte	0.0
EX_ppbng[e]	0.0
SPHGNSte	0.0
EX_sphings[e]	0.0
IM4ACte	0.0
EX_im4ac[e]	0.0
AACTte	1000.0
EX_aact[e]	-1000.0
EX_CE2705[e]	0.0
CE2049te	0.0
EX_CE2049[e]	0.0
CE2047te	0.0
EX_CE2047[e]	0.0
FDPte	524.5261399459297
EX_fdp[e]	524.5261399459298
EX_coke[e]	0.0
COKEte	0.0
COKEtr	0.0
DOPASULT4	0.0
UDPG4DOPA	0.0
UDPG3DOPA	0.0
34DHPEAR	1000.0000000000002
DOPA4SFt	0.0
EX_dopa4sf[e]	0.0
DOPA4GLCURt	0.0
EX_dopa4glcur[e]	0.0
DOPA3GLCURt	0.0
EX_dopa3glcur[e]	0.0
GGTe_1	0.0
DOPACCL	0.0
DOPAOQCYS	0.0
LACROX	0.0
NADPQNOXR	0.0
NADQNOXR	0.0
DACGST	0.0
ACER11r	0.0
ACER12r	0.0
ACER21g	0.0
ACER22g	0.0
ACER23g	0.0
ACER31r	0.0
BGAL1e	2.776719094754971
BGAL1l	0.0
BGAL2l	0.0
BGAL3l	0.0
CRMte	2.776719094754971
DES21	0.0
EX_gluside_hs[e]	0.0
GA1tl	0.0
GALGLUSIDEtg2	0.0
GBA2e	2.776719094754971
GLA2l	0.0
GM1tl	0.0
GM2tl	0.0
HEXA1l	0.0
HEXA2l	0.0
HEXA3e	997.2232809052454
HEXAHBl	0.0
NEU11l	0.0
NEU31e	997.2232809052454
SMS1S2	0.0
SPHK11	0.0
NH4tr	0.0
TETTET6COAtm	0.0
TETPENT6COAtm	0.0
TETPENT3COAtm	0.0
DAG_HStg	0.0
PHCRMtg	0.0
PHCRMter	0.0
SPHGNtg	0.0
SPHINGStg	0.0
DHCRMtg	0.0
DHCRMter	0.0
GDA1tn	0.0
PHSPHINGStg	0.0
PHSPHINGStr	0.0
sink_34dhpac[c]	-1000.0000000000002
34DHPEt	-1000.0
EX_34dhpe[c]	1000.0
DM_gda1_hs[n]	0.0
Rtotalter	0.0
Rtotaltg	0.0
DM_phsph1p[c]	0.0
ATPtg	0.0
GD1Btl	0.0
GD3tlc	0.0
DM_pail35p_hs[n]	0.0
CATr	120.37671417067664
