Reacciones	FlujosC1
r1547	0.0
r1548	0.0
r1549	0.0
r1551	0.0
r1552	38.65735890263177
r1553	0.0
r1554	0.0
r1556	0.0
r1557	0.0
r1559	0.0
r1560	0.0
r1561	0.0
r1562	0.0
r1563	0.0
r1564	0.0
r1565	0.0
r1566	0.0
r1567	0.0
r1568	0.0
r1569	0.0
r1570	0.0
r1571	0.0
r1573	0.0
r1574	0.0
r1575	47.368692954872145
r1576	0.0
r1578	0.0
r1579	0.0
r1580	0.0
r1581	0.0
r1583	0.0
r1584	0.0
r1585	0.0
r1586	0.0
r1587	-47.368692954872145
r1588	0.0
r1589	0.0
r1590	0.0
r1591	0.0
r1592	0.0
r1593	208.2555901031671
r1594	0.0
r1595	0.0
r1596	0.0
r1597	0.0
r1598	0.0
r1599	0.0
r1600	0.0
r1602	0.0
r1603	0.0
r1604	0.0
r1605	0.0
r1606	0.0
r1607	0.0
r1608	0.0
r1609	0.0
r1610	0.0
r1611	0.0
r1612	0.0
r1613	0.0
r1614	0.0
r1615	0.0
r1616	0.0
r1617	0.0
r1618	0.0
r1619	0.0
r1620	0.0
r1621	0.0
r1622	0.0
r1623	0.0
r1624	0.0
r1625	0.0
r1626	0.0
r1627	0.0
r1628	0.0
r1629	0.0
r1630	0.0
r1631	0.0
r1632	0.0
r1633	0.0
r1634	0.0
r1635	869.2181283941989
r1636	0.0
r1637	0.0
r1638	0.0
r1639	0.0
r1640	0.0
r1641	0.0
r1642	0.0
r1643	0.0
r1644	0.0
r1645	0.0
r1646	0.0
r1647	0.0
r1648	0.0
r1649	0.0
r1650	0.0
r1651	0.0
r1652	0.0
r1653	0.0
r1654	0.0
r1655	0.0
r1656	0.0
r1657	-85.6279955488949
r1658	0.0
r1659	0.0
r1660	0.0
r1661	0.0
r1662	0.0
r1664	0.0
r1665	0.0
r1666	0.0
r1668	0.0
r1669	0.0
r1670	0.0
r1671	0.0
r1672	0.0
r1673	0.0
r1674	0.0
r1686	0.0
r1687	0.0
r1702	0.0
r1716	0.0
r1717	0.0
r1723	0.0
r1731	0.0
r1732	0.0
r1733	0.0
r1734	0.0
r1738	0.0
r1744	0.0
r1745	0.0
r1747	0.0
r1748	0.0
r1749	0.0
r1750	0.0
r1761	0.0
r1762	0.0
r1763	0.0
r1764	0.0
r1765	0.0
r1766	0.0
r1767	0.0
r1776	0.0
r1777	0.0
r1780	0.0
r1781	0.0
r1789	0.0
r1791	0.0
r1792	0.0
r1807	0.0
r1808	1000.0
r1809	0.0
r1810	0.0
r1811	0.0
r1812	0.0
r1813	0.0
r1814	0.0
r1815	0.0
r1821	147.58572384337853
r1822	0.0
r1823	0.0
r1824	0.0
r1825	0.0
r1826	0.0
r1827	0.0
r1828	0.0
r1829	0.0
r1830	0.0
r1834	0.0
r1836	0.0
r1837	0.0
r1841	0.0
r1842	0.0
r1843	0.0
r1846	227.35610480077963
r1851	0.0
r1852	0.0
r1853	0.0
r1854	0.0
r1855	0.0
r1856	0.0
r1857	0.0
r1858	0.0
r1859	0.0
r1861	0.0
r1862	0.0
r1864	0.0
r1867	0.0
r1872	0.0
r1873	0.0
r1874	0.0
r1877	0.0
r1880	0.0
r1881	0.0
r1884	0.0
r1885	0.0
r1886	0.0
r1887	0.0
r1888	0.0
r1889	0.0
r1890	0.0
r1891	0.0
r1892	0.0
r1894	0.0
r1897	0.0
r1898	0.0
r1899	0.0
r1900	0.0
r1901	0.0
r1902	0.0
r1903	0.0
r1905	0.0
r1906	0.0
r1907	0.0
r1908	0.0
r1947	0.0
r1948	0.0
r1949	0.0
r1950	0.0
r1951	0.0
r1955	0.0
r1957	0.0
r1958	0.0
r1960	0.0
r1962	0.0
r1965	38.65735890263177
r1967	0.0
r1970	0.0
r1972	0.0
r1973	0.0
r1974	0.0
r1975	0.0
r1977	0.0
r1980	0.0
r1981	0.0
r1983	0.0
r1984	0.0
r1985	0.0
r1990	0.0
r1992	0.0
r1995	0.0
r2002	0.0
r2008	0.0
r2018	0.0
r2027	0.0
r2028	0.0
r2034	0.0
r2040	0.0
r2041	0.0
r2043	0.0
r2044	0.0
r2049	0.0
r2053	0.0
r2056	0.0
r2057	0.0
r2058	0.0
r2059	0.0
r2061	0.0
r2067	0.0
r2070	0.0
r2071	0.0
r2079	0.0
r2080	0.0
r2081	0.0
r2082	0.0
r2083	0.0
r2084	0.0
r2085	0.0
r2086	0.0
r2087	0.0
r2088	0.0
r2089	0.0
r2090	0.0
r2091	0.0
r2092	0.0
r2093	0.0
r2094	0.0
r2095	0.0
r2096	0.0
r2097	0.0
r2098	0.0
r2099	0.0
r2100	0.0
r2101	-179.81573325020636
r2102	0.0
r2103	0.0
r2104	0.0
r2105	0.0
r2106	0.0
r2107	0.0
r2108	0.0
r2109	0.0
r2110	0.0
r2111	-999.9999999999999
r2112	0.0
r2113	820.1842667497936
r2114	0.0
r2115	0.0
r2116	0.0
r2117	0.0
r2118	0.0
r2119	0.0
r2120	184.8988719227596
r2121	0.0
r2122	0.0
r2123	0.0
r2124	0.0
r2125	0.0
r2126	0.0
r2127	0.0
r2128	0.0
r2129	0.0
r2130	0.0
r2131	0.0
r2132	0.0
r2133	0.0
r2313	1000.0000000000002
r2314	0.0
r2315	0.0
r2316	-1000.0
r2317	0.0
r2320	-1000.0
r2326	1000.0
r2328	0.0
r2329	0.0
r2331	0.0
r2335	0.0
r2338	0.0
r2371	0.0
r2372	0.0
r2373	0.0
r2374	0.0
r2375	0.0
r2376	1000.0
r2377	179.815733250206
r2378	5.169142488014133e-15
r2379	-179.81573325020605
r2380	0.0
r2385	0.0
r2387	0.0
r2389	0.0
r2391	0.0
r2420	-1000.0
r2433	-369.7977438455192
r2434	0.0
r2435	0.0
r2436	0.0
r2437	0.0
r2438	0.0
r2439	0.0
r2471	0.0
r2497	0.0
r2502	0.0
r2512	0.0
r2514	0.0
r2516	999.9999999999999
r2517	0.0
r2518	0.0
r2520	-640.3685334995876
r2521	0.0
r2525	0.0
r2526	0.0
r2532	772.6438951992203
r2534	0.0
r2535	0.0
r2539	-179.81573325020628
EX_so3[e]	0.0
RE0344C	0.0
RE0383C	1000.0
RE0452M	0.0
RE0453M	0.0
RE0453N	0.0
RE0456N	-1000.0
RE0512M	0.0
RE0512X	0.0
RE0549C	0.0
RE0565C	0.0
RE0566C	0.0
RE0567C	0.0
RE0568C	0.0
RE0569C	0.0
RE0569E	0.0
RE0570C	0.0
RE0571C	0.0
RE0574C	0.0
RE0575C	0.0
RE0576C	0.0
RE0577C	0.0
RE0578C	0.0
RE0579C	0.0
RE0581C	0.0
RE0830C	0.0
RE0830N	0.0
RE0908C	0.0
RE0912C	0.0
RE0915C	0.0
RE0915E	-224.22085642450455
RE0916C	0.0
RE0918C	0.0
RE0926E	-224.22085642450455
RE0935E	-224.22085642450455
RE0944E	-224.22085642450455
RE0958C	0.0
RE0958E	0.0
RE1099C	0.0
RE1100C	0.0
RE1100R	0.0
RE1135C	0.0
RE1135R	0.0
RE1254C	0.0
RE1303C	0.0
RE1441R	0.0
RE1447M	0.0
RE1448N	0.0
RE1448R	0.0
RE1516M	0.0
RE1516X	0.0
RE1517M	0.0
RE1517X	0.0
RE1518M	0.0
RE1518X	0.0
RE1519X	0.0
RE1520M	0.0
RE1520X	0.0
RE1521M	0.0
RE1521X	0.0
RE1522M	0.0
RE1522X	0.0
RE1523M	0.0
RE1523X	0.0
RE1525M	0.0
RE1525X	0.0
RE1526M	0.0
RE1526X	0.0
RE1527M	0.0
RE1527X	0.0
RE1530M	0.0
RE1531M	0.0
RE1531X	0.0
RE1532M	0.0
RE1532X	0.0
RE1533M	0.0
RE1533X	0.0
RE1534M	0.0
RE1534X	0.0
RE1573M	0.0
RE1573X	0.0
RE1691M	0.0
RE1709N	0.0
RE1796M	0.0
RE1796R	0.0
RE1804M	0.0
RE1807M	0.0
RE1810M	0.0
RE1834C	0.0
RE1834M	0.0
RE1834X	0.0
RE1835C	0.0
RE1836X	46.22471798068992
RE1845C	0.0
RE1845X	0.0
RE1846C	0.0
RE1860E	0.0
RE1957R	0.0
RE2030M	0.0
RE2122C	0.0
RE2223M	0.0
RE2235R	0.0
RE2270E	0.0
RE2273E	0.0
RE2304E	0.0
RE2407C	0.0
RE2410C	0.0
RE2426C	0.0
RE2445E	0.0
RE2541E	-1000.0
RE2624X	0.0
RE2625M	0.0
RE2626C	0.0
RE2626M	0.0
RE2635C	0.0
RE2637C	0.0
RE2637X	0.0
RE2638C	0.0
RE2644C	-923.4827640274002
RE2649C	-999.9999999999999
RE2649M	0.0
RE2655R	0.0
RE2660N	0.0
RE2666G	0.0
RE2677C	0.0
RE2677R	0.0
RE2717L	0.0
RE2759X	0.0
RE2814M	0.0
RE2888C	-999.9999999999999
RE2912M	0.0
RE2954C	0.0
RE2972M	0.0
RE2973N	0.0
RE2985M	0.0
RE2985X	0.0
RE2986X	0.0
RE2987X	0.0
RE2988X	0.0
RE2989X	0.0
RE2990X	0.0
RE2991X	0.0
RE2992M	0.0
RE2992X	0.0
RE2993X	0.0
RE2994X	0.0
RE2996X	0.0
RE2997X	0.0
RE2998M	0.0
RE2999M	0.0
RE3000M	0.0
RE3001M	0.0
RE3002X	0.0
RE3003M	0.0
RE3004M	0.0
RE3005M	0.0
RE3006M	0.0
RE3010C	0.0
RE3010M	0.0
RE3010X	0.0
RE3011M	0.0
RE3011R	0.0
RE3012C	0.0
RE3012M	0.0
RE3012R	0.0
RE3036C	0.0
RE3038C	0.0
RE3040C	0.0
RE3041C	0.0
RE3044C	0.0
RE3050R	0.0
RE3051C	0.0
RE3073X	0.0
RE3074X	0.0
RE3079X	0.0
RE3081X	0.0
RE3082X	0.0
RE3086X	0.0
RE3095C	0.0
RE3103C	0.0
RE3104C	0.0
RE3106C	0.0
RE3110C	0.0
RE3112C	0.0
RE3113C	0.0
RE3114R	0.0
RE3119C	0.0
RE3120C	0.0
RE3121C	0.0
RE3122C	0.0
RE3132R	0.0
RE3134C	0.0
RE3136C	0.0
RE3146R	0.0
RE3151C	0.0
RE3152C	0.0
RE3153C	0.0
RE3154C	0.0
RE3156X	0.0
RE3157X	0.0
RE3158X	0.0
RE3159X	0.0
RE3160R	0.0
RE3161C	0.0
RE3162C	0.0
RE3163C	0.0
RE3165C	0.0
RE3166C	0.0
RE3167C	0.0
RE3168C	0.0
RE3169C	0.0
RE3170C	0.0
RE3171C	0.0
RE3172C	0.0
RE3173C	0.0
RE3174C	0.0
RE3175C	0.0
RE3176C	0.0
RE3177M	0.0
RE3178M	0.0
RE3179M	0.0
RE3180C	0.0
RE3181C	0.0
RE3185M	0.0
RE3186M	0.0
RE3189M	0.0
RE3190M	0.0
RE3191M	0.0
RE3192M	0.0
RE3193M	0.0
RE3194M	0.0
RE3195M	0.0
RE3198C	0.0
RE3201C	0.0
RE3218C	999.9999999999999
RE3220C	0.0
RE3224C	0.0
RE3225C	0.0
RE3226C	0.0
RE3227C	0.0
RE3228C	0.0
RE3229C	0.0
RE3230C	0.0
RE3231C	0.0
RE3232C	0.0
RE3234C	0.0
RE3235C	0.0
RE3236C	0.0
RE3238C	0.0
RE3241C	0.0
RE3242C	0.0
RE3243C	0.0
RE3244C	0.0
RE3245C	0.0
RE3247X	0.0
RE3251M	0.0
RE3258C	0.0
RE3259C	0.0
RE3268R	0.0
RE3269C	0.0
RE3272N	0.0
RE3273C	-9.577114357131668
RE3273R	0.0
RE3301C	4.788694100110413
RE3307C	0.0
RE3346C	0.0
RE3346M	0.0
RE3381E	2.1773377754893174e-13
RE3430C	0.0
RE3430M	0.0
RE3430X	0.0
RE3431C	0.0
RE3432C	0.0
RE3432M	0.0
RE3432X	0.0
RE3434C	0.0
RE3435C	0.0
RE3436C	0.0
RE3437C	0.0
RE3470C	0.0
RE3470M	0.0
RE3476C	0.0
RE3476M	0.0
RE3488R	0.0
RE3496C	0.0
RE3513C	0.0
RE3520E	0.0
RE3525C	0.0
RE3525M	0.0
RE3526C	0.0
RE3526M	0.0
RE3570C	0.0
RE3587C	0.0
RE3597C	-1.0338284976028268e-14
RE3597M	0.0
RE3597X	1.0338284976028268e-14
RE3624M	0.0
RE3626M	0.0
RE3628M	0.0
EX_prostgi2[e]	0.0
EX_HC00955[e]	-150.30346909141045
EX_C02470[e]	0.0
EX_HC00822[e]	0.0
EX_HC02203[e]	1000.0
EX_HC02213[e]	0.0
EX_malcoa[e]	0.0
EX_arachcoa[e]	0.0
EX_coa[e]	0.0
EX_CE2250[e]	0.0
EX_malthp[e]	224.22085642450455
EX_CE2839[e]	0.0
EX_23cump[e]	0.0
EX_3ump[e]	0.0
EX_CE5786[e]	0.0
EX_CE5789[e]	0.0
EX_CE5797[e]	0.0
EX_CE5798[e]	0.0
EX_CE5787[e]	0.0
EX_CE5791[e]	0.0
EX_CE5867[e]	0.0
EX_CE5868[e]	0.0
EX_CE5869[e]	0.0
EX_CE5854[e]	1000.0
EX_CE1926[e]	-1000.0
EX_CE0074[e]	-1000.0
EX_CE5853[e]	-2.1773377754893174e-13
EX_CE1925[e]	2.1773377754893174e-13
EX_C04849[e]	0.0
HCO3_NAt	0.0
INSTt4_2	0.0
PIt8	-1000.0
PIt9	-1000.0
2MB2COAc	1000.0
3HBCOARc	0.0
ADPACDAc	0.0
ADPACtx	0.0
ADPCOACROT	0.0
ADPCOAPTE	0.0
BCRNe	0.0
C100CPT1	0.0
sink_c101coa[c]	0.0
C101CPT1	0.0
C101CRNe	0.0
C102CPT1	0.0
C10CRNe	0.0
C10DCCACT	0.0
C10DCc	0.0
C10OHc	0.0
C120CPT1	0.0
C121CPT1	0.0
C12DCACOT	0.0
C12DCACT	0.0
C12DCTD	0.0
C12OHc	0.0
C140CPT1	0.0
C141ACBP	0.0
C141CPT1	0.0
C141OHc	0.0
C141OHe	0.0
C142ACBP	0.0
C142CPT1	0.0
C142OHc	0.0
C142OHe	0.0
C14OHc	0.0
C161OHc	0.0
C162ACBP	0.0
C162OHc	0.0
C162OHe	0.0
C16DCc	0.0
C16DCe	0.0
C16OHc	0.0
C16txc	0.0
C181OHc	0.0
C182OHc	0.0
C18OHc	0.0
C2tcx	0.0
C30CPT1	999.9999999999999
C3DCe	0.0
C40CPT1	0.0
C4CRNCPT2	0.0
C4DCCACT	0.0
C4DCe	0.0
C4OHc	0.0
C4tcx	0.0
C4tmc	0.0
C4x	0.0
C50CPT1	0.0
C51CPT1	1000.0
C5DCe	0.0
C60CPT1	0.0
C6COAt	0.0
C6CRNtcx	0.0
C6DCCACT	0.0
C6DCc	0.0
C80CPT1	0.0
sink_c81coa[c]	0.0
C81CPT1	0.0
C81CRNe	0.0
C8DCc	0.0
C9BRxtc	5.169142488014133e-15
DCATDc	0.0
DCSPTN1COAtxc	0.0
sink_dd2coa[c]	0.0
DDCRNe	0.0
DDECCRNe	0.0
DDECE1CRNe	0.0
DECCRNe	0.0
sink_decdicoa[c]	0.0
DECDICRNe	0.0
DOCO13EFATP	0.0
DOCOSACT	0.0
DOCOSACTDe	0.0
EX_3bcrn[e]	0.0
EX_3ddcrn[e]	0.0
EX_3deccrn[e]	0.0
EX_3hdececrn[e]	0.0
EX_3hexdcrn[e]	0.0
EX_3ivcrn[e]	0.0
EX_3octdec2crn[e]	0.0
EX_3octdeccrn[e]	0.0
EX_3octdece1crn[e]	0.0
EX_3tdcrn[e]	0.0
EX_3tetd7ecoacrn[e]	0.0
EX_3thexddcoacrn[e]	0.0
EX_3ttetddcoacrn[e]	0.0
EX_c101crn[e]	0.0
EX_c10crn[e]	0.0
EX_c16dc[e]	0.0
EX_c3dc[e]	0.0
EX_c4dc[e]	0.0
EX_c51crn[e]	1000.0
EX_c5dc[e]	0.0
EX_c81crn[e]	0.0
EX_ddece1crn[e]	0.0
EX_ddecrn[e]	0.0
EX_decdicrn[e]	0.0
EX_doco13ac[e]	0.0
EX_docosac[e]	0.0
EX_ivcrn[e]	0.0
EX_tetdec2crn[e]	0.0
EX_tetdece1crn[e]	0.0
EX_dca[e]	0.0
FAOXC101C102m	0.0
FAOXC101C102x	0.0
FAOXC101C8m	273.95954876910383
FAOXC101C8x	0.0
FAOXC101x	0.0
FAOXC102C101m	0.0
FAOXC102C101x	0.0
FAOXC102C103m	0.0
FAOXC102C103x	0.0
FAOXC102C81m	0.0
FAOXC102C81x	0.0
FAOXC102m	0.0
FAOXC102x	0.0
FAOXC103C102m	0.0
FAOXC103C102x	0.0
FAOXC10C10OHm	0.0
FAOXC10C8m	0.0
FAOXC10C8x	0.0
FAOXC10DCC8DCx	0.0
FAOXC11BRC9BRx	0.0
FAOXC11C9m	0.0
FAOXC121C101m	0.0
FAOXC121C10x	0.0
FAOXC121x	0.0
FAOXC122C101m	0.0
FAOXC122m	0.0
FAOXC122x	0.0
FAOXC123C102m	0.0
FAOXC123C102x	0.0
FAOXC123m	0.0
FAOXC123x	0.0
FAOXC12C10m	0.0
FAOXC12C10x	0.0
FAOXC12C12OHm	0.0
FAOXC12DCC10DCx	0.0
FAOXC12DCTc	0.0
FAOXC12DCc	0.0
FAOXC12DCx	0.0
FAOXC13BRC11BRx	0.0
FAOXC13C11m	0.0
FAOXC141C121m	0.0
FAOXC141C121x	0.0
FAOXC141C141OHm	0.0
FAOXC142C122m	0.0
FAOXC142C122x	0.0
FAOXC142C142OHm	0.0
FAOXC143C123m	0.0
FAOXC143C123x	0.0
FAOXC14C12m	0.0
FAOXC14C12x	0.0
FAOXC14C14OHm	0.0
FAOXC14DCC12DCx	0.0
FAOXC15ATPx	0.0
FAOXC15BRC13BRx	0.0
FAOXC15C13m	0.0
FAOXC15NADPx	5.169142488014134e-15
FAOXC15NADx	0.0
FAOXC161C141m	0.0
FAOXC161C141x	0.0
FAOXC161C161OHm	0.0
FAOXC162C142m	0.0
FAOXC162C162OHm	0.0
FAOXC163C142x	0.0
FAOXC163C143m	0.0
FAOXC163C164Gm	0.0
FAOXC163C164x	0.0
FAOXC163GC142m	0.0
FAOXC163Gm	0.0
FAOXC163x	0.0
FAOXC164C143m	0.0
FAOXC164C143x	0.0
FAOXC164C163x	0.0
FAOXC164C165m	0.0
FAOXC164C165x	0.0
FAOXC164GC163m	0.0
FAOXC164m	0.0
FAOXC164x	0.0
FAOXC165C164m	0.0
FAOXC165C164x	0.0
FAOXC16BRx	0.0
FAOXC16C14m	0.0
FAOXC16C14x	0.0
FAOXC16C16OHm	0.0
FAOXC16DCC14DCx	0.0
FAOXC16DCr	0.0
FAOXC17C15m	0.0
FAOXC181C161m	0.0
FAOXC181C161x	0.0
FAOXC181C181OHm	0.0
FAOXC182C162m	0.0
FAOXC182C182OHm	0.0
FAOXC183C163Gm	0.0
FAOXC183C163m	0.0
FAOXC184C163m	0.0
FAOXC184C163x	0.0
FAOXC184C164m	0.0
FAOXC184C164x	0.0
FAOXC184m	0.0
FAOXC184x	0.0
FAOXC185C164m	0.0
FAOXC185m	0.0
FAOXC18C18OHm	0.0
FAOXC201C181x	0.0
FAOXC204C184m	0.0
FAOXC204C205x	0.0
FAOXC205C184x	0.0
FAOXC205C185m	0.0
FAOXC221C201x	0.0
FAOXC225C204m	0.0
FAOXC225C204x	0.0
FAOXC225C226m	0.0
FAOXC225C226x	0.0
FAOXC225m	0.0
FAOXC225x	0.0
FAOXC226C205m	0.0
FAOXC226C225m	0.0
FAOXC226C225x	0.0
FAOXC226C227m	0.0
FAOXC226m	0.0
FAOXC227C226m	0.0
FAOXC22C20x	0.0
FAOXC241C221x	0.0
FAOXC24C22x	0.0
FAOXC3DC	0.0
FAOXC4C2m	0.0
FAOXC4C4DCc	0.0
FAOXC5C3x	0.0
FAOXC5C5DCc	0.0
FAOXC5C5OHm	0.0
FAOXC5OHc	0.0
FAOXC61C4m	0.0
FAOXC61C4x	0.0
FAOXC61m	0.0
FAOXC61x	0.0
FAOXC6C4m	0.0
FAOXC6C4x	0.0
FAOXC6DCC4DCx	0.0
FAOXC7C5m	0.0
FAOXC81C61m	0.0
FAOXC81C61x	0.0
FAOXC8C6m	0.0
FAOXC8C6x	0.0
FAOXC8DCC6DCx	0.0
FAOXC9C7m	0.0
FAOXOHC16C16DCc	0.0
FAOXTC101TC102m	0.0
FAOXTC102C101m	0.0
FAOXTC122TC101m	0.0
FAOXTC122m	0.0
FAOXTC142TC122m	0.0
FAOXTC162TC142m	0.0
FAOXTC182TC162m	0.0
FOAXC122C101x	0.0
GLUTCOAACBP	0.0
HDCACBP	0.0
HDDACBP	0.0
HDECAACBP	0.0
HDECEACBP	0.0
HEDCECRNe	0.0
HEXCOAACBP	273.9595487691039
HEXDCRNe	0.0
HEXDIACtr	0.0
HEXDICOAACBP	0.0
HEXDICOAACBPx	0.0
HIVCACBP	0.0
HIVCRNe	0.0
HOCDACBP	0.0
HOCTDACBP	0.0
HOCTDEC2CRNe	0.0
HOCTDECCRNe	0.0
HTDCACBP	0.0
HTDCRNe	0.0
IVCOAACBP	0.0
IVCRNe	0.0
LGNCCOAtcx	0.0
NRVNCCOAtxc	0.0
OCD11COACPT1	0.0
OCD11CRNCACT	0.0
OCD11CRNCPT2	0.0
OCT11EFATP	0.0
OCTDEC2ACBP	0.0
OCTDECCACT	0.0
OCTDECCPT1	0.0
OCTDECCPT2	0.0
OCTDECE1CRNe	0.0
sink_octdececoa[c]	0.0
PRISTCOAtcx	0.0
SBCOAACOTx	0.0
SEBACACT	0.0
SEBACIDtx	0.0
SEBCOACROT	0.0
SEBCOAPET	0.0
STCOATxc	0.0
SUBEACtx	0.0
SUBERCACT	0.0
SUBERCROT	0.0
SUBERICACT	0.0
SUCCCROT	0.0
SUCCOAPET	0.0
sink_tetdec2coa[c]	0.0
TETDEC2CRNe	0.0
sink_tetdece1coa[c]	0.0
TETDECE1CRNe	0.0
TIGCRNe	1000.0
ALAyLATthc	0.0
BALAPAT1tc	0.0
CYSSNAT5tc	0.0
GLYSNAT5tc	0.0
HISSNAT5tc	0.0
LEUyLAThtc	0.0
PALFATPtc	0.0
PROGLYPRO1c	3.6437561443397466
TAUPAT1c	0.0
1a25DHVITD3TRn	0.0
25HVITD3c	0.0
3AIB_Dtm	0.0
3HCO3_NAt	0.0
4HPROLTASCT1	0.0
CHOLESACATc	0.0
CHOLESTle	0.0
CHSTEROLtrc	0.0
Coqe	832.5665169463285
DGTPtm	0.0
DM_1a25dhvitd3[n]	0.0
DPMVDc	0.0
DSREDUCr	0.0
DTMPKm	0.0
EX_q10[e]	-832.5665169463285
EX_q10h2[e]	832.5665169463285
FADDPle	0.0
FADH2ETC	0.0
FE2DMT1	0.0
FE3MTP1	0.0
FMNALKPle	0.0
FRDPtcr	0.0
G6PDH2c	0.0
GLU5SAtmc	0.0
GLUPROASCT1	0.0
GNDc	305.5813594726288
IPDDI	0.0
MEVK1c	0.0
MTHFR3	0.0
NADtm	-1.0761773294139401e-13
P5CR	0.0
PGLc	305.5813594726288
PMEVKc	0.0
PTCRTD	0.0
Q10H2e	832.5665169463285
RPEc	638.914692805962
RTOTAL2FATPc	0.0
RTOTALFATPc	0.0
sink_5hpet[c]	-1000.0000000000001
q10h2tc	179.815733250206
q10tm	179.815733250206
4HPRO_LTte	0.0
5MTAte	0.0
DM_anth	0.0
EX_5mta[e]	0.0
IDOURte	0.0
EX_idour[e]	0.0
LKYNRtr	0.0
LKYNRtr2	0.0
LKYNRtr3	0.0
BALAPAT1tc2	-908.8469462842486
CYST_Ltr	0.0
GLCURtr	-1000.0
EX_cala[e]	908.8469462842486
EX_cyst_L[e]	0.0
ALAPAT4te	0.0
BETBGTtc	0.0
BUTSMCT1	0.0
DOPAENT4tc	0.0
FOLOAT2tc	0.0
GABABGTtc	0.0
H2OGLYAQPt	0.0
PPASMCT1	0.0
PROPAT4te	0.0
PYRSMCT1	-580.0894369707106
SRTNENT4tc	0.0
FRUt4	0.0
GALt4	1000.0000000000002
GLCt4	-4.788420257021254
MANt4	0.0
TRPt	0.0
r1492	0.0
r0963	1000.0
L_LACt4r	0.0
biomass_maintenance	273.84308915825545
15KPROSTGF2c	0.0
AND19ONEc	0.0
C14825c	0.0
DESAT14_9	0.0
21HPRGNLONE	0.0
LCAT10e	0.0
LCAT11e	0.0
LCAT12e	0.0
LCAT13e	0.0
LCAT14e	0.0
LCAT54e	0.0
LCAT55e	0.0
LCAT15e	0.0
LCAT16e	0.0
LCAT17e	0.0
LCAT18e	0.0
LCAT19e	0.0
LCAT20e	0.0
LCAT21e	0.0
LCAT22e	0.0
LCAT23e	0.0
LCAT25e	0.0
LCAT27e	0.0
LCAT29e	0.0
LCAT2e	0.0
LCAT30e	0.0
LCAT31e	0.0
LCAT32e	0.0
LCAT33e	0.0
LCAT34e	0.0
LCAT35e	0.0
LCAT36e	0.0
LCAT37e	0.0
LCAT38e	0.0
LCAT39e	0.0
LCAT3e	0.0
LCAT40e	0.0
LCAT41e	0.0
LCAT42e	0.0
LCAT43e	0.0
LCAT44e	0.0
LCAT45e	0.0
LCAT56e	0.0
LCAT46e	0.0
LCAT47e	0.0
LCAT48e	0.0
LCAT49e	0.0
LCAT4e	0.0
LCAT50e	0.0
LCAT51e	0.0
LCAT52e	0.0
LCAT53e	0.0
LCAT57e	0.0
LCAT5e	0.0
LCAT6e	0.0
LCAT7e	0.0
LCAT8e	0.0
LCAT9e	0.0
SMS1	0.0
SMS10	0.0
SMS11	0.0
SMS12	0.0
SMS16	0.0
SMS13	0.0
SMS14	0.0
SMS15	0.0
SMS2	0.0
SMS3	0.0
SMS4	0.0
SMS5	0.0
SMS6	0.0
SMS7	0.0
SMS8	0.0
SMS9	0.0
XOLEST183CEH	0.0
XOLEST182CEH	0.0
XOLEST205CEH	0.0
XOLEST226CEH	0.0
MAGLINL_HSe	0.0
MAGOLE_HSe	0.0
LPS5e	0.0
LPS6e	0.0
LPS7e	0.0
PCHOLMYR_HSPLA2	0.0
PCHOLOLE_HSPLA2	0.0
PEOLE_HSPLA2	0.0
PCHOLPALME_HSPLA2	0.0
PCHOLPALM_HSPLA2	0.0
PEPALM_HSPLA2	0.0
PAILPALM_HSPLA2	0.0
PCHOLSTE_HSPLA2	0.0
PCHOL2LINL_HSPLA2	0.0
PE2LINL_HSPLA2	0.0
PCHOL2OLE_HSPLA2	0.0
PCHOL2PALM_HSPLA2	0.0
PCHOL2STE_HSPLA2	0.0
PCHOLN15_HSPLA2	0.0
PCHOLAR_HSPLA2	0.0
PCHOLN183_HSPLA2	0.0
PCHOLN1836_HSPLA2	0.0
PCHOLN19_HSPLA2	0.0
PCHOLN201_HSPLA2	0.0
PCHOLN204_HSPLA2	0.0
PCHOLN205_HSPLA2	0.0
PCHOLN224_HSPLA2	0.0
PCHOLN225_HSPLA2	0.0
PCHOLN2254_HSPLA2	0.0
PCHOLN226_HSPLA2	0.0
PEAR_HSPLA2	0.0
PE203_HSPLA2	0.0
PE226_HSPLA2	0.0
PE224_HSPLA2	0.0
PEDH203_HSPLA2	0.0
PEDH12_HSPLA2	0.0
PEDH14_HSPLA2	0.0
PEDH161_HSPLA2	0.0
PEDH13_HSPLA2	0.0
PEDH15_HSPLA2	0.0
PEDH17_HSPLA2	0.0
PCHOLN203_HSPLA2	0.0
PAILAR_HSPLA2	0.0
PCHOLN24_HSPLA2	0.0
PCHOLN261_HSPLA2	0.0
PCHOLN281_HSPLA2	0.0
PCHOLN28_HSPLA2	0.0
PCHOLDOC_HSPLA2	0.0
PCHOLDEIC_HSPLA2	0.0
PCHOLDET_HSPLA2	0.0
PCHOLHEP_HSPLA2	0.0
PCHOLLINL_HSPLA2	0.0
PELINL_HSPLA2	0.0
GPDDACHOL	0.0
GLYC2P3Pc	0.0
15HPETATP	0.0
15KPROSTGF2t	0.0
21HPRGNLONEt2	0.0
2OXOADPt	179.8157332502063
3UIBtd	0.0
4AABUTNt	0.0
4TMEABUTNt1	0.0
