	Reacciones	FlujosC3
1889	UDPGP	0.0
1890	UDPtl	0.0
1891	UDPXYLter	0.0
1892	UDPXYLtg	0.0
1893	UGALGTg	0.0
1894	UGALNACtg	0.0
1895	UGCG	0.0
1896	UGLCNACtg	0.0
1897	UMPK2	0.0
1898	UMPK2n	0.0
1899	UMPK3	0.0
1900	UMPK3n	0.0
1901	UMPK4	0.0
1902	UMPK4n	0.0
1903	UMPK5	0.0
1904	UMPK5n	0.0
1905	UMPK6	-109.51779107831166
1906	UMPK6n	0.0
1907	UMPK7	0.0
1908	UMPK7n	0.0
1909	UMPKn	0.0
1910	URAt	-1000.0
1911	UREAtm	0.0
1912	URIDK2m	0.0
1913	URIK1	0.0
1914	URIt	12.940418773122824
1915	Uritl	0.0
1916	UROLACer	0.0
1917	UTPtn	0.0
1918	VALt5m	0.0
1919	VALTAm	0.0
1920	VALtec	85.37441648749687
1921	VLCS2p	0.0
1922	VLCS2r	0.0
1923	VLCSp	0.0
1924	VLCSr	0.0
1925	WHHDCAte	0.0
1926	WHTSTSTERONEte	0.0
1927	XOL7AH2tm	0.0
1928	XOL7AONEtr	0.0
1929	XOLEST2te	0.0
1930	XOLESTte	0.0
1931	XOLTRI24tc	0.0
1932	XOLTRI24te	0.0
1933	XOLTRI25tc	0.0
1934	XOLTRI25te	0.0
1935	XOLTRI27tc	0.0
1936	XOLTRI27te	0.0
1937	XSERtg	0.0
1938	XYLK	0.0
1939	XYLTD_Dr	0.0
1940	XYLTer	0.0
1941	XYLtly	0.0
1942	XYLUR	-118.8704090709013
1943	EX_acmana[e]	0.0
1944	EX_ahdt[e]	4.313472924374368
1945	EX_ctp[e]	0.0
1946	EX_dgmp[e]	-2.1027511530928973e-13
1947	EX_dgtp[e]	2.1027511530928973e-13
1948	EX_dtmp[e]	-1000.0
1949	EX_dttp[e]	1000.0
1950	EX_fad[e]	0.0
1951	EX_g1p[e]	12.940418773122826
1952	EX_HC01104[e]	0.0
1953	EX_HC01361[e]	-4.313472924374367
1954	EX_HC01440[e]	0.0
1955	EX_HC01441[e]	0.0
1956	EX_HC01444[e]	0.0
1957	EX_HC01446[e]	0.0
1958	EX_HC01577[e]	0.0
1959	EX_HC01609[e]	250.00000000000003
1960	EX_HC01610[e]	-250.00000000000003
1961	EX_HC01700[e]	0.0
1962	EX_HC02160[e]	0.0
1963	EX_HC02161[e]	0.0
1964	EX_itp[e]	0.0
1965	EX_prpp[e]	-2.1027511530928976e-13
1966	EX_udpg[e]	-12.940418773122826
1967	r0009	0.0
1968	r0013	0.0
1969	r0016	0.0
1970	r0021	0.0
1971	r0022	0.0
1972	r0023	0.0
1973	r0024	0.0
1974	r0027	0.0
1975	r0028	0.0
1976	r0033	0.0
1977	r0047	0.0
1978	r0051	-2.1027511530928976e-13
1979	r0068	0.0
1980	r0074	-52.59664784470625
1981	r0081	0.0
1982	r0083	0.0
1983	r0084	0.0
1984	r0085	0.0
1985	r0086	0.0
1986	r0093	12.940418773122824
1987	r0097	0.0
1988	r0113	0.0
1989	r0119	0.0
1990	r0129	0.0
1991	r0130	363.61541807642504
1992	r0139	0.0
1993	r0142	0.0
1994	r0145	0.0
1995	r0149	0.0
1996	r0156	0.0
1997	r0157	0.0
1998	r0166	0.0
1999	r0170	0.0
2000	r0173	1.1808868275090037e-13
2001	r0178	0.0
2002	r0181	0.0
2003	r0186	0.0
2004	r0191	0.0
2005	r0193	-56.15006739061364
2006	r0196	0.0
2007	r0202	0.0
2008	r0205	0.0
2009	r0208	0.0
2010	r0210	0.0
2011	r0221	0.0
2012	r0224	0.0
2013	r0226	0.0
2014	r0242	0.0
2015	r0245	0.0
2016	r0246	0.0
2017	r0249	0.0
2018	r0276	8.744697541983848
2019	r0283	0.0
2020	r0287	0.0
2021	r0301	0.0
2022	r0308	0.0
2023	r0309	0.0
2024	r0310	0.0
2025	r0311	0.0
2026	r0317	0.0
2027	r0319	0.0
2028	r0321	0.0
2029	r0340	0.0
2030	r0354	0.0
2031	r0355	0.0
2032	r0357	0.0
2033	r0358	0.0
2034	r0360	0.0
2035	r0361	0.0
2036	r0363	0.0
2037	r0364	0.0
2038	r0365	0.0
2039	r0377	109.51779107831166
2040	r0380	0.0
2041	r0388	0.0
2042	r0389	0.0
2043	r0391	0.0
2044	r0393	0.0
2045	r0399	0.0
2046	r0402	0.0
2047	r0403	0.0
2048	r0407	333.33333333333337
2049	r0408	-653.7262478935442
2050	r0409	987.0595812268774
2051	r0410	-2.1027511530928973e-13
2052	r0423	0.0
2053	r0424	0.0
2054	r0425	0.0
2055	r0426	0.0
2056	r0431	-4.755607067153567e-13
2057	r0432	4.755607067153566e-13
2058	r0433	0.0
2059	r0434	0.0
2060	r0437	0.0
2061	r0438	0.0
2062	r0440	2.431237586047947e-14
2063	r0441	0.0
2064	r0443	0.0
2065	r0444	0.0
2066	r0450	0.0
2067	r0456	0.0
2068	r0463	0.0
2069	r0465	0.0
2070	r0466	0.0
2071	r0470	0.0
2072	r0472	8.744697541983848
2073	r0474	-2.4317834652245834e-14
2074	r0475	0.0
2075	r0483	0.0
2076	r0488	0.0
2077	r0494	-1000.0
2078	r0497	-1000.0
2079	r0509	0.0
2080	r0510	0.0
2081	r0511	0.0
2082	r0512	0.0
2083	r0514	0.0
2084	r0517	0.0
2085	r0525	0.0
2086	r0527	0.0
2087	r0531	0.0
2088	r0537	0.0
2089	r0541	0.0
2090	r0545	0.0
2091	r0547	0.0
2092	r0552	0.0
2093	r0553	0.0
2094	r0560	0.0
2095	r0568	0.0
2096	r0571	0.0
2097	r0573	0.0
2098	r0575	0.0
2099	r0578	0.0
2100	r0579	0.0
2101	r0584	0.0
2102	r0587	0.0
2103	r0590	0.0
2104	r0591	0.0
2105	r0594	0.0
2106	r0595	56.15006739061364
2107	r0596	0.0
2108	r0603	0.0
2109	r0610	0.0
2110	r0611	0.0
2111	r0615	0.0
2112	r0616	0.0
2113	r0617	0.0
2114	r0618	0.0
2115	r0627	0.0
2116	r0633	4.781513440427872
2117	r0634	0.0
2118	r0636	0.0
2119	r0637	0.0
2120	r0638	4.781513440427847
2121	r0639	4.7815134404278465
2122	r0641	40.83072542896925
2123	r0642	-1000.0000000000002
2124	r0643	0.0
2125	r0647	0.0
2126	r0648	0.0
2127	r0649	0.0
2128	r0650	0.0
2129	r0651	0.0
2130	r0652	4.781513440427846
2131	r0653	4.781513440427846
2132	r0655	0.0
2133	r0660	-4.781513440427847
2134	r0661	0.0
2135	r0666	0.0
2136	r0669	0.0
2137	r0672	0.0
2138	r0673	0.0
2139	r0686	0.0
2140	r0688	0.0
2141	r0698	0.0
2142	r0706	0.0
2143	r0707	-4.313472924374368
2144	r0714	4.781513440427846
2145	r0715	0.0
2146	r0716	4.7815134404278465
2147	r0717	0.0
2148	r0718	4.781513440427846
2149	r0719	0.0
2150	r0720	4.781513440427846
2151	r0721	0.0
2152	r0722	4.781513440427847
2153	r0723	0.0
2154	r0724	-4.7815134404278465
2155	r0726	0.0
2156	r0727	0.0
2157	r0728	0.0
2158	r0729	0.0
2159	r0730	4.781513440427871
2160	r0731	4.781513440427871
2161	r0732	4.781513440427872
2162	r0733	0.0
2163	r0734	0.0
2164	r0735	4.781513440427847
2165	r0737	0.0
2166	r0739	0.0
2167	r0743	0.0
2168	r0744	0.0
2169	r0752	0.0
2170	r0753	0.0
2171	r0754	0.0
2172	r0755	0.0
2173	r0756	0.0
2174	r0757	0.0
2175	r0758	0.0
2176	r0774	-250.0
2177	r0779	0.0
2178	r0781	0.0
2179	r0783	0.0
2180	r0786	0.0
2181	r0787	0.0
2182	r0791	-4.781513440427872
2183	r0795	56.15006739061364
2184	r0801	0.0
2185	r0812	0.0
2186	r0817	0.0
2187	r0819	0.0
2188	r0821	0.0
2189	r0822	490.4369731191452
2190	r0826	0.0
2191	r0829	0.0
2192	r0830	0.0
2193	r0834	0.0
2194	r0835	0.0
2195	r0836	0.0
2196	r0838	-52.59664784470546
2197	r0840	0.0
2198	r0845	0.0
2199	r0860	0.0
2200	r0879	0.0
2201	r0885	0.0
2202	r0892	-1000.0
2203	r0907	0.0
2204	r0913	52.59664784470558
2205	r0915	0.0
2206	r0917	0.0
2207	r0926	0.0
2208	r0934	0.0
2209	r0942	0.0
2210	r0954	0.0
2211	r0962	0.0
2212	r0968	0.0
2213	r0970	0.0
2214	r0973	0.0
2215	r0983	0.0
2216	r0984	0.0
2217	r0987	0.0
2218	r0989	0.0
2219	r0990	0.0
2220	r0994	0.0
2221	r0995	0.0
2222	r0997	0.0
2223	r0998	0.0
2224	r0999	0.0
2225	r1000	0.0
2226	r1002	0.0
2227	r1003	2.4312375860479467e-14
2228	r1005	4.755607067153566e-13
2229	r1006	0.0
2230	r1007	0.0
2231	r1008	0.0
2232	r1011	0.0
2233	r1012	0.0
2234	r1013	0.0
2235	r1014	0.0
2236	r1018	0.0
2237	r1019	0.0
2238	r1020	0.0
2239	r1030	0.0
2240	r1050	4.939518081623956
2241	r1078	0.0
2242	r1116	-21.746615143238778
2243	r1134	0.0
2244	r1135	0.0
2245	r1144	1000.0
2246	r1146	0.0
2247	r1147	999.9999999999999
2248	r1150	0.0
2249	r1154	0.0
2250	r1155	0.0
2251	r1156	-987.0595812268772
2252	r1164	0.0
2253	r1165	0.0
2254	r1166	0.0
2255	r1167	0.0
2256	r1168	0.0
2257	r1169	0.0
2258	r1170	0.0
2259	r1171	0.0
2260	r1172	0.0
2261	r1174	0.0
2262	r1175	0.0
2263	r1177	0.0
2264	r1179	0.0
2265	r1181	0.0
2266	r1182	0.0
2267	r1183	0.0
2268	r1251	0.0
2269	r1252	0.0
2270	r1253	0.0
2271	r1254	0.0
2272	r1255	0.0
2273	r1257	0.0
2274	r1259	0.0
2275	r1260	0.0
2276	r1262	0.0
2277	r1292	0.0
2278	r1298	0.0
2279	r1318	0.0
2280	r1375	0.0
2281	r1377	0.0
2282	r1378	0.0
2283	r1380	0.0
2284	r1382	0.0
2285	r1383	0.0
2286	r1391	0.0
2287	r1392	0.0
2288	r1411	0.0
2289	r1418	1000.0
2290	r1428	0.0
2291	r1429	0.0
2292	r1435	0.0
2293	r1436	0.0
2294	r1437	0.0
2295	r1443	0.0
2296	r1444	0.0
2297	r1445	0.0
2298	r1446	0.0
2299	r1447	0.0
2300	r1448	0.0
2301	r1449	0.0
2302	r1450	0.0
2303	r1451	0.0
2304	r1455	0.0
2305	r1457	0.0
2306	r1459	0.0
2307	r1487	0.0
2308	r1544	0.0
2309	r1546	0.0
2310	r1547	0.0
2311	r1548	0.0
2312	r1549	0.0
2313	r1551	0.0
2314	r1552	0.0
2315	r1553	0.0
2316	r1554	0.0
2317	r1556	0.0
2318	r1557	0.0
2319	r1559	404.44614350539456
2320	r1560	0.0
2321	r1561	0.0
2322	r1562	0.0
2323	r1563	0.0
2324	r1564	0.0
2325	r1565	0.0
2326	r1566	0.0
2327	r1567	0.0
2328	r1568	0.0
2329	r1569	0.0
2330	r1570	0.0
2331	r1571	0.0
2332	r1573	0.0
2333	r1574	0.0
2334	r1575	0.0
2335	r1576	0.0
2336	r1578	0.0
2337	r1579	0.0
2338	r1580	0.0
2339	r1581	0.0
2340	r1583	0.0
2341	r1584	0.0
2342	r1585	0.0
2343	r1586	0.0
2344	r1587	0.0
2345	r1588	0.0
2346	r1589	-363.61541807642504
2347	r1590	0.0
2348	r1591	0.0
2349	r1592	0.0
2350	r1593	0.0
2351	r1594	0.0
2352	r1595	0.0
2353	r1596	0.0
2354	r1597	0.0
2355	r1598	0.0
2356	r1599	0.0
2357	r1600	0.0
2358	r1602	0.0
2359	r1603	0.0
2360	r1604	0.0
2361	r1605	0.0
2362	r1606	0.0
2363	r1607	0.0
2364	r1608	0.0
2365	r1609	0.0
2366	r1610	0.0
2367	r1611	0.0
2368	r1612	0.0
2369	r1613	0.0
2370	r1614	0.0
2371	r1615	0.0
2372	r1616	0.0
2373	r1617	0.0
2374	r1618	0.0
2375	r1619	0.0
2376	r1620	0.0
2377	r1621	0.0
2378	r1622	0.0
2379	r1623	0.0
2380	r1624	0.0
2381	r1625	0.0
2382	r1626	0.0
2383	r1627	0.0
2384	r1628	0.0
2385	r1629	0.0
2386	r1630	0.0
2387	r1631	0.0
2388	r1632	0.0
2389	r1633	0.0
2390	r1634	0.0
2391	r1635	0.0
2392	r1636	0.0
2393	r1637	0.0
2394	r1638	0.0
2395	r1639	0.0
2396	r1640	0.0
2397	r1641	0.0
2398	r1642	0.0
2399	r1643	0.0
2400	r1644	0.0
2401	r1645	0.0
2402	r1646	0.0
2403	r1647	0.0
2404	r1648	0.0
2405	r1649	0.0
2406	r1650	0.0
2407	r1651	0.0
2408	r1652	0.0
2409	r1653	0.0
2410	r1654	0.0
2411	r1655	0.0
2412	r1656	0.0
2413	r1657	0.0
2414	r1658	0.0
2415	r1659	0.0
2416	r1660	0.0
2417	r1661	0.0
2418	r1662	0.0
2419	r1664	0.0
2420	r1665	953.6394063315937
2421	r1666	0.0
2422	r1668	0.0
2423	r1669	0.0
2424	r1670	0.0
2425	r1671	0.0
2426	r1672	404.4461435053946
2427	r1673	0.0
2428	r1674	0.0
2429	r1702	2.1562201382605523e-13
2430	r1705	0.0
2431	r1717	0.0
2432	r1720	916.5899942022816
2433	r1732	0.0
2434	r1733	0.0
2435	r1740	953.6394063315938
2436	r1747	0.0
2437	r1750	0.0
2438	r1759	0.0
2439	r1762	0.0
2440	r1765	0.0
2441	r1766	0.0
2442	r1768	0.0
2443	r1781	0.0
2444	r1783	0.0
2445	r1792	0.0
2446	r1796	0.0
2447	r1798	0.0
2448	r1799	0.0
2449	r1807	0.0
2450	r1811	0.0
2451	r1812	0.0
2452	r1821	0.0
2453	r1822	0.0
2454	r1824	0.0
2455	r1832	0.0
2456	r1833	0.0
2457	r1837	0.0
2458	r1843	0.0
2459	r1853	0.0
2460	r1865	0.0
2461	r1866	0.0
2462	r1871	0.0
2463	r1879	0.0
2464	r1882	0.0
2465	r1883	0.0
2466	r1886	0.0
2467	r1887	0.0
2468	r1898	0.0
2469	r1899	0.0
2470	r1900	69.2660817014353
2471	r1902	0.0
2472	r1906	0.0
2473	r1907	0.0
2474	r1909	0.0
2475	r1910	0.0
2476	r1950	0.0
2477	r1953	0.0
2478	r1955	0.0
2479	r1957	953.6394063315937
2480	r1958	0.0
2481	r1965	0.0
2482	r1972	0.0
2483	r1973	0.0
2484	r1976	0.0
2485	r1982	0.0
2486	r1987	0.0
2487	r1988	0.0
2488	r2079	0.0
2489	r2080	0.0
2490	r2081	0.0
2491	r2082	0.0
2492	r2083	0.0
2493	r2084	0.0
2494	r2085	0.0
2495	r2086	0.0
2496	r2087	0.0
2497	r2088	0.0
2498	r2089	0.0
2499	r2090	0.0
2500	r2091	0.0
2501	r2092	0.0
2502	r2093	0.0
2503	r2094	0.0
2504	r2095	0.0
2505	r2096	0.0
2506	r2097	0.0
2507	r2098	0.0
2508	r2099	0.0
2509	r2100	0.0
2510	r2101	0.0
2511	r2102	0.0
2512	r2103	0.0
2513	r2104	0.0
2514	r2105	0.0
2515	r2106	0.0
2516	r2107	0.0
2517	r2108	0.0
2518	r2109	-33.49599258340497
2519	r2110	0.0
2520	r2111	0.0
2521	r2112	0.0
2522	r2113	0.0
2523	r2114	0.0
2524	r2115	0.0
2525	r2116	0.0
2526	r2117	0.0
2527	r2118	0.0
2528	r2119	0.0
2529	r2120	0.0
2530	r2121	0.0
2531	r2122	0.0
2532	r2123	0.0
2533	r2124	0.0
2534	r2125	0.0
2535	r2126	0.0
2536	r2127	0.0
2537	r2128	0.0
2538	r2129	0.0
2539	r2130	0.0
2540	r2131	0.0
2541	r2132	0.0
2542	r2133	0.0
2543	r2313	0.0
2544	r2314	-40.830725428969245
2545	r2315	0.0
2546	r2316	40.83072542896925
2547	r2317	0.0
2548	r2320	0.0
2549	r2326	-40.83072542896925
2550	r2328	0.0
2551	r2329	0.0
2552	r2331	0.0
2553	r2335	0.0
2554	r2338	0.0
2555	r2371	0.0
2556	r2372	0.0
2557	r2373	0.0
2558	r2374	0.0
2559	r2375	0.0
2560	r2376	0.0
2561	r2377	0.0
2562	r2378	0.0
2563	r2379	0.0
2564	r2380	0.0
2565	r2385	0.0
2566	r2387	0.0
2567	r2391	0.0
2568	r2394	0.0
2569	r2420	0.0
2570	r2433	-1.4240105861137983e-13
2571	r2434	0.0
2572	r2435	-4.781513440427848
2573	r2436	0.0
2574	r2437	0.0
2575	r2438	-2.431237586047947e-14
2576	r2439	724.4930171238735
2577	r2497	0.0
2578	r2502	0.0
2579	r2512	0.0
2580	r2514	0.0
2581	r2516	-1.1808868275090037e-13
2582	r2517	0.0
2583	r2518	0.0
2584	r2520	0.0
2585	r2521	0.0
2586	r2525	0.0
2587	r2526	0.0
2588	r2532	520.4144547593447
2589	r2534	0.0
2590	r2535	0.0
2591	r2539	0.0
2592	RE0344C	0.0
2593	RE0383C	118.87040907090129
2594	RE0452M	0.0
2595	RE0453M	0.0
2596	RE0453N	0.0
2597	RE0456N	0.0
2598	RE0512M	0.0
2599	RE0512X	-2.4312375860479474e-14
2600	RE0565C	0.0
2601	RE0566C	0.0
2602	RE0567C	0.0
2603	RE0568C	0.0
2604	RE0569C	0.0
2605	RE0569E	0.0
2606	RE0570C	0.0
2607	RE0571C	0.0
2608	RE0574C	0.0
2609	RE0575C	0.0
2610	RE0576C	0.0
2611	RE0577C	0.0
2612	RE0578C	-4.781513440427852
2613	RE0579C	0.0
2614	RE0581C	0.0
2615	RE0830N	0.0
2616	RE0908C	0.0
2617	RE0912C	0.0
2618	RE0915C	0.0
2619	RE0915E	-429.1762477551891
2620	RE0916C	0.0
2621	RE0918C	0.0
2622	RE0926E	-429.1762477551891
2623	RE0935E	-429.176247755189
2624	RE0944E	-429.1762477551891
2625	RE0958C	0.0
2626	RE0958E	0.0
2627	RE1099C	0.0
2628	RE1100C	0.0
2629	RE1100R	0.0
2630	RE1135C	0.0
2631	RE1135R	0.0
2632	RE1254C	0.0
2633	RE1303C	0.0
2634	RE1441R	0.0
2635	RE1447M	0.0
2636	RE1448N	-164.27668661746748
2637	RE1448R	0.0
2638	RE1516M	0.0
2639	RE1516X	-2.4312375860479474e-14
2640	RE1517M	0.0
2641	RE1517X	-2.4312375860479477e-14
2642	RE1518M	-223.3708793201097
2643	RE1518X	-1.7365982757485348e-14
2644	RE1519X	6.599073447844429e-14
2645	RE1520M	0.0
2646	RE1520X	-1.736598275748535e-14
2647	RE1521M	0.0
2648	RE1521X	-1.736598275748535e-14
2649	RE1522M	0.0
2650	RE1522X	-1.7365982757485345e-14
2651	RE1523M	0.0
2652	RE1523X	-2.4312375860479474e-14
2653	RE1525M	0.0
2654	RE1525X	-1.7365982757485345e-14
2655	RE1526M	0.0
2656	RE1526X	-1.736598275748535e-14
2657	RE1527M	0.0
2658	RE1527X	-1.736598275748535e-14
2659	RE1530M	0.0
2660	RE1531M	0.0
2661	RE1531X	-2.4312375860479474e-14
2662	RE1532M	0.0
2663	RE1532X	-1.7365982757485348e-14
2664	RE1533M	0.0
2665	RE1533X	-1.736598275748535e-14
2666	RE1534M	0.0
2667	RE1534X	-1.736598275748535e-14
2668	RE1573M	0.0
2669	RE1573X	-1.736598275748535e-14
2670	RE1691M	0.0
2671	RE1709N	0.0
2672	RE1796M	0.0
2673	RE1796R	0.0
2674	RE1804M	0.0
2675	RE1807M	0.0
2676	RE1810M	0.0
2677	RE1834C	0.0
2678	RE1834M	0.0
2679	RE1834X	0.0
2680	RE1835C	0.0
2681	RE1836X	0.0
2682	RE1860E	387.2191993440123
2683	RE1957R	0.0
2684	RE2030M	0.0
2685	RE2112C	0.0
2686	RE2122C	0.0
2687	RE2223M	0.0
2688	RE2235R	0.0
2689	RE2270E	0.0
2690	RE2273E	0.0
2691	RE2304E	0.0
2692	RE2327C	0.0
2693	RE2407C	0.0
2694	RE2410C	0.0
2695	RE2426C	0.0
2696	RE2445E	-43.39162841651234
2697	RE2541E	0.0
2698	RE2624X	0.0
2699	RE2625M	-35.86135080320897
2700	RE2626C	0.0
2701	RE2626M	0.0
2702	RE2649C	0.0
2703	RE2649M	0.0
2704	RE2655R	0.0
2705	RE2660N	0.0
2706	RE2666G	0.0
2707	RE2677C	0.0
2708	RE2677R	0.0
2709	RE2717L	0.0
2710	RE2759X	0.0
2711	RE2814M	0.0
2712	RE2888C	0.0
2713	RE2912M	0.0
2714	RE2954C	0.0
2715	RE2972M	0.0
2716	RE2973N	164.2766866174675
2717	RE2985M	0.0
2718	RE2985X	0.0
2719	RE2986X	0.0
2720	RE2987X	0.0
2721	RE2988X	0.0
2722	RE2989X	6.94639310299414e-15
2723	RE2990X	6.94639310299414e-15
2724	RE2991X	6.94639310299414e-15
2725	RE2992M	0.0
2726	RE2992X	6.946393102994141e-15
2727	RE2993X	6.946393102994141e-15
2728	RE2994X	6.946393102994141e-15
2729	RE2996X	0.0
2730	RE2997X	0.0
2731	RE2998M	223.3708793201097
2732	RE2999M	0.0
2733	RE3000M	0.0
2734	RE3001M	0.0
2735	RE3002X	0.0
2736	RE3003M	0.0
2737	RE3004M	0.0
2738	RE3005M	0.0
2739	RE3006M	0.0
2740	RE3010C	0.0
2741	RE3010M	-1000.0
2742	RE3010X	0.0
2743	RE3011M	0.0
2744	RE3011R	0.0
2745	RE3012C	0.0
2746	RE3012M	0.0
2747	RE3012R	0.0
2748	RE3036C	0.0
2749	RE3038C	0.0
2750	RE3040C	0.0
2751	RE3041C	0.0
2752	RE3050R	0.0
2753	RE3051C	0.0
2754	RE3073X	0.0
2755	RE3074X	0.0
2756	RE3079X	0.0
2757	RE3081X	0.0
2758	RE3082X	0.0
2759	RE3086X	0.0
2760	RE3095C	0.0
2761	RE3103C	0.0
2762	RE3104C	0.0
2763	RE3106C	0.0
2764	RE3110C	0.0
2765	RE3112C	0.0
2766	RE3113C	0.0
2767	RE3114R	0.0
2768	RE3119C	2.377803533576783e-13
2769	RE3120C	2.377803533576783e-13
2770	RE3121C	2.377803533576783e-13
2771	RE3122C	2.377803533576783e-13
2772	RE3132R	0.0
2773	RE3134C	0.0
2774	RE3136C	0.0
2775	RE3146R	0.0
2776	RE3151C	2.3778035335767825e-13
2777	RE3152C	2.3778035335767825e-13
2778	RE3153C	2.3778035335767825e-13
2779	RE3154C	0.0
2780	RE3156X	0.0
2781	RE3157X	0.0
2782	RE3158X	0.0
2783	RE3159X	0.0
2784	RE3160R	0.0
2785	RE3161C	0.0
2786	RE3162C	0.0
2787	RE3163C	0.0
2788	RE3165C	0.0
2789	RE3166C	0.0
2790	RE3167C	0.0
2791	RE3168C	0.0
2792	RE3169C	0.0
2793	RE3170C	0.0
2794	RE3171C	0.0
2795	RE3172C	0.0
2796	RE3173C	0.0
2797	RE3174C	0.0
2798	RE3175C	0.0
2799	RE3176C	0.0
2800	RE3177M	0.0
2801	RE3178M	0.0
2802	RE3179M	0.0
2803	RE3180C	0.0
2804	RE3181C	0.0
2805	RE3185M	0.0
2806	RE3186M	0.0
2807	RE3189M	0.0
2808	RE3190M	0.0
2809	RE3191M	0.0
2810	RE3192M	0.0
2811	RE3193M	0.0
2812	RE3194M	0.0
2813	RE3195M	0.0
2814	RE3218C	0.0
2815	RE3220C	0.0
2816	RE3224C	0.0
2817	RE3225C	0.0
2818	RE3226C	0.0
2819	RE3227C	0.0
2820	RE3228C	0.0
2821	RE3229C	0.0
2822	RE3230C	0.0
2823	RE3231C	0.0
2824	RE3232C	0.0
2825	RE3234C	0.0
2826	RE3235C	0.0
2827	RE3236C	0.0
2828	RE3238C	0.0
2829	RE3241C	0.0
2830	RE3242C	0.0
2831	RE3243C	0.0
2832	RE3244C	0.0
2833	RE3247X	0.0
2834	RE3251M	35.86135080320897
2835	RE3258C	0.0
2836	RE3259C	0.0
2837	RE3268R	0.0
2838	RE3269C	0.0
2839	RE3272N	0.0
2840	RE3273C	-172.74439731148422
2841	RE3273R	0.0
2842	RE3301C	168.5106630251612
2843	RE3307C	0.0
2844	RE3346C	0.0
2845	RE3346M	0.0
2846	RE3381E	0.0
2847	RE3430C	0.0
2848	RE3430M	0.0
2849	RE3430X	0.0
2850	RE3431C	0.0
2851	RE3432C	0.0
2852	RE3432M	0.0
2853	RE3432X	0.0
2854	RE3434C	0.0
2855	RE3435C	0.0
2856	RE3436C	0.0
2857	RE3437C	0.0
2858	RE3470C	0.0
2859	RE3470M	0.0
2860	RE3476C	0.0
2861	RE3476M	0.0
2862	RE3488R	0.0
2863	RE3496C	0.0
2864	RE3513C	0.0
2865	RE3520E	0.0
2866	RE3525C	0.0
2867	RE3525M	0.0
2868	RE3526C	0.0
2869	RE3526M	0.0
2870	RE3570C	0.0
2871	RE3587C	0.0
2872	RE3597C	0.0
2873	RE3597M	0.0
2874	RE3597X	0.0
2875	RE3624M	0.0
2876	RE3626M	2.431237586047947e-14
2877	RE3628M	-2.4312375860479467e-14
2878	EX_prostgi2[e]	0.0
2879	EX_HC00955[e]	0.0
2880	EX_C02470[e]	0.0
2881	EX_HC00822[e]	0.0
2882	EX_HC02195[e]	0.0
2883	EX_HC02196[e]	0.0
2884	EX_HC02194[e]	0.0
2885	EX_HC02203[e]	0.0
2886	EX_HC02213[e]	0.0
2887	EX_malcoa[e]	0.0
2888	EX_arachcoa[e]	0.0
2889	EX_coa[e]	0.0
2890	EX_CE2250[e]	0.0
2891	EX_malthp[e]	429.1762477551891
2892	EX_CE2839[e]	0.0
2893	EX_23cump[e]	-387.2191993440123
2894	EX_3ump[e]	387.2191993440123
2895	EX_CE5786[e]	0.0
2896	EX_CE5789[e]	0.0
2897	EX_CE5797[e]	0.0
2898	EX_CE5798[e]	0.0
2899	EX_CE5787[e]	0.0
2900	EX_CE5791[e]	0.0
2901	EX_CE5867[e]	43.39162841651234
2902	EX_CE5868[e]	-43.39162841651234
2903	EX_CE5869[e]	-43.39162841651234
2904	EX_CE5854[e]	0.0
2905	EX_CE1926[e]	0.0
2906	EX_CE0074[e]	0.0
2907	EX_CE5853[e]	0.0
2908	EX_CE1925[e]	0.0
2909	EX_C04849[e]	0.0
2910	CITt4_4	0.0
2911	HCO3_NAt	0.0
2912	PIt8	-1000.0
2913	PIt9	-1000.0
2914	2MB2COAc	0.0
2915	3HBCOARc	0.0
2916	ADPACDAc	0.0
2917	ADPACtx	0.0
2918	ADPCOACROT	0.0
2919	ADPCOAPTE	0.0
2920	BCRNe	0.0
2921	C100CPT1	0.0
2922	sink_c101coa[c]	0.0
2923	C101CPT1	0.0
2924	C101CRNe	0.0
2925	C102CPT1	0.0
2926	C10CRNe	0.0
2927	C10DCCACT	0.0
2928	C10DCc	0.0
2929	C10OHc	0.0
2930	C120CPT1	0.0
2931	C121CPT1	0.0
2932	C12DCACOT	0.0
2933	C12DCACT	0.0
2934	C12DCTD	0.0
2935	C12OHc	0.0
2936	C140CPT1	0.0
2937	C141ACBP	0.0
2938	C141CPT1	0.0
2939	C141OHc	0.0
2940	C141OHe	0.0
2941	C142ACBP	0.0
2942	C142CPT1	0.0
2943	C142OHc	0.0
2944	C142OHe	0.0
2945	C14OHc	0.0
2946	C161OHc	0.0
2947	C162ACBP	0.0
2948	C162OHc	0.0
2949	C162OHe	0.0
2950	C16DCc	0.0
2951	C16DCe	0.0
2952	C16OHc	0.0
2953	C16txc	0.0
2954	C181OHc	0.0
2955	C182OHc	0.0
2956	C18OHc	0.0
2957	C2tcx	2.4312375860479442e-14
2958	C30CPT1	0.0
2959	C3DCe	0.0
2960	C40CPT1	0.0
2961	C4CRNCPT2	-2.4312375860479474e-14
2962	C4DCCACT	0.0
2963	C4DCe	0.0
2964	C4OHc	0.0
2965	C4tcx	-2.431237586047947e-14
2966	C4tmc	0.0
2967	C4x	-2.4312375860479474e-14
2968	C50CPT1	0.0
