	Reacciones	FlujosC1
1871	THBPT4ACAMDASE	0.0
1872	THD1m	0.0
1873	THFt2	63.366717766523585
1874	THFtl	0.0
1875	THMTP	0.0
1876	THP2Ctp	0.0
1877	THYMDtl	0.0
1878	THYMDtm	0.0
1879	THYOXt	0.0
1880	THYOXt2	470.8434656458292
1881	TMABADH	0.0
1882	TMDK1m	0.0
1883	TMDPP	0.0
1884	TMDPPK	0.0
1885	TMLYSOX	0.0
1886	TMNDNCCPT1	0.0
1887	TMNDNCCPT2	0.0
1888	TMNDNCCRNt	0.0
1889	TRDR	923.4827640273999
1890	TRDR2	0.0
1891	TRDR3	652.7507836961219
1892	TREH	0.0
1893	TRIODTHYSULT	0.0
1894	TRIODTHYt	-470.8434656458292
1895	TRIODTHYt2	0.0
1896	TRPHYDRO2	0.0
1897	TRPO2	0.0
1898	TRYPTAOX	0.0
1899	TSTSTERONESte	0.0
1900	TSTSTERONESULT	0.0
1901	TSTSTERONEt	999.9999999999998
1902	TSTSTERONEtr	0.0
1903	TTDCPT2	0.0
1904	TTDCRNt	0.0
1905	TXA2te	0.0
1906	TXA2tr	0.0
1907	TXASr	0.0
1908	TYMSFt	0.0
1909	TYMSULT	0.0
1910	TYR3MO2	0.0
1911	TYRCBOX	0.0
1912	TYROXDAc	0.0
1913	TYRt	0.0
1914	TYRTAm	0.0
1915	UAG2EMAi	0.0
1916	UAGALDP	0.0
1917	UDPACGALtl	0.0
1918	UDPDOLPT_L	0.0
1919	UDPGALtg	0.0
1920	UDPGD	0.0
1921	UDPGLCAter	0.0
1922	UDPGLCAtg	0.0
1923	UDPGLCter	0.0
1924	UDPGLDCg	0.0
1925	UDPGP	0.0
1926	UDPtl	0.0
1927	UDPXYLter	0.0
1928	UDPXYLtg	0.0
1929	UGALGTg	0.0
1930	UGALNACtg	0.0
1931	UGCG	0.0
1932	UGLCNACtg	0.0
1933	UMPK2	-10.689738828381659
1934	UMPK2n	0.0
1935	UMPK3	128.51033523607768
1936	UMPK3n	0.0
1937	UMPK4	0.0
1938	UMPK4n	0.0
1939	UMPK5	0.0
1940	UMPK5n	0.0
1941	UMPK6	-923.4827640274002
1942	UMPK6n	0.0
1943	UMPK7	0.0
1944	UMPK7n	0.0
1945	UMPKn	0.0
1946	URAt	-1000.0
1947	UREAtm	0.0
1948	URIDK2m	0.0
1949	URIK1	0.0
1950	URIt	0.0
1951	Uritl	0.0
1952	UROLACer	0.0
1953	UTPtn	-1000.0
1954	VALt5m	0.0
1955	VALTAm	0.0
1956	VALtec	0.0
1957	VLCS2p	0.0
1958	VLCS2r	0.0
1959	VLCSp	0.0
1960	VLCSr	0.0
1961	WHHDCAte	0.0
1962	WHTSTSTERONEte	0.0
1963	XOL7AH2tm	0.0
1964	XOL7AONEtr	0.0
1965	XOLEST2te	0.0
1966	XOLESTte	0.0
1967	XOLTRI24tc	0.0
1968	XOLTRI24te	0.0
1969	XOLTRI25tc	0.0
1970	XOLTRI25te	0.0
1971	XOLTRI27tc	0.0
1972	XOLTRI27te	0.0
1973	XSERtg	0.0
1974	XYLK	0.0
1975	XYLTD_Dr	0.0
1976	XYLTer	0.0
1977	XYLtly	0.0
1978	XYLUR	-1000.0000000000001
1979	EX_acmana[e]	0.0
1980	EX_ahdt[e]	963.8483639194574
1981	EX_ctp[e]	0.0
1982	EX_dgmp[e]	-14.63581774315159
1983	EX_dgtp[e]	14.63581774315159
1984	EX_dtmp[e]	0.0
1985	EX_dttp[e]	0.0
1986	EX_g1p[e]	0.0
1987	EX_HC01104[e]	0.0
1988	EX_HC01361[e]	-963.8483639194574
1989	EX_HC01440[e]	0.0
1990	EX_HC01441[e]	-876.9092740152203
1991	EX_HC01444[e]	0.0
1992	EX_HC01446[e]	0.0
1993	EX_HC01577[e]	0.0
1994	EX_HC01609[e]	287.5758672728517
1995	EX_HC01610[e]	-287.5758672728517
1996	EX_HC01700[e]	150.3034690914068
1997	EX_HC02160[e]	0.0
1998	EX_HC02161[e]	0.0
1999	EX_prpp[e]	-14.635817743151591
2000	EX_udpg[e]	0.0
2001	r0009	0.0
2002	r0013	0.0
2003	r0016	0.0
2004	r0021	0.0
2005	r0022	0.0
2006	r0023	0.0
2007	r0024	0.0
2008	r0027	0.0
2009	r0028	0.0
2010	r0033	0.0
2011	r0047	0.0
2012	r0051	-14.635817743151591
2013	r0068	0.0
2014	r0074	0.0
2015	r0081	0.0
2016	r0083	0.0
2017	r0084	0.0
2018	r0085	0.0
2019	r0086	0.0
2020	r0093	0.0
2021	r0097	0.0
2022	r0113	0.0
2023	r0119	0.0
2024	r0129	0.0
2025	r0130	869.2181283941983
2026	r0139	0.0
2027	r0142	0.0
2028	r0145	0.0
2029	r0149	0.0
2030	r0156	0.0
2031	r0157	0.0
2032	r0166	0.0
2033	r0170	0.0
2034	r0173	-999.9999999999998
2035	r0178	-820.1842667497938
2036	r0181	0.0
2037	r0186	0.0
2038	r0191	0.0
2039	r0193	-856.4649818890093
2040	r0196	0.0
2041	r0202	0.0
2042	r0205	0.0
2043	r0208	0.0
2044	r0221	0.0
2045	r0224	0.0
2046	r0226	0.0
2047	r0239	0.0
2048	r0242	0.0
2049	r0245	0.0
2050	r0246	0.0
2051	r0249	0.0
2052	r0276	9.89039085112871
2053	r0283	0.0
2054	r0287	0.0
2055	r0301	0.0
2056	r0308	0.0
2057	r0309	0.0
2058	r0310	0.0
2059	r0311	0.0
2060	r0317	0.0
2061	r0319	0.0
2062	r0321	0.0
2063	r0340	0.0
2064	r0354	0.0
2065	r0355	0.0
2066	r0357	0.0
2067	r0358	0.0
2068	r0360	0.0
2069	r0361	0.0
2070	r0363	0.0
2071	r0364	0.0
2072	r0365	0.0
2073	r0377	0.0
2074	r0380	876.9092740152203
2075	r0388	0.0
2076	r0389	0.0
2077	r0391	0.0
2078	r0393	0.0
2079	r0399	0.0
2080	r0402	0.0
2081	r0403	0.0
2082	r0407	-157.78197072238217
2083	r0408	-1000.0
2084	r0409	842.2180292776179
2085	r0410	-14.63581774315159
2086	r0423	0.0
2087	r0424	0.0
2088	r0425	0.0
2089	r0426	0.0
2090	r0431	0.0
2091	r0432	0.0
2092	r0433	0.0
2093	r0434	0.0
2094	r0437	0.0
2095	r0438	0.0
2096	r0440	0.0
2097	r0441	0.0
2098	r0443	0.0
2099	r0444	0.0
2100	r0450	179.81573325020605
2101	r0456	0.0
2102	r0463	-184.89887192275984
2103	r0465	0.0
2104	r0466	0.0
2105	r0470	0.0
2106	r0472	0.0
2107	r0474	0.0
2108	r0475	-14.635817743152076
2109	r0483	0.0
2110	r0488	0.0
2111	r0494	0.0
2112	r0497	0.0
2113	r0509	179.81573325020628
2114	r0510	0.0
2115	r0511	0.0
2116	r0512	0.0
2117	r0514	0.0
2118	r0517	0.0
2119	r0525	0.0
2120	r0527	0.0
2121	r0531	0.0
2122	r0537	0.0
2123	r0541	0.0
2124	r0545	0.0
2125	r0547	0.0
2126	r0552	0.0
2127	r0553	0.0
2128	r0560	0.0
2129	r0568	0.0
2130	r0571	0.0
2131	r0573	0.0
2132	r0575	0.0
2133	r0578	0.0
2134	r0579	0.0
2135	r0584	0.0
2136	r0587	0.0
2137	r0590	0.0
2138	r0591	0.0
2139	r0594	179.81573325020608
2140	r0595	856.4649818890093
2141	r0596	0.0
2142	r0603	0.0
2143	r0610	0.0
2144	r0611	0.0
2145	r0615	0.0
2146	r0616	0.0
2147	r0617	0.0
2148	r0618	0.0
2149	r0627	0.0
2150	r0629	0.0
2151	r0630	0.0
2152	r0633	273.95954876910395
2153	r0634	0.0
2154	r0636	0.0
2155	r0637	0.0
2156	r0638	273.9595487691039
2157	r0639	273.95954876910395
2158	r0641	0.0
2159	r0642	0.0
2160	r0643	0.0
2161	r0647	0.0
2162	r0648	0.0
2163	r0649	150.3034690914068
2164	r0650	0.0
2165	r0651	0.0
2166	r0652	273.9595487691039
2167	r0653	273.95954876910395
2168	r0655	0.0
2169	r0660	-273.9595487691039
2170	r0661	0.0
2171	r0666	0.0
2172	r0669	0.0
2173	r0672	0.0
2174	r0673	0.0
2175	r0686	0.0
2176	r0688	0.0
2177	r0698	46.22471798068998
2178	r0706	0.0
2179	r0707	-963.8483639194574
2180	r0714	273.9595487691039
2181	r0715	0.0
2182	r0716	273.9595487691039
2183	r0717	0.0
2184	r0718	273.9595487691039
2185	r0719	0.0
2186	r0720	273.9595487691039
2187	r0721	0.0
2188	r0722	273.9595487691039
2189	r0723	0.0
2190	r0724	-273.95954876910395
2191	r0726	0.0
2192	r0727	0.0
2193	r0728	0.0
2194	r0729	0.0
2195	r0730	273.95954876910395
2196	r0731	273.95954876910395
2197	r0732	273.95954876910395
2198	r0733	0.0
2199	r0734	0.0
2200	r0735	273.9595487691039
2201	r0737	0.0
2202	r0739	0.0
2203	r0743	0.0
2204	r0744	0.0
2205	r0752	0.0
2206	r0753	0.0
2207	r0754	0.0
2208	r0755	0.0
2209	r0756	0.0
2210	r0757	0.0
2211	r0758	0.0
2212	r0774	-287.5758672728517
2213	r0779	0.0
2214	r0781	0.0
2215	r0782	4.4530619311541855e-14
2216	r0783	0.0
2217	r0786	0.0
2218	r0787	0.0
2219	r0791	0.0
2220	r0795	856.4649818890094
2221	r0797	0.0
2222	r0801	0.0
2223	r0812	0.0
2224	r0817	0.0
2225	r0819	0.0
2226	r0821	0.0
2227	r0822	0.0
2228	r0826	0.0
2229	r0829	0.0
2230	r0830	0.0
2231	r0834	0.0
2232	r0835	0.0
2233	r0836	0.0
2234	r0838	460.55280024938156
2235	r0840	0.0
2236	r0845	0.0
2237	r0860	0.0
2238	r0870	0.0
2239	r0879	1000.0
2240	r0885	0.0
2241	r0892	-1000.0
2242	r0907	0.0
2243	r0913	0.0
2244	r0915	0.0
2245	r0917	0.0
2246	r0926	0.0
2247	r0942	0.0
2248	r0946	0.0
2249	r0954	0.0
2250	r0962	0.0
2251	r0968	0.0
2252	r0970	0.0
2253	r0973	0.0
2254	r0983	0.0
2255	r0984	0.0
2256	r0987	0.0
2257	r0989	0.0
2258	r0990	0.0
2259	r0994	0.0
2260	r0995	0.0
2261	r0997	0.0
2262	r0998	0.0
2263	r0999	0.0
2264	r1000	0.0
2265	r1002	0.0
2266	r1003	0.0
2267	r1005	0.0
2268	r1006	0.0
2269	r1007	0.0
2270	r1008	0.0
2271	r1011	0.0
2272	r1012	0.0
2273	r1013	0.0
2274	r1014	0.0
2275	r1018	0.0
2276	r1020	0.0
2277	r1030	0.0
2278	r1050	5.586672861917568
2279	r1078	0.0
2280	r1116	-24.595764738923606
2281	r1134	0.0
2282	r1135	0.0
2283	r1144	105.6678328134964
2284	r1146	0.0
2285	r1147	0.0
2286	r1150	0.0
2287	r1154	0.0
2288	r1155	0.0
2289	r1156	-985.364182256848
2290	r1164	0.0
2291	r1165	0.0
2292	r1166	0.0
2293	r1167	0.0
2294	r1168	0.0
2295	r1169	0.0
2296	r1170	0.0
2297	r1171	0.0
2298	r1172	0.0
2299	r1174	0.0
2300	r1175	0.0
2301	r1177	0.0
2302	r1179	0.0
2303	r1181	0.0
2304	r1182	0.0
2305	r1183	0.0
2306	r1251	0.0
2307	r1252	0.0
2308	r1253	0.0
2309	r1254	0.0
2310	r1255	0.0
2311	r1257	0.0
2312	r1259	0.0
2313	r1260	0.0
2314	r1262	0.0
2315	r1292	1.5302749038367664e-13
2316	r1298	0.0
2317	r1318	0.0
2318	r1375	0.0
2319	r1377	0.0
2320	r1378	0.0
2321	r1380	0.0
2322	r1382	0.0
2323	r1383	0.0
2324	r1391	0.0
2325	r1392	0.0
2326	r1411	0.0
2327	r1418	1000.0
2328	r1428	0.0
2329	r1429	0.0
2330	r1435	0.0
2331	r1436	0.0
2332	r1437	0.0
2333	r1443	0.0
2334	r1444	0.0
2335	r1445	0.0
2336	r1446	0.0
2337	r1447	0.0
2338	r1448	0.0
2339	r1449	0.0
2340	r1450	0.0
2341	r1451	0.0
2342	r1455	0.0
2343	r1457	0.0
2344	r1459	0.0
2345	r1487	0.0
2346	r1501	0.0
2347	r1502	0.0
2348	r1540	0.0
2349	r1544	0.0
2350	r1546	0.0
2351	r1547	0.0
2352	r1548	0.0
2353	r1549	0.0
2354	r1551	0.0
2355	r1552	38.65735890263265
2356	r1553	0.0
2357	r1554	0.0
2358	r1556	0.0
2359	r1557	0.0
2360	r1559	0.0
2361	r1560	0.0
2362	r1561	0.0
2363	r1562	0.0
2364	r1563	0.0
2365	r1564	0.0
2366	r1565	0.0
2367	r1566	0.0
2368	r1567	0.0
2369	r1568	0.0
2370	r1569	0.0
2371	r1570	0.0
2372	r1571	0.0
2373	r1573	0.0
2374	r1574	0.0
2375	r1575	47.36869295487213
2376	r1576	0.0
2377	r1578	0.0
2378	r1579	0.0
2379	r1580	0.0
2380	r1581	0.0
2381	r1583	0.0
2382	r1584	0.0
2383	r1585	0.0
2384	r1586	0.0
2385	r1587	-47.36869295487213
2386	r1588	0.0
2387	r1589	0.0
2388	r1590	0.0
2389	r1591	0.0
2390	r1592	0.0
2391	r1593	208.25559010316616
2392	r1594	0.0
2393	r1595	0.0
2394	r1596	0.0
2395	r1597	0.0
2396	r1598	0.0
2397	r1599	0.0
2398	r1600	0.0
2399	r1602	0.0
2400	r1603	0.0
2401	r1604	0.0
2402	r1605	0.0
2403	r1606	0.0
2404	r1607	0.0
2405	r1608	0.0
2406	r1609	0.0
2407	r1610	0.0
2408	r1611	0.0
2409	r1612	0.0
2410	r1613	0.0
2411	r1614	0.0
2412	r1615	0.0
2413	r1616	0.0
2414	r1617	0.0
2415	r1618	0.0
2416	r1619	0.0
2417	r1620	0.0
2418	r1621	0.0
2419	r1622	0.0
2420	r1623	0.0
2421	r1624	0.0
2422	r1625	0.0
2423	r1626	0.0
2424	r1627	0.0
2425	r1628	0.0
2426	r1629	0.0
2427	r1630	0.0
2428	r1631	0.0
2429	r1632	0.0
2430	r1633	0.0
2431	r1634	0.0
2432	r1635	869.2181283941984
2433	r1636	0.0
2434	r1637	0.0
2435	r1638	0.0
2436	r1639	0.0
2437	r1640	0.0
2438	r1641	0.0
2439	r1642	0.0
2440	r1643	0.0
2441	r1644	0.0
2442	r1645	0.0
2443	r1646	0.0
2444	r1647	0.0
2445	r1648	0.0
2446	r1649	0.0
2447	r1650	0.0
2448	r1651	0.0
2449	r1652	0.0
2450	r1653	0.0
2451	r1654	0.0
2452	r1655	0.0
2453	r1656	0.0
2454	r1657	-85.62799554889487
2455	r1658	0.0
2456	r1659	0.0
2457	r1660	0.0
2458	r1661	0.0
2459	r1662	0.0
2460	r1664	0.0
2461	r1665	0.0
2462	r1666	0.0
2463	r1668	0.0
2464	r1669	0.0
2465	r1670	0.0
2466	r1671	0.0
2467	r1672	0.0
2468	r1673	0.0
2469	r1674	0.0
2470	r1686	0.0
2471	r1687	0.0
2472	r1702	0.0
2473	r1716	0.0
2474	r1717	0.0
2475	r1723	0.0
2476	r1731	0.0
2477	r1732	0.0
2478	r1733	0.0
2479	r1734	0.0
2480	r1738	0.0
2481	r1744	0.0
2482	r1745	0.0
2483	r1747	0.0
2484	r1748	0.0
2485	r1749	0.0
2486	r1750	0.0
2487	r1761	0.0
2488	r1762	0.0
2489	r1763	0.0
2490	r1764	0.0
2491	r1765	0.0
2492	r1766	0.0
2493	r1767	0.0
2494	r1776	0.0
2495	r1777	0.0
2496	r1780	0.0
2497	r1781	0.0
2498	r1789	0.0
2499	r1791	0.0
2500	r1792	0.0
2501	r1807	0.0
2502	r1808	1000.0
2503	r1809	0.0
2504	r1810	0.0
2505	r1811	0.0
2506	r1812	0.0
2507	r1813	0.0
2508	r1814	0.0
2509	r1815	0.0
2510	r1821	147.58572384337958
2511	r1822	0.0
2512	r1823	0.0
2513	r1824	0.0
2514	r1825	0.0
2515	r1826	0.0
2516	r1827	0.0
2517	r1828	0.0
2518	r1829	0.0
2519	r1830	0.0
2520	r1834	0.0
2521	r1836	0.0
2522	r1837	0.0
2523	r1841	0.0
2524	r1842	0.0
2525	r1843	0.0
2526	r1846	227.35610480078122
2527	r1851	0.0
2528	r1852	0.0
2529	r1853	0.0
2530	r1854	0.0
2531	r1855	0.0
2532	r1856	0.0
2533	r1857	0.0
2534	r1858	0.0
2535	r1859	0.0
2536	r1861	0.0
2537	r1862	0.0
2538	r1864	0.0
2539	r1867	0.0
2540	r1872	0.0
2541	r1873	0.0
2542	r1874	0.0
2543	r1877	0.0
2544	r1880	0.0
2545	r1881	0.0
2546	r1884	0.0
2547	r1885	0.0
2548	r1886	0.0
2549	r1887	0.0
2550	r1888	0.0
2551	r1889	0.0
2552	r1890	0.0
2553	r1891	0.0
2554	r1892	0.0
2555	r1894	0.0
2556	r1897	0.0
2557	r1898	0.0
2558	r1899	0.0
2559	r1900	0.0
2560	r1901	0.0
2561	r1902	0.0
2562	r1903	0.0
2563	r1905	0.0
2564	r1906	0.0
2565	r1907	0.0
2566	r1908	0.0
2567	r1947	0.0
2568	r1948	0.0
2569	r1949	0.0
2570	r1950	0.0
2571	r1951	0.0
2572	r1955	0.0
2573	r1957	0.0
2574	r1958	0.0
2575	r1960	0.0
2576	r1962	0.0
2577	r1965	38.65735890263266
2578	r1967	0.0
2579	r1970	0.0
2580	r1972	0.0
2581	r1973	0.0
2582	r1974	0.0
2583	r1975	0.0
2584	r1977	0.0
2585	r1980	0.0
2586	r1981	0.0
2587	r1983	0.0
2588	r1984	0.0
2589	r1985	0.0
2590	r1990	0.0
2591	r1992	0.0
2592	r1995	0.0
2593	r2002	0.0
2594	r2008	0.0
2595	r2018	0.0
2596	r2027	0.0
2597	r2028	0.0
2598	r2034	0.0
2599	r2040	0.0
2600	r2041	0.0
2601	r2043	0.0
2602	r2044	0.0
2603	r2049	0.0
2604	r2053	0.0
2605	r2056	0.0
2606	r2057	0.0
2607	r2058	0.0
2608	r2059	0.0
2609	r2061	0.0
2610	r2067	0.0
2611	r2070	0.0
2612	r2071	0.0
2613	r2079	0.0
2614	r2080	0.0
2615	r2081	0.0
2616	r2082	0.0
2617	r2083	0.0
2618	r2084	0.0
2619	r2085	0.0
2620	r2086	0.0
2621	r2087	0.0
2622	r2088	0.0
2623	r2089	0.0
2624	r2090	0.0
2625	r2091	0.0
2626	r2092	0.0
2627	r2093	0.0
2628	r2094	0.0
2629	r2095	0.0
2630	r2096	0.0
2631	r2097	0.0
2632	r2098	0.0
2633	r2099	0.0
2634	r2100	0.0
2635	r2101	-179.81573325020608
2636	r2102	0.0
2637	r2103	0.0
2638	r2104	0.0
2639	r2105	0.0
2640	r2106	0.0
2641	r2107	0.0
2642	r2108	0.0
2643	r2109	0.0
2644	r2110	0.0
2645	r2111	-1000.0000000000001
2646	r2112	0.0
2647	r2113	820.1842667497941
2648	r2114	0.0
2649	r2115	0.0
2650	r2116	0.0
2651	r2117	0.0
2652	r2118	0.0
2653	r2119	0.0
2654	r2120	184.89887192275984
2655	r2121	0.0
2656	r2122	0.0
2657	r2123	0.0
2658	r2124	0.0
2659	r2125	0.0
2660	r2126	0.0
2661	r2127	0.0
2662	r2128	0.0
2663	r2129	0.0
2664	r2130	0.0
2665	r2131	0.0
2666	r2132	0.0
2667	r2133	0.0
2668	r2313	999.9999999999999
2669	r2314	0.0
2670	r2315	0.0
2671	r2316	-1000.0
2672	r2317	0.0
2673	r2320	-1000.0
2674	r2326	1000.0
2675	r2328	0.0
2676	r2329	0.0
2677	r2331	0.0
2678	r2335	0.0
2679	r2338	0.0
2680	r2371	0.0
2681	r2372	0.0
2682	r2373	0.0
2683	r2374	0.0
2684	r2375	0.0
2685	r2376	1000.0
2686	r2377	179.8157332502063
2687	r2378	-5.709601700443247e-14
2688	r2379	-179.8157332502063
2689	r2380	0.0
2690	r2385	0.0
2691	r2387	0.0
2692	r2389	0.0
2693	r2391	0.0
2694	r2420	-1000.0
2695	r2433	-369.79774384551973
2696	r2434	0.0
2697	r2435	0.0
2698	r2436	0.0
2699	r2437	0.0
2700	r2438	0.0
2701	r2439	0.0
2702	r2471	0.0
2703	r2497	0.0
2704	r2502	0.0
2705	r2512	0.0
2706	r2514	0.0
2707	r2516	999.9999999999998
2708	r2517	0.0
2709	r2518	0.0
2710	r2520	-640.3685334995878
2711	r2521	0.0
2712	r2525	0.0
2713	r2526	0.0
2714	r2532	772.6438951992187
2715	r2534	0.0
2716	r2535	0.0
2717	r2539	-179.81573325020605
2718	EX_so3[e]	0.0
2719	RE0344C	0.0
2720	RE0383C	1000.0
2721	RE0452M	0.0
2722	RE0453M	0.0
2723	RE0453N	0.0
2724	RE0456N	-1000.0
2725	RE0512M	0.0
2726	RE0512X	0.0
2727	RE0549C	0.0
2728	RE0565C	0.0
2729	RE0566C	0.0
2730	RE0567C	0.0
2731	RE0568C	0.0
2732	RE0569C	0.0
2733	RE0569E	0.0
2734	RE0570C	0.0
2735	RE0571C	0.0
2736	RE0574C	0.0
2737	RE0575C	0.0
2738	RE0576C	0.0
2739	RE0577C	0.0
2740	RE0578C	0.0
2741	RE0579C	0.0
2742	RE0581C	0.0
2743	RE0830C	0.0
2744	RE0830N	0.0
2745	RE0908C	0.0
2746	RE0912C	0.0
2747	RE0915C	0.0
2748	RE0915E	-224.2208564245049
2749	RE0916C	0.0
2750	RE0918C	0.0
2751	RE0926E	-224.2208564245049
2752	RE0935E	-224.22085642450486
2753	RE0944E	-224.2208564245049
2754	RE0958C	0.0
2755	RE0958E	0.0
2756	RE1099C	0.0
2757	RE1100C	0.0
2758	RE1100R	0.0
2759	RE1135C	0.0
2760	RE1135R	0.0
2761	RE1254C	0.0
2762	RE1303C	0.0
2763	RE1441R	0.0
2764	RE1447M	0.0
2765	RE1448N	0.0
2766	RE1448R	0.0
2767	RE1516M	0.0
2768	RE1516X	0.0
2769	RE1517M	0.0
2770	RE1517X	0.0
2771	RE1518M	0.0
2772	RE1518X	0.0
2773	RE1519X	0.0
2774	RE1520M	0.0
2775	RE1520X	0.0
2776	RE1521M	0.0
2777	RE1521X	0.0
2778	RE1522M	0.0
2779	RE1522X	0.0
2780	RE1523M	0.0
2781	RE1523X	0.0
2782	RE1525M	0.0
2783	RE1525X	0.0
2784	RE1526M	0.0
2785	RE1526X	0.0
2786	RE1527M	0.0
2787	RE1527X	0.0
2788	RE1530M	0.0
2789	RE1531M	0.0
2790	RE1531X	0.0
2791	RE1532M	0.0
2792	RE1532X	0.0
2793	RE1533M	0.0
2794	RE1533X	0.0
2795	RE1534M	0.0
2796	RE1534X	0.0
2797	RE1573M	0.0
2798	RE1573X	0.0
2799	RE1691M	0.0
2800	RE1709N	0.0
2801	RE1796M	0.0
2802	RE1796R	0.0
2803	RE1804M	0.0
2804	RE1807M	0.0
2805	RE1810M	0.0
2806	RE1834C	0.0
2807	RE1834M	0.0
2808	RE1834X	0.0
2809	RE1835C	0.0
2810	RE1836X	46.22471798068998
2811	RE1845C	0.0
2812	RE1845X	0.0
2813	RE1846C	0.0
2814	RE1860E	0.0
2815	RE1957R	0.0
2816	RE2030M	0.0
2817	RE2122C	0.0
2818	RE2223M	0.0
2819	RE2235R	0.0
2820	RE2270E	0.0
2821	RE2273E	0.0
2822	RE2304E	0.0
2823	RE2407C	0.0
2824	RE2410C	0.0
2825	RE2426C	0.0
2826	RE2445E	0.0
2827	RE2541E	-1000.0
2828	RE2624X	0.0
2829	RE2625M	0.0
2830	RE2626C	0.0
2831	RE2626M	0.0
2832	RE2635C	0.0
2833	RE2637C	0.0
2834	RE2637X	0.0
2835	RE2638C	0.0
2836	RE2644C	-923.4827640274002
2837	RE2649C	-1000.0
2838	RE2649M	0.0
2839	RE2655R	0.0
2840	RE2660N	0.0
2841	RE2666G	0.0
2842	RE2677C	0.0
2843	RE2677R	0.0
2844	RE2717L	0.0
2845	RE2759X	0.0
2846	RE2814M	0.0
2847	RE2888C	-999.9999999999999
2848	RE2912M	0.0
2849	RE2954C	0.0
2850	RE2972M	0.0
2851	RE2973N	0.0
2852	RE2985M	0.0
2853	RE2985X	0.0
2854	RE2986X	0.0
2855	RE2987X	0.0
2856	RE2988X	0.0
2857	RE2989X	0.0
2858	RE2990X	0.0
2859	RE2991X	0.0
2860	RE2992M	0.0
2861	RE2992X	0.0
2862	RE2993X	0.0
2863	RE2994X	0.0
2864	RE2996X	0.0
2865	RE2997X	0.0
2866	RE2998M	0.0
2867	RE2999M	0.0
2868	RE3000M	0.0
2869	RE3001M	0.0
2870	RE3002X	0.0
2871	RE3003M	0.0
2872	RE3004M	0.0
2873	RE3005M	0.0
2874	RE3006M	0.0
2875	RE3010C	0.0
2876	RE3010M	0.0
2877	RE3010X	0.0
2878	RE3011M	0.0
2879	RE3011R	0.0
2880	RE3012C	0.0
2881	RE3012M	0.0
2882	RE3012R	0.0
2883	RE3036C	0.0
2884	RE3038C	0.0
2885	RE3040C	0.0
2886	RE3041C	0.0
2887	RE3044C	0.0
2888	RE3050R	0.0
2889	RE3051C	0.0
2890	RE3073X	0.0
2891	RE3074X	0.0
2892	RE3079X	0.0
2893	RE3081X	0.0
2894	RE3082X	0.0
2895	RE3086X	0.0
2896	RE3095C	0.0
2897	RE3103C	0.0
2898	RE3104C	0.0
2899	RE3106C	0.0
2900	RE3110C	0.0
2901	RE3112C	0.0
2902	RE3113C	0.0
2903	RE3114R	0.0
2904	RE3119C	0.0
2905	RE3120C	0.0
2906	RE3121C	0.0
2907	RE3122C	0.0
2908	RE3132R	0.0
2909	RE3134C	0.0
2910	RE3136C	0.0
2911	RE3146R	0.0
2912	RE3151C	0.0
2913	RE3152C	0.0
2914	RE3153C	0.0
2915	RE3154C	0.0
2916	RE3156X	0.0
2917	RE3157X	0.0
2918	RE3158X	0.0
2919	RE3159X	0.0
2920	RE3160R	0.0
2921	RE3161C	0.0
2922	RE3162C	0.0
2923	RE3163C	0.0
2924	RE3165C	0.0
2925	RE3166C	0.0
2926	RE3167C	0.0
2927	RE3168C	0.0
2928	RE3169C	0.0
2929	RE3170C	0.0
2930	RE3171C	0.0
2931	RE3172C	0.0
2932	RE3173C	0.0
2933	RE3174C	0.0
2934	RE3175C	0.0
2935	RE3176C	0.0
2936	RE3177M	0.0
2937	RE3178M	0.0
2938	RE3179M	0.0
2939	RE3180C	0.0
2940	RE3181C	0.0
2941	RE3185M	0.0
2942	RE3186M	0.0
2943	RE3189M	0.0
2944	RE3190M	0.0
2945	RE3191M	0.0
2946	RE3192M	0.0
2947	RE3193M	0.0
2948	RE3194M	0.0
2949	RE3195M	0.0
2950	RE3198C	0.0
2951	RE3201C	0.0
2952	RE3218C	999.9999999999999
2953	RE3220C	0.0
2954	RE3224C	0.0
2955	RE3225C	0.0
2956	RE3226C	0.0
2957	RE3227C	0.0
2958	RE3228C	0.0
2959	RE3229C	0.0
2960	RE3230C	0.0
2961	RE3231C	0.0
2962	RE3232C	0.0
2963	RE3234C	0.0
2964	RE3235C	0.0
2965	RE3236C	0.0
2966	RE3238C	0.0
2967	RE3241C	0.0
2968	RE3242C	0.0
2969	RE3243C	0.0
2970	RE3244C	0.0
2971	RE3245C	0.0
2972	RE3247X	0.0
2973	RE3251M	0.0
2974	RE3258C	0.0
2975	RE3259C	0.0
2976	RE3268R	0.0
2977	RE3269C	0.0
2978	RE3272N	0.0
2979	RE3273C	-9.577114357131666
2980	RE3273R	0.0
2981	RE3301C	4.788694100110413
2982	RE3307C	0.0
2983	RE3346C	0.0
2984	RE3346M	0.0
2985	RE3381E	2.1773377754893174e-13
2986	RE3430C	0.0
2987	RE3430M	0.0
2988	RE3430X	0.0
2989	RE3431C	0.0
2990	RE3432C	0.0
2991	RE3432M	0.0
2992	RE3432X	0.0
2993	RE3434C	0.0
2994	RE3435C	0.0
2995	RE3436C	0.0
2996	RE3437C	0.0
2997	RE3470C	0.0
2998	RE3470M	0.0
2999	RE3476C	0.0
3000	RE3476M	0.0
