	Reacciones	FlujosN3
1981	r2088	0.0
1982	r2089	0.0
1983	r2090	0.0
1984	r2091	0.0
1985	r2092	0.0
1986	r2093	0.0
1987	r2094	0.0
1988	r2095	0.0
1989	r2096	0.0
1990	r2097	407.2264329166451
1991	r2098	0.0
1992	r2099	0.0
1993	r2100	0.0
1994	r2101	0.0
1995	r2102	0.0
1996	r2103	0.0
1997	r2104	0.0
1998	r2105	0.0
1999	r2106	0.0
2000	r2107	0.0
2001	r2108	0.0
2002	r2109	0.0
2003	r2110	0.0
2004	r2111	0.0
2005	r2112	0.0
2006	r2113	0.0
2007	r2114	0.0
2008	r2115	0.0
2009	r2116	0.0
2010	r2117	0.0
2011	r2118	0.0
2012	r2119	0.0
2013	r2120	0.0
2014	r2121	396.0279103956427
2015	r2122	0.0
2016	r2123	0.0
2017	r2124	0.0
2018	r2125	0.0
2019	r2126	0.0
2020	r2127	0.0
2021	r2128	0.0
2022	r2129	0.0
2023	r2130	0.0
2024	r2131	0.0
2025	r2132	0.0
2026	r2133	0.0
2027	r2313	0.0
2028	r2314	0.0
2029	r2316	0.0
2030	r2317	-517.4828246261075
2031	r2326	0.0
2032	r2328	0.0
2033	r2329	0.0
2034	r2371	0.0
2035	r2372	0.0
2036	r2373	0.0
2037	r2374	0.0
2038	r2375	0.0
2039	r2376	0.0
2040	r2377	0.0
2041	r2378	0.0
2042	r2379	0.0
2043	r2380	0.0
2044	r2381	0.0
2045	r2385	0.0
2046	r2386	0.0
2047	r2387	0.0
2048	r2391	0.0
2049	r2419	0.0
2050	r2420	0.0
2051	r2433	-831.8921298214908
2052	r2434	77.48184261906898
2053	r2435	0.0
2054	r2436	0.0
2055	r2437	407.93267230040453
2056	r2438	0.0
2057	r2465	0.0
2058	r2497	0.0
2059	r2502	0.0
2060	r2507	0.0
2061	r2508	0.0
2062	r2510	0.0
2063	r2512	0.0
2064	r2514	0.0
2065	r2516	1000.0000000000001
2066	r2517	0.0
2067	r2518	0.0
2068	r2520	0.0
2069	r2521	0.0
2070	r2537	0.0
2071	RE0344C	-77.48184261906901
2072	RE0383C	0.0
2073	RE0453M	0.0
2074	RE0453N	0.0
2075	RE0456N	0.0
2076	RE0512M	0.0
2077	RE0512X	0.0
2078	RE0565C	0.0
2079	RE0566C	0.0
2080	RE0567C	0.0
2081	RE0568C	0.0
2082	RE0569C	0.0
2083	RE0570C	0.0
2084	RE0571C	0.0
2085	RE0574C	0.0
2086	RE0575C	0.0
2087	RE0576C	0.0
2088	RE0577C	0.0
2089	RE0578C	0.0
2090	RE0579C	0.0
2091	RE0581C	0.0
2092	RE0830N	0.0
2093	RE0908C	0.0
2094	RE0912C	0.0
2095	RE0915C	0.0
2096	RE1135C	0.0
2097	RE1441R	0.0
2098	RE1447M	0.0
2099	RE1448N	0.0
2100	RE1448R	0.0
2101	RE1516M	0.0
2102	RE1516X	0.0
2103	RE1517M	0.0
2104	RE1517X	0.0
2105	RE1518M	-1000.0
2106	RE1518X	0.0
2107	RE1519X	0.0
2108	RE1520M	-1.1759185014350454e-13
2109	RE1520X	0.0
2110	RE1521M	-1.1759185014350454e-13
2111	RE1521X	0.0
2112	RE1522M	0.0
2113	RE1522X	0.0
2114	RE1523M	0.0
2115	RE1523X	0.0
2116	RE1525M	0.0
2117	RE1525X	0.0
2118	RE1526M	-1.1759185014350454e-13
2119	RE1526X	0.0
2120	RE1527M	-1.1759185014350454e-13
2121	RE1527X	0.0
2122	RE1530M	0.0
2123	RE1531M	0.0
2124	RE1531X	0.0
2125	RE1532M	0.0
2126	RE1532X	0.0
2127	RE1533M	-1.1759185014350454e-13
2128	RE1533X	0.0
2129	RE1534M	-1.1759185014350454e-13
2130	RE1534X	0.0
2131	RE1573M	-1.1759185014350457e-13
2132	RE1573X	0.0
2133	RE1691M	389.3692900595028
2134	RE1709N	0.0
2135	RE1796M	0.0
2136	RE1796R	0.0
2137	RE1804M	0.0
2138	RE1807M	0.0
2139	RE1810M	0.0
2140	RE1834C	0.0
2141	RE1834M	0.0
2142	RE1834X	0.0
2143	RE1835C	0.0
2144	RE1836X	0.0
2145	RE1860E	-1000.0
2146	RE1957R	0.0
2147	RE2122C	0.0
2148	RE2407C	0.0
2149	RE2410C	0.0
2150	RE2563C	0.0
2151	RE2624X	0.0
2152	RE2625M	0.0
2153	RE2626C	0.0
2154	RE2626M	0.0
2155	RE2640C	-963.3582992733775
2156	RE2649C	-396.0279103956427
2157	RE2649M	0.0
2158	RE2655R	0.0
2159	RE2660N	0.0
2160	RE2666G	0.0
2161	RE2677C	0.0
2162	RE2677R	0.0
2163	RE2717L	0.0
2164	RE2759X	0.0
2165	RE2814M	0.0
2166	RE2814R	0.0
2167	RE2888C	-999.9999999999999
2168	RE2912M	0.0
2169	RE2954C	0.0
2170	RE2972M	0.0
2171	RE2973N	0.0
2172	RE2985M	0.0
2173	RE2985X	0.0
2174	RE2986X	0.0
2175	RE2987X	0.0
2176	RE2988X	0.0
2177	RE2989X	0.0
2178	RE2990X	0.0
2179	RE2991X	0.0
2180	RE2992M	0.0
2181	RE2992X	0.0
2182	RE2993X	0.0
2183	RE2994X	0.0
2184	RE2996X	0.0
2185	RE2997X	0.0
2186	RE2998M	1000.0
2187	RE2999M	0.0
2188	RE3000M	0.0
2189	RE3001M	0.0
2190	RE3002X	0.0
2191	RE3003M	0.0
2192	RE3004M	0.0
2193	RE3005M	0.0
2194	RE3006M	0.0
2195	RE3009C	0.0
2196	RE3010C	0.0
2197	RE3010M	-1000.0
2198	RE3010X	0.0
2199	RE3011M	0.0
2200	RE3011R	0.0
2201	RE3012C	0.0
2202	RE3012M	0.0
2203	RE3012R	0.0
2204	RE3038C	0.0
2205	RE3040C	0.0
2206	RE3041C	0.0
2207	RE3050R	0.0
2208	RE3051C	0.0
2209	RE3073X	0.0
2210	RE3074X	0.0
2211	RE3079X	0.0
2212	RE3081X	0.0
2213	RE3082X	0.0
2214	RE3086X	0.0
2215	RE3095C	0.0
2216	RE3103C	0.0
2217	RE3104C	0.0
2218	RE3106C	0.0
2219	RE3110C	0.0
2220	RE3112C	0.0
2221	RE3113C	0.0
2222	RE3114R	0.0
2223	RE3119C	0.0
2224	RE3120C	0.0
2225	RE3121C	0.0
2226	RE3122C	0.0
2227	RE3132R	0.0
2228	RE3134C	0.0
2229	RE3136C	0.0
2230	RE3146R	0.0
2231	RE3151C	0.0
2232	RE3152C	0.0
2233	RE3153C	0.0
2234	RE3154C	0.0
2235	RE3156X	0.0
2236	RE3157X	0.0
2237	RE3158X	0.0
2238	RE3159X	0.0
2239	RE3160R	0.0
2240	RE3161C	0.0
2241	RE3162C	0.0
2242	RE3163C	0.0
2243	RE3165C	0.0
2244	RE3166C	0.0
2245	RE3167C	0.0
2246	RE3168C	0.0
2247	RE3169C	0.0
2248	RE3170C	0.0
2249	RE3171C	0.0
2250	RE3172C	0.0
2251	RE3173C	0.0
2252	RE3174C	0.0
2253	RE3175C	0.0
2254	RE3176C	0.0
2255	RE3177M	0.0
2256	RE3178M	0.0
2257	RE3179M	0.0
2258	RE3180C	0.0
2259	RE3181C	0.0
2260	RE3185M	0.0
2261	RE3186M	0.0
2262	RE3189M	0.0
2263	RE3190M	0.0
2264	RE3191M	0.0
2265	RE3192M	0.0
2266	RE3193M	0.0
2267	RE3194M	0.0
2268	RE3195M	0.0
2269	RE3224C	0.0
2270	RE3225C	0.0
2271	RE3226C	0.0
2272	RE3227C	0.0
2273	RE3228C	0.0
2274	RE3229C	0.0
2275	RE3230C	0.0
2276	RE3231C	0.0
2277	RE3232C	0.0
2278	RE3234C	0.0
2279	RE3235C	0.0
2280	RE3236C	0.0
2281	RE3238C	0.0
2282	RE3241C	0.0
2283	RE3242C	0.0
2284	RE3243C	0.0
2285	RE3244C	0.0
2286	RE3247X	0.0
2287	RE3251M	0.0
2288	RE3258C	0.0
2289	RE3259C	0.0
2290	RE3268R	0.0
2291	RE3272N	0.0
2292	RE3273C	-8.37452750955541
2293	RE3301C	0.0
2294	RE3307C	0.0
2295	RE3346C	0.0
2296	RE3346M	0.0
2297	RE3430C	0.0
2298	RE3430M	0.0
2299	RE3430X	0.0
2300	RE3431C	0.0
2301	RE3432C	0.0
2302	RE3432M	0.0
2303	RE3432X	0.0
2304	RE3470C	-517.4828246261075
2305	RE3470M	0.0
2306	RE3475C	0.0
2307	RE3476C	517.4828246261075
2308	RE3476M	0.0
2309	RE3496C	0.0
2310	RE3520E	0.0
2311	RE3525M	0.0
2312	RE3526C	258.74141231305373
2313	RE3526M	0.0
2314	RE3597C	763.4394538898271
2315	RE3597M	0.0
2316	RE3597X	-763.439453889827
2317	RE3624M	0.0
2318	RE3626M	62.608097510511556
2319	RE3628M	-62.60809751051157
2320	EX_HC00955[e]	0.0
2321	EX_HC02195[e]	0.0
2322	EX_HC02196[e]	0.0
2323	EX_HC02213[e]	0.0
2324	EX_23cump[e]	1000.0
2325	EX_3ump[e]	-1000.0
2326	EX_crm_hs[e]	0.0
2327	EX_CE0074[e]	-999.9999999999998
2328	EX_C04849[e]	0.0
2329	PIt8	-1000.0
2330	HSD17B3r	0.0
2331	2MB2COAc	407.9326723004046
2332	3HBCOARc	0.0
2333	ADPACDAc	0.0
2334	ADPACtx	0.0
2335	ADPCOACROT	0.0
2336	ADPCOAPTE	0.0
2337	BCRNe	0.0
2338	C100CPT1	0.0
2339	sink_c101coa[c]	-77.4818426190691
2340	C101CPT1	77.4818426190691
2341	C101CRNe	77.48184261906911
2342	C102CPT1	0.0
2343	C10CRNe	0.0
2344	C10DCCACT	0.0
2345	C10DCc	0.0
2346	C10OHc	0.0
2347	C120CPT1	62.60809751051156
2348	C121CPT1	0.0
2349	C12DCACOT	0.0
2350	C12DCACT	0.0
2351	C12DCTD	0.0
2352	C12OHc	0.0
2353	C140CPT1	-635.0895161231252
2354	C141ACBP	0.0
2355	C141CPT1	0.0
2356	C141OHc	0.0
2357	C141OHe	0.0
2358	C142ACBP	0.0
2359	C142CPT1	0.0
2360	C142OHc	0.0
2361	C142OHe	0.0
2362	C14OHc	0.0
2363	C161OHc	0.0
2364	C162ACBP	0.0
2365	C162OHc	0.0
2366	C162OHe	0.0
2367	C16DCc	0.0
2368	C16DCe	0.0
2369	C16OHc	0.0
2370	C16txc	0.0
2371	C181OHc	0.0
2372	C182OHc	0.0
2373	C18OHc	0.0
2374	C2tcx	0.0
2375	C30CPT1	401.87940110990695
2376	C3DCe	0.0
2377	C40CPT1	0.0
2378	C4CRNCPT2	0.0
2379	C4DCCACT	0.0
2380	C4OHc	0.0
2381	C4tmc	0.0
2382	C50CPT1	0.0
2383	C51CPT1	407.9326723004046
2384	C5DCe	0.0
2385	C60CPT1	0.0
2386	C6COAt	0.0
2387	C6CRNtcx	0.0
2388	C6DCCACT	0.0
2389	C6DCc	0.0
2390	C80CPT1	77.48184261906898
2391	sink_c81coa[c]	0.0
2392	C81CPT1	0.0
2393	C81CRNe	0.0
2394	C8DCc	0.0
2395	C9BRxtc	0.0
2396	DCATDc	0.0
2397	sink_dd2coa[c]	0.0
2398	DDCRNe	0.0
2399	DDECCRNe	62.60809751051156
2400	DDECE1CRNe	0.0
2401	DECCRNe	0.0
2402	sink_decdicoa[c]	0.0
2403	DECDICRNe	0.0
2404	DOCO13EFATP	0.0
2405	DOCOSACTDe	0.0
2406	EX_3bcrn[e]	0.0
2407	EX_3ddcrn[e]	0.0
2408	EX_3deccrn[e]	0.0
2409	EX_3hdececrn[e]	0.0
2410	EX_3hexdcrn[e]	0.0
2411	EX_3ivcrn[e]	0.0
2412	EX_3octdec2crn[e]	0.0
2413	EX_3octdeccrn[e]	0.0
2414	EX_3octdece1crn[e]	0.0
2415	EX_3tdcrn[e]	0.0
2416	EX_3tetd7ecoacrn[e]	0.0
2417	EX_3thexddcoacrn[e]	0.0
2418	EX_3ttetddcoacrn[e]	0.0
2419	EX_c101crn[e]	77.48184261906911
2420	EX_c10crn[e]	0.0
2421	EX_c16dc[e]	0.0
2422	EX_c3dc[e]	0.0
2423	EX_c51crn[e]	407.9326723004046
2424	EX_c5dc[e]	0.0
2425	EX_c81crn[e]	0.0
2426	EX_ddece1crn[e]	0.0
2427	EX_ddecrn[e]	62.60809751051156
2428	EX_decdicrn[e]	0.0
2429	EX_doco13ac[e]	0.0
2430	EX_docosac[e]	0.0
2431	EX_ivcrn[e]	0.0
2432	EX_tetdec2crn[e]	0.0
2433	EX_tetdece1crn[e]	0.0
2434	FAOXC101C102m	0.0
2435	FAOXC101C102x	0.0
2436	FAOXC101C8m	0.0
2437	FAOXC101C8x	0.0
2438	FAOXC101x	0.0
2439	FAOXC102C101m	0.0
2440	FAOXC102C101x	0.0
2441	FAOXC102C103m	0.0
2442	FAOXC102C103x	0.0
2443	FAOXC102C81m	0.0
2444	FAOXC102C81x	0.0
2445	FAOXC102m	0.0
2446	FAOXC102x	0.0
2447	FAOXC103C102m	0.0
2448	FAOXC103C102x	0.0
2449	FAOXC10C10OHm	0.0
2450	FAOXC10C8m	0.0
2451	FAOXC10C8x	77.48184261906897
2452	FAOXC11BRC9BRx	0.0
2453	FAOXC11C9m	0.0
2454	FAOXC121C101m	0.0
2455	FAOXC121C10x	77.48184261906897
2456	FAOXC121x	0.0
2457	FAOXC122C101m	62.60809751051167
2458	FAOXC122m	62.60809751051167
2459	FAOXC122x	0.0
2460	FAOXC123C102m	0.0
2461	FAOXC123C102x	0.0
2462	FAOXC123m	0.0
2463	FAOXC123x	0.0
2464	FAOXC12C10m	0.0
2465	FAOXC12C12OHm	0.0
2466	FAOXC12DCC10DCx	0.0
2467	FAOXC12DCTc	0.0
2468	FAOXC12DCc	0.0
2469	FAOXC12DCx	0.0
2470	FAOXC13BRC11BRx	0.0
2471	FAOXC13C11m	0.0
2472	FAOXC141C121m	0.0
2473	FAOXC141C141OHm	0.0
2474	FAOXC142C122m	62.60809751051167
2475	FAOXC142C122x	0.0
2476	FAOXC142C142OHm	0.0
2477	FAOXC143C123m	0.0
2478	FAOXC143C123x	0.0
2479	FAOXC14C12m	0.0
2480	FAOXC14C14OHm	0.0
2481	FAOXC14DCC12DCx	0.0
2482	FAOXC15ATPx	0.0
2483	FAOXC15C13m	0.0
2484	FAOXC15NADPx	0.0
2485	FAOXC15NADx	0.0
2486	FAOXC161C141m	0.0
2487	FAOXC161C161OHm	0.0
2488	FAOXC162C142m	62.60809751051167
2489	FAOXC162C162OHm	0.0
2490	FAOXC163C142x	0.0
2491	FAOXC163C143m	0.0
2492	FAOXC163C164Gm	0.0
2493	FAOXC163C164x	0.0
2494	FAOXC163GC142m	0.0
2495	FAOXC163Gm	0.0
2496	FAOXC163x	0.0
2497	FAOXC164C143m	0.0
2498	FAOXC164C143x	0.0
2499	FAOXC164C163x	0.0
2500	FAOXC164C165m	0.0
2501	FAOXC164C165x	0.0
2502	FAOXC164GC163m	0.0
2503	FAOXC164m	0.0
2504	FAOXC164x	0.0
2505	FAOXC165C164m	0.0
2506	FAOXC165C164x	0.0
2507	FAOXC16BRx	0.0
2508	FAOXC16C14m	0.0
2509	FAOXC16C16OHm	0.0
2510	FAOXC16DCC14DCx	0.0
2511	FAOXC16DCr	0.0
2512	FAOXC17C15m	0.0
2513	FAOXC181C161m	0.0
2514	FAOXC181C181OHm	0.0
2515	FAOXC182C162m	62.60809751051167
2516	FAOXC182C182OHm	0.0
2517	FAOXC183C163Gm	0.0
2518	FAOXC183C163m	0.0
2519	FAOXC184C163m	0.0
2520	FAOXC184C163x	0.0
2521	FAOXC184C164m	0.0
2522	FAOXC184C164x	0.0
2523	FAOXC184m	0.0
2524	FAOXC184x	0.0
2525	FAOXC185C164m	0.0
2526	FAOXC185m	0.0
2527	FAOXC18C18OHm	0.0
2528	FAOXC204C184m	0.0
2529	FAOXC204C205x	0.0
2530	FAOXC205C184x	0.0
2531	FAOXC205C185m	0.0
2532	FAOXC225C204m	0.0
2533	FAOXC225C204x	0.0
2534	FAOXC225C226m	0.0
2535	FAOXC225C226x	0.0
2536	FAOXC225m	0.0
2537	FAOXC225x	0.0
2538	FAOXC226C205m	0.0
2539	FAOXC226C225m	0.0
2540	FAOXC226C225x	0.0
2541	FAOXC226C227m	0.0
2542	FAOXC226m	0.0
2543	FAOXC227C226m	0.0
2544	FAOXC3DC	0.0
2545	FAOXC4C2m	0.0
2546	FAOXC4C4DCc	0.0
2547	FAOXC5C3x	0.0
2548	FAOXC5C5DCc	0.0
2549	FAOXC5C5OHm	0.0
2550	FAOXC5OHc	0.0
2551	FAOXC61C4m	0.0
2552	FAOXC61m	0.0
2553	FAOXC61x	0.0
2554	FAOXC6C4m	0.0
2555	FAOXC7C5m	0.0
2556	FAOXC81C61m	0.0
2557	FAOXC81C61x	0.0
2558	FAOXC8C6m	0.0
2559	FAOXC9C7m	0.0
2560	FAOXOHC16C16DCc	0.0
2561	FAOXTC101TC102m	0.0
2562	FAOXTC102C101m	0.0
2563	FAOXTC122TC101m	0.0
2564	FAOXTC122m	0.0
2565	FAOXTC142TC122m	0.0
2566	FAOXTC162TC142m	0.0
2567	FAOXTC182TC162m	0.0
2568	FOAXC122C101x	0.0
2569	GLUTCOAACBP	0.0
2570	HDCACBP	0.0
2571	HDDACBP	0.0
2572	HDECAACBP	0.0
2573	HDECEACBP	0.0
2574	HEDCECRNe	0.0
2575	HEXCOAACBP	125.21619502102327
2576	HEXDCRNe	0.0
2577	HEXDIACtr	0.0
2578	HEXDICOAACBP	0.0
2579	HEXDICOAACBPx	0.0
2580	HIVCACBP	0.0
2581	HIVCRNe	0.0
2582	HOCDACBP	0.0
2583	HOCTDACBP	0.0
2584	HOCTDEC2CRNe	0.0
2585	HOCTDECCRNe	0.0
2586	HTDCACBP	0.0
2587	HTDCRNe	0.0
2588	IVCOAACBP	0.0
2589	IVCRNe	0.0
2590	OCD11COACPT1	0.0
2591	OCD11CRNCACT	0.0
2592	OCD11CRNCPT2	0.0
2593	OCT11EFATP	0.0
2594	OCTDEC2ACBP	0.0
2595	OCTDECCACT	0.0
2596	OCTDECCPT1	0.0
2597	OCTDECCPT2	0.0
2598	OCTDECE1CRNe	0.0
2599	sink_octdececoa[c]	0.0
2600	PRISTCOAtcx	0.0
2601	SBCOAACOTx	0.0
2602	SEBACACT	0.0
2603	SEBACIDtx	0.0
2604	SEBCOACROT	0.0
2605	SEBCOAPET	0.0
2606	STRDNCCOAtxc	0.0
2607	SUBEACtx	0.0
2608	SUBERCACT	0.0
2609	SUBERCROT	0.0
2610	SUBERICACT	0.0
2611	SUCCCROT	0.0
2612	SUCCOAPET	0.0
2613	sink_tetdec2coa[c]	0.0
2614	TETDEC2CRNe	0.0
2615	sink_tetdece1coa[c]	0.0
2616	TETDECE1CRNe	0.0
2617	TIGCRNe	407.9326723004046
2618	ALAyLATthc	157.72428171854438
2619	GLNyLATthc	485.2893948620051
2620	HISyLATtc	0.0
2621	HISyLATthc	0.0
2622	METyLATthc	0.0
2623	PALFATPtc	0.0
2624	PROGLYPRO1c	3.1862140234507845
2625	TAUBETAtc	0.0
2626	3AIB_Dtm	0.0
2627	4HPROLTASCT1	0.0
2628	ASPDTDe	0.0
2629	CHOLESACATc	0.0
2630	CHOLESTle	0.0
2631	Coqe	486.6972743592954
2632	DPMVDc	0.0
2633	DSREDUCr	0.0
2634	DTMPKm	0.0
2635	EX_q10[e]	-486.6972743592954
2636	EX_q10h2[e]	486.6972743592954
2637	FADH2ETC	0.0
2638	FRDPtcr	0.0
2639	G6PDH2c	0.0
2640	GLU5SAtmc	0.0
2641	GLUPROASCT1	1000.0
2642	GLYCTDle	0.0
2643	GNDc	0.0
2644	IPDDI	0.0
2645	MEVK1c	0.0
2646	P5CR	0.0
2647	PGLc	0.0
2648	PMEVKc	0.0
2649	PPItm	0.0
2650	PTCRTD	3.849571521503637e-15
2651	Q10H2e	486.6972743592954
2652	RPEc	329.0673281552847
2653	RTOTAL2FATPc	0.0
2654	RTOTALFATPc	0.0
2655	sink_5hpet[c]	-517.4828246261075
2656	q10h2tc	486.6972743592954
2657	q10tm	486.6972743592954
2658	4HPRO_LTte	0.0
2659	5MTAte	-7.699143043007274e-15
2660	DM_Lcystin	99.8536647861576
2661	EX_5mta[e]	7.699143043007274e-15
2662	IDOURte	0.0
2663	EX_idour[e]	0.0
2664	BALAPAT1tc2	-987.2019844658538
2665	3ANTHRNtr	0.0
2666	GLCURtr	0.0
2667	IMPtr	0.0
2668	EX_cala[e]	987.2019844658538
2669	EX_3hanthrn[e]	0.0
2670	LEUKABCtc	0.0
2671	r1492	0.0
2672	r0295	0.0
2673	biomass_maintenance	239.45693848269838
2674	C14825c	0.0
2675	DESAT14_9	0.0
2676	21HPRGNLONE	0.0
2677	LCAT10e	0.0
2678	LCAT11e	0.0
2679	LCAT12e	0.0
2680	LCAT13e	0.0
2681	LCAT14e	0.0
2682	LCAT54e	0.0
2683	LCAT55e	0.0
2684	LCAT15e	0.0
2685	LCAT16e	0.0
2686	LCAT17e	0.0
2687	LCAT18e	0.0
2688	LCAT19e	0.0
2689	LCAT20e	0.0
2690	LCAT21e	0.0
2691	LCAT22e	0.0
2692	LCAT23e	0.0
2693	LCAT25e	0.0
2694	LCAT27e	0.0
2695	LCAT29e	0.0
2696	LCAT2e	0.0
2697	LCAT30e	0.0
2698	LCAT31e	0.0
2699	LCAT32e	0.0
2700	LCAT33e	0.0
2701	LCAT34e	0.0
2702	LCAT35e	0.0
2703	LCAT36e	0.0
2704	LCAT37e	0.0
2705	LCAT38e	0.0
2706	LCAT39e	0.0
2707	LCAT3e	0.0
2708	LCAT40e	0.0
2709	LCAT41e	0.0
2710	LCAT42e	0.0
2711	LCAT43e	0.0
2712	LCAT44e	0.0
2713	LCAT45e	0.0
2714	LCAT56e	0.0
2715	LCAT46e	0.0
2716	LCAT47e	0.0
2717	LCAT48e	0.0
2718	LCAT49e	0.0
2719	LCAT4e	0.0
2720	LCAT50e	0.0
2721	LCAT51e	0.0
2722	LCAT52e	0.0
2723	LCAT53e	0.0
2724	LCAT57e	0.0
2725	LCAT5e	0.0
2726	LCAT6e	0.0
2727	LCAT7e	0.0
2728	LCAT8e	0.0
2729	LCAT9e	0.0
2730	SMS1	0.0
2731	SMS10	0.0
2732	SMS11	0.0
2733	SMS12	0.0
2734	SMS16	0.0
2735	SMS13	0.0
2736	SMS14	0.0
2737	SMS15	0.0
2738	SMS2	0.0
2739	SMS3	0.0
2740	SMS4	0.0
2741	SMS5	0.0
2742	SMS6	0.0
2743	SMS7	0.0
2744	SMS8	0.0
2745	SMS9	0.0
2746	XOLEST183CEH	0.0
2747	XOLEST182CEH	0.0
2748	XOLEST205CEH	0.0
2749	XOLEST226CEH	0.0
2750	PCHOLMYR_HSPLA2	0.0
2751	PCHOLOLE_HSPLA2	0.0
2752	PEOLE_HSPLA2	0.0
2753	PCHOLPALME_HSPLA2	0.0
2754	PCHOLPALM_HSPLA2	0.0
2755	PEPALM_HSPLA2	0.0
2756	PAILPALM_HSPLA2	0.0
2757	PCHOLSTE_HSPLA2	0.0
2758	PCHOL2LINL_HSPLA2	0.0
2759	PE2LINL_HSPLA2	0.0
2760	PCHOL2OLE_HSPLA2	0.0
2761	PCHOL2PALM_HSPLA2	0.0
2762	PCHOL2STE_HSPLA2	0.0
2763	PCHOLN15_HSPLA2	0.0
2764	PCHOLAR_HSPLA2	0.0
2765	PCHOLN183_HSPLA2	0.0
2766	PCHOLN1836_HSPLA2	0.0
2767	PCHOLN19_HSPLA2	0.0
2768	PCHOLN201_HSPLA2	0.0
2769	PCHOLN204_HSPLA2	0.0
2770	PCHOLN205_HSPLA2	0.0
2771	PCHOLN224_HSPLA2	0.0
2772	PCHOLN225_HSPLA2	0.0
2773	PCHOLN2254_HSPLA2	0.0
2774	PCHOLN226_HSPLA2	0.0
2775	PEAR_HSPLA2	0.0
2776	PE203_HSPLA2	0.0
2777	PE226_HSPLA2	0.0
2778	PE224_HSPLA2	0.0
2779	PEDH203_HSPLA2	0.0
2780	PEDH12_HSPLA2	0.0
2781	PEDH14_HSPLA2	0.0
2782	PEDH161_HSPLA2	0.0
2783	PEDH13_HSPLA2	0.0
2784	PEDH15_HSPLA2	0.0
2785	PEDH17_HSPLA2	0.0
2786	PCHOLN203_HSPLA2	0.0
2787	PAILAR_HSPLA2	0.0
2788	PCHOLN24_HSPLA2	0.0
2789	PCHOLN261_HSPLA2	0.0
2790	PCHOLN281_HSPLA2	0.0
2791	PCHOLN28_HSPLA2	0.0
2792	PCHOLDOC_HSPLA2	0.0
2793	PCHOLDEIC_HSPLA2	0.0
2794	PCHOLDET_HSPLA2	0.0
2795	PCHOLHEP_HSPLA2	0.0
2796	PCHOLLINL_HSPLA2	0.0
2797	PELINL_HSPLA2	0.0
2798	GPDDACHOL	0.0
2799	GLYC2P3Pc	0.0
2800	LNLCCRNNAt	-62.60809751051167
2801	21HPRGNLONEt2	0.0
2802	2OXOADPt	0.0
2803	4AABUTNt	0.0
2804	4TMEABUTNt1	0.0
2805	ACORNt	0.0
2806	ADPACtd	0.0
2807	ARACHETH	0.0
2808	C02712te	963.3582992733775
2809	C06314t	0.0
2810	C06315t	0.0
2811	CE2445t	0.0
2812	CE6247t	0.0
2813	CORTSNti	0.0
2814	DIDECAETH	0.0
2815	DIHOLINETH	0.0
2816	DOCOHEXETHc	0.0
2817	DOCTETETH	0.0
2818	EX_12HPET[e]	0.0
2819	EX_21hprgnlone[e]	0.0
2820	EX_2oxoadp[e]	0.0
2821	EX_4aabutn[e]	0.0
2822	EX_4tmeabutn[e]	0.0
2823	EX_acorn[e]	0.0
2824	EX_adpac[e]	0.0
2825	EX_aracheth[e]	0.0
2826	EX_C02712[e]	963.3582992733775
2827	EX_C06314[e]	0.0
2828	EX_C06315[e]	0.0
2829	EX_CE2445[e]	0.0
2830	EX_CE6247[e]	0.0
2831	EX_didecaeth[e]	0.0
2832	EX_diholineth[e]	0.0
2833	EX_docohxeth[e]	0.0
2834	EX_docteteth[e]	0.0
2835	EX_hepdeceth[e]	0.0
2836	EX_hexdeceeth[e]	0.0
2837	EX_hgentis[e]	0.0
2838	EX_hxcoa[e]	125.21619502102327
2839	EX_leuktrB4wcooh[e]	0.0
2840	EX_lineth[e]	0.0
2841	EX_lnlccrn[e]	-62.60809751051166
2842	EX_lthstrl[e]	-4.885161001985529
2843	EX_oleth[e]	0.0
2844	EX_pailar_hs[e]	0.0
2845	EX_pailpalm_hs[e]	0.0
2846	EX_pailste_hs[e]	0.0
2847	EX_pchol2linl_hs[e]	0.0
2848	EX_pchol2ole_hs[e]	0.0
2849	EX_pchol2palm_hs[e]	0.0
2850	EX_pchol2ste_hs[e]	0.0
2851	EX_pcholar_hs[e]	0.0
2852	EX_pcholdoc_hs[e]	0.0
2853	EX_pcholeic_hs[e]	0.0
2854	EX_pcholet_hs[e]	0.0
2855	EX_pcholhep_hs[e]	0.0
2856	EX_pchollinl_hs[e]	0.0
2857	EX_pcholmyr_hs[e]	0.0
2858	EX_pcholn15_hs[e]	0.0
2859	EX_pcholn183_hs[e]	0.0
2860	EX_pcholn1836_hs[e]	0.0
2861	EX_pcholn19_hs[e]	0.0
2862	EX_pcholn201_hs[e]	0.0
2863	EX_pcholn203_hs[e]	0.0
2864	EX_pcholn204_hs[e]	0.0
2865	EX_pcholn205_hs[e]	0.0
2866	EX_pcholn224_hs[e]	0.0
2867	EX_pcholn225_hs[e]	0.0
2868	EX_pcholn2254_hs[e]	0.0
2869	EX_pcholn226_hs[e]	0.0
2870	EX_pcholn24_hs[e]	0.0
2871	EX_pcholn261_hs[e]	0.0
2872	EX_pcholn28_hs[e]	0.0
2873	EX_pcholn281_hs[e]	0.0
2874	EX_pcholole_hs[e]	0.0
2875	EX_pcholpalm_hs[e]	0.0
